id,x0,x1,x2,fitness-5,fitness-4.5,fitness-3.5,fitness-3,fitness-1.5,fitness-1,fitness-2,fitness-0.5,fitness-2.5,fitness0,fitness0.5,fitness1,fitness1.5,fitness2,fitness3.5,fitness5,fitness4.5,fitness4,fitness2.5,fitness-4,fitness3
97168,-2.06823,-1.61129,-1.70214,NA,NA,NA,NA,905.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97341,-2.45097,-1.73495,-2.01355,NA,NA,NA,NA,426.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97531,-1.54403,-1.61124,-0.51319,NA,NA,NA,NA,2758.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97709,-2.87222,-0.187579,0.0802978,NA,NA,NA,NA,NA,NA,NA,NA,114.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97830,-2.03658,-0.140429,-0.703546,NA,NA,NA,2304.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98045,-1.22054,-0.303861,-0.523524,NA,NA,466.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98359,-2.19677,-1.58815,-1.22921,NA,NA,161.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98487,-1.78155,-0.500292,-1.46468,NA,NA,NA,51.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98651,-0.982301,-0.589573,-1.33474,NA,NA,NA,NA,NA,NA,5098.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98986,-0.948886,-1.52652,-3.05674,NA,NA,NA,NA,NA,2329.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99148,-0.610689,-0.815142,-3.18758,NA,NA,NA,NA,2682.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99219,-0.888032,-1.08679,-4.02661,NA,NA,NA,NA,843.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99513,-0.876469,-0.0952209,-2.69032,NA,NA,350.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99784,-1.4317,-0.909702,-1.28497,NA,NA,NA,NA,NA,NA,NA,NA,5588.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99839,-1.05424,-0.726636,-0.814309,NA,NA,NA,NA,NA,NA,NA,NA,2914.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100063,0.407514,-0.597821,-1.27105,NA,NA,NA,NA,NA,NA,1563.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100336,0.774687,-0.764464,-1.93766,NA,NA,NA,NA,NA,NA,803.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100523,1.37372,-0.598557,-2.00875,NA,NA,NA,NA,NA,NA,NA,NA,NA,1203.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100683,0.893748,-0.462335,-1.94861,NA,NA,NA,NA,NA,96.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100862,-0.242358,-0.840671,-2.40974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,923.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101085,-0.786612,-0.648942,-2.13608,NA,NA,NA,NA,NA,NA,NA,NA,NA,4997.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101400,-0.192953,-1.02452,-0.76895,NA,NA,NA,NA,NA,11658.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101512,-1.37467,-1.38913,-0.583954,NA,NA,NA,NA,11875.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101684,-0.91604,-1.7199,-0.868233,NA,NA,NA,NA,NA,NA,2672.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101916,-1.33016,-2.20902,-1.21886,NA,NA,NA,NA,1915.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102036,-1.67683,-2.06657,-2.86707,NA,NA,NA,NA,NA,NA,193.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102226,-1.9498,-0.618787,-4.11167,NA,NA,NA,NA,NA,NA,NA,828.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102489,-1.20806,0.212441,-3.32443,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102629,-0.226836,-0.146877,-3.14637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473.703,NA,NA,NA,NA,NA,NA,NA,NA,NA
102878,-1.46705,-0.116768,-2.17398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.646,NA,NA,NA,NA,NA,NA,NA,NA,NA
103134,-1.04181,-0.645464,-1.01496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1586.744,NA,NA,NA,NA,NA,NA,NA,NA,NA
103240,-2.06823,-0.665683,-1.65703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039.402,NA,NA,NA,NA,NA,NA,NA,NA
103492,-1.27622,0.705076,-1.37726,NA,NA,NA,NA,NA,NA,NA,2183.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103777,-0.851745,0.257332,-2.56289,NA,NA,NA,NA,NA,2268.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103994,-1.37351,-0.407167,-2.13103,NA,NA,NA,NA,1729.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104185,-0.767171,-0.895155,-0.614766,NA,NA,NA,NA,NA,12850.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104347,-0.199036,-1.43671,-1.02674,NA,NA,NA,NA,NA,NA,NA,NA,NA,5966.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104424,-0.0500502,-1.86927,-0.49924,NA,NA,NA,NA,NA,840.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104610,-0.4912,-0.559023,-0.768754,NA,NA,NA,NA,NA,NA,NA,1246.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104994,1.19293,-0.276984,-1.41268,NA,NA,NA,NA,NA,627.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105086,0.500988,-1.26862,-0.0681903,NA,NA,NA,NA,NA,NA,NA,771.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105299,-0.411807,-1.36731,-0.400023,NA,NA,NA,NA,NA,NA,509.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105493,-0.522485,-1.98892,-0.0555589,NA,NA,NA,535.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105762,-0.145403,-1.24935,0.275159,NA,NA,NA,NA,2463.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105963,-0.0987995,-0.892681,2.5409,NA,NA,NA,NA,NA,NA,NA,214.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106061,-0.662211,-0.662287,3.85246,NA,NA,NA,NA,NA,NA,1409.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106374,-0.924725,-0.954057,4.81032,NA,NA,NA,NA,NA,16004.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106567,-1.6081,-0.512891,4.85871,NA,NA,NA,NA,NA,NA,NA,NA,NA,969.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106747,-1.56066,-0.53934,4.91753,NA,NA,NA,NA,NA,NA,NA,NA,NA,1474.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106914,-0.965372,-1.07502,4.73511,NA,NA,NA,NA,NA,3802.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107184,-2.43224,-0.33389,4.79522,NA,NA,NA,NA,NA,NA,NA,2739.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107353,-2.06407,-0.423975,4.62369,NA,NA,NA,NA,NA,NA,NA,409.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107512,-1.91979,-0.397027,4.18485,NA,NA,NA,NA,NA,NA,NA,778.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107653,-2.15275,-0.129388,4.66425,NA,NA,NA,NA,2984.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107840,-0.988061,-0.325079,4.98087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2118.257,NA,NA,NA,NA,NA,NA,NA,NA,NA
108027,-0.95767,-0.787259,4.90683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7154.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108283,-0.711952,-1.18648,4.99034,NA,NA,NA,NA,1891.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108477,-0.113637,0.258007,3.19481,NA,NA,NA,NA,NA,NA,489.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108783,-0.876291,-0.744332,3.28856,NA,NA,NA,NA,8471.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108890,-1.70387,-0.779453,4.99647,NA,NA,NA,NA,NA,NA,NA,NA,NA,2869.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109087,-2.9484,-1.69024,4.45116,NA,NA,NA,NA,NA,246.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109368,-1.84081,-0.952146,4.29081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688.544,NA,NA,NA,NA,NA,NA,NA,NA,NA
109487,-1.75598,-0.57489,4.99967,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109787,-1.16318,-1.33849,4.99436,NA,NA,NA,NA,NA,NA,NA,2935.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109906,-1.93438,-0.228397,4.69335,NA,NA,NA,NA,NA,NA,NA,NA,NA,1376.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110132,-1.98959,-0.924331,4.23853,NA,NA,NA,NA,NA,1623.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110210,-1.48978,-0.844486,3.59174,NA,NA,NA,NA,2602.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110513,-1.54857,-1.25061,4.29737,NA,NA,NA,NA,NA,NA,NA,NA,1667.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110620,-2.82651,-0.892954,4.58121,NA,NA,NA,NA,NA,1078.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110836,-1.46754,-0.387859,4.2678,NA,NA,NA,NA,NA,NA,NA,608.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111117,-1.62467,-0.977187,4.5834,NA,NA,NA,NA,3232.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111388,-1.43645,0.0650621,4.2495,NA,NA,NA,NA,1793.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111586,-1.49091,0.362313,3.8087,NA,NA,NA,NA,2012.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111753,-0.83957,-0.605672,2.82349,NA,NA,NA,NA,NA,2004.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111916,-0.282682,-1.0115,4.06916,NA,NA,NA,NA,NA,NA,NA,1821.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112093,-0.758211,-1.01226,3.35637,NA,NA,NA,NA,3473.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112351,0.011895,-1.6013,4.44958,NA,NA,NA,NA,805.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112448,-0.998958,-1.07962,4.72065,NA,NA,NA,NA,NA,279.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112749,-1.77946,-1.7139,4.39985,NA,NA,NA,NA,NA,NA,NA,36.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112822,-1.44419,-0.620074,4.34441,NA,NA,NA,NA,NA,NA,NA,3806.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113076,-1.6043,-0.154247,4.68759,NA,NA,NA,NA,NA,NA,NA,6976.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113380,-1.43757,0.351941,4.8954,NA,NA,NA,NA,NA,3262.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113432,-2.03588,-0.627882,4.80013,NA,NA,NA,NA,NA,NA,NA,10404.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113695,-1.62648,-0.242649,4.16893,NA,NA,NA,NA,3532.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113886,-1.58109,-1.66708,4.09019,NA,NA,NA,NA,NA,NA,NA,NA,526.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114200,-0.75325,-1.54836,3.91206,NA,NA,NA,NA,NA,NA,NA,NA,1049.923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114353,-1.35306,-1.14669,4.12763,NA,NA,NA,NA,770.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114474,-0.0471127,-0.915973,4.92414,NA,NA,NA,NA,6217.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114656,-0.890389,-0.928072,3.49644,NA,NA,NA,NA,1185.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114908,-0.876081,-0.376262,1.01889,NA,NA,NA,NA,NA,NA,NA,NA,NA,679.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115068,-0.810864,0.838516,0.0194203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115265,-0.801107,1.21357,-0.156947,NA,NA,NA,NA,NA,NA,NA,171.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115484,-1.71656,-0.241836,-1.01773,NA,NA,NA,NA,NA,NA,NA,NA,NA,1350.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115796,-0.623152,-0.319682,-1.74298,NA,NA,NA,NA,NA,NA,NA,NA,NA,726.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115988,-0.569727,0.396941,-1.53237,NA,NA,NA,NA,NA,NA,NA,3574.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116016,0.192031,0.227038,-1.91202,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116286,-0.100824,-0.113653,-0.67861,NA,NA,NA,NA,NA,NA,NA,3503.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116446,-1.57811,0.740609,-1.47407,NA,NA,NA,NA,NA,NA,NA,2990.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116764,-0.0978543,1.30537,-0.734384,NA,NA,NA,NA,NA,NA,NA,NA,NA,733.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116979,-0.28633,0.824682,-0.66008,NA,NA,NA,NA,NA,NA,NA,NA,NA,1891.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117136,-0.11448,2.40908,0.446849,NA,NA,NA,NA,NA,NA,NA,560.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117260,-0.703525,2.15231,-0.226156,NA,NA,NA,NA,NA,464.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117405,-0.526205,3.63929,-0.0159323,NA,NA,NA,NA,392.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117752,-0.936281,4.58476,-0.614106,NA,NA,NA,NA,NA,NA,NA,5431.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117819,-2.46614,4.1212,0.711032,NA,NA,NA,NA,458.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118097,-1.00175,4.38327,1.13955,NA,NA,NA,NA,NA,NA,NA,NA,99.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118355,-1.93232,2.91826,-0.0463968,NA,NA,NA,NA,NA,NA,NA,NA,193.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118497,-0.335292,0.805473,-1.37481,NA,NA,NA,NA,NA,NA,1692.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118615,-0.650831,0.428713,-3.02428,NA,NA,NA,NA,1484.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118880,0.68366,-0.21438,-2.52509,NA,NA,NA,NA,NA,NA,NA,675.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119017,0.898894,-0.918445,-2.50075,NA,NA,NA,NA,NA,822.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119288,-0.208639,-0.349642,-2.05601,NA,NA,NA,NA,960.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119496,-0.219017,-0.198698,-1.39622,NA,NA,NA,NA,NA,NA,NA,NA,85.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119608,-0.916726,-0.618922,-1.7198,NA,NA,NA,589.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119962,-0.796396,-0.244055,-1.46129,NA,NA,3130.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120084,-0.76174,-0.390031,-1.86018,NA,NA,NA,NA,NA,NA,357.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120218,-1.45065,-1.5585,-0.963472,NA,NA,NA,NA,11800.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120486,-0.903868,-2.05417,0.0823978,NA,NA,NA,NA,NA,1572.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120634,-2.85128,-1.78853,-0.159923,NA,NA,NA,NA,NA,192.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120981,-1.96142,-1.20969,-1.24489,NA,NA,NA,NA,NA,NA,NA,NA,NA,2263.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121121,-3.38802,-0.218561,-1.40451,NA,NA,NA,NA,NA,NA,NA,1752.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121309,-3.53253,-0.617102,-1.2063,NA,NA,NA,NA,1475.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121551,-2.62752,-0.660588,-1.04233,NA,NA,NA,NA,NA,2147.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121737,-1.35497,-1.74711,-0.884282,NA,NA,NA,NA,2391.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121971,-2.13454,-0.876172,-1.72386,NA,NA,NA,NA,NA,187.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122098,-2.33823,-1.30713,-0.519608,NA,NA,NA,NA,636.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122387,-2.65112,-0.651607,0.0612365,NA,NA,NA,NA,499.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122441,-3.00511,-1.38294,-0.718572,NA,NA,NA,NA,NA,NA,2196.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122603,-1.81487,-0.347297,-1.52463,NA,NA,NA,NA,1345.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122944,-1.40332,-1.6972,-1.96525,NA,NA,NA,NA,NA,1463.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123054,-1.01872,-2.07211,-0.618691,NA,NA,NA,NA,NA,NA,NA,NA,NA,3165.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123317,0.719073,-2.99231,-1.18978,NA,NA,NA,NA,NA,NA,NA,353.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123513,-1.52152,-2.44553,-0.897142,NA,NA,NA,NA,NA,517.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123691,-2.61618,-2.09052,0.259764,NA,NA,NA,NA,NA,NA,NA,517.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123865,-1.94497,-2.14976,-0.146441,NA,NA,NA,NA,NA,927.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124007,-1.78391,-1.93019,-0.980705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.77,NA,NA,NA,NA,NA,NA,NA,NA,NA
124225,-1.43367,-1.56436,-1.26931,NA,NA,NA,NA,NA,16579.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124454,-1.66114,-1.36236,-2.07476,NA,NA,NA,NA,582.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124775,-1.59144,-0.546198,-0.918541,NA,NA,NA,NA,NA,NA,2782.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124809,-2.10233,0.520342,-1.30258,NA,NA,NA,NA,NA,NA,NA,521.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125068,-2.20435,1.36004,-2.01292,NA,NA,NA,NA,409.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125395,-3.44556,-0.0153133,-0.703935,NA,NA,NA,NA,2053.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125422,-1.48771,-0.408087,0.0674426,NA,NA,NA,NA,NA,NA,NA,676.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125724,-2.4672,-0.0527947,0.371454,NA,NA,NA,NA,NA,NA,NA,517.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125902,-1.68015,1.77924,-0.274767,NA,NA,NA,NA,NA,751.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126042,-0.167889,2.29068,-1.54374,NA,NA,NA,NA,2954.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126289,2.25513,0.596748,-1.36535,NA,NA,NA,NA,181.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126439,3.44486,-0.51561,-1.52532,NA,NA,NA,NA,NA,NA,462.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126720,4.6264,1.23804,-1.5344,NA,NA,NA,NA,1450.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126973,4.83015,0.866384,-0.566194,NA,NA,NA,NA,397.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127160,4.87292,1.60888,-0.142456,NA,NA,NA,NA,NA,NA,492.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127218,4.73334,1.28668,-0.598569,NA,NA,NA,NA,NA,NA,627.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127598,3.84546,1.15657,-0.342622,NA,NA,NA,NA,NA,156.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127628,4.78719,0.420462,-1.86724,NA,NA,NA,NA,NA,NA,914.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127822,4.59252,-0.703823,-1.97968,NA,NA,NA,NA,NA,3260.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128143,4.91924,-1.53806,-2.8828,NA,NA,NA,NA,4102.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128314,4.23644,-1.58139,-2.51622,NA,NA,NA,NA,1565.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128492,4.67812,-0.544755,-3.10035,NA,NA,NA,NA,NA,1893.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128663,4.58638,-0.208277,-3.56858,NA,NA,NA,NA,NA,NA,NA,765.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128857,4.67129,-0.652975,-2.85424,NA,NA,NA,NA,NA,NA,NA,2663.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129004,4.90535,-1.16481,-3.12558,NA,NA,NA,NA,979.969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129234,4.84629,-1.90762,-2.51053,NA,NA,NA,NA,2310.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129534,4.21757,-0.997135,-1.22809,NA,NA,NA,NA,NA,NA,729.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
