id,x0,x1,x2,fitness-2.5,fitness-2,fitness-1.5,fitness-3.5,fitness-3,fitness-4,fitness-1,fitness-0.5,fitness0,fitness-5,fitness-4.5,fitness0.5,fitness1
140966,2.32307,-0.673136,-4.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,-329.551,NA,NA,NA
141155,3.23352,0.779089,-3.55657,NA,NA,NA,NA,-100.755,NA,NA,NA,NA,NA,NA,NA,NA
141338,1.80624,0.954791,-2.7083,NA,NA,NA,NA,-96.91,NA,NA,NA,NA,NA,NA,NA,NA
141506,1.47221,0.881261,-3.89134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122.25,NA,NA
141640,-1.29081,1.23685,-5,NA,NA,NA,-261.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
141805,0.0755275,2.65357,-5,NA,-103.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142100,0.747823,1.95049,-5,NA,NA,-61.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142326,1.75677,2.78276,-3.45224,NA,NA,-85.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142547,2.05002,3.00451,-4.85518,NA,NA,-79.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142695,2.52569,2.64049,-4.26358,NA,-44.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142924,2.42301,1.96303,-4.65874,-17.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143121,3.00116,2.76595,-5,NA,NA,NA,-82.67,NA,NA,NA,NA,NA,NA,NA,NA,NA
143315,1.93802,2.5464,-3.63626,NA,NA,NA,NA,NA,-72.887,NA,NA,NA,NA,NA,NA,NA
143411,1.40583,2.97197,-4.01337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-132.513,NA,NA
143770,0.984185,2.33936,-3.69863,NA,NA,NA,NA,NA,-89.506,NA,NA,NA,NA,NA,NA,NA
143970,2.1413,1.94176,-4.70069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92.777,NA,NA
144175,2.84818,0.467205,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-202.679,NA,NA,NA
144363,1.81484,1.44448,-4.77851,NA,NA,NA,NA,NA,-62.63,NA,NA,NA,NA,NA,NA,NA
144517,1.27153,1.70193,-5,-23.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144683,1.84075,1.78164,-5,NA,NA,NA,NA,-20.931,NA,NA,NA,NA,NA,NA,NA,NA
144851,1.1213,2.00178,-5,NA,NA,-54.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145185,0.889573,1.06601,-4.9568,NA,NA,NA,NA,NA,NA,-117.067,NA,NA,NA,NA,NA,NA
145330,0.635609,2.74799,-4.85468,NA,-64.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145472,1.47266,2.89199,-5,-47.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145787,1.40932,3.20798,-4.27791,-57.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145953,2.0701,3.19943,-4.7341,NA,NA,NA,NA,-62.585,NA,NA,NA,NA,NA,NA,NA,NA
146069,1.85586,2.16488,-5,NA,-24.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146304,2.6492,2.69446,-5,NA,NA,NA,NA,NA,NA,-90.936,NA,NA,NA,NA,NA,NA
146448,2.99795,3.01308,-4.50389,NA,NA,NA,NA,NA,NA,-115.031,NA,NA,NA,NA,NA,NA
146624,3.60057,2.04205,-4.71547,NA,NA,-101.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146974,1.88607,2.55521,-5,NA,NA,NA,NA,NA,NA,-78.563,NA,NA,NA,NA,NA,NA
147053,3.01072,1.91321,-5,NA,NA,NA,NA,NA,NA,NA,NA,-183.851,NA,NA,NA,NA
147319,2.07015,1.02229,-5,NA,NA,NA,NA,NA,NA,-73.575,NA,NA,NA,NA,NA,NA
147490,1.76451,1.40042,-5,NA,-25.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147610,-0.603761,1.35552,-5,NA,NA,NA,NA,NA,NA,-191.543,NA,NA,NA,NA,NA,NA
148000,0.046044,1.17562,-4.79536,NA,NA,-141.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148182,0.881499,0.776106,-5,NA,-112.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148372,1.22042,1.13255,-3.45474,NA,NA,-87.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148599,1.83838,1.16866,-4.08742,NA,NA,NA,NA,NA,NA,-77.092,NA,NA,NA,NA,NA,NA
148702,2.48242,1.57494,-3.87929,NA,NA,-35.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148915,1.9481,2.47781,-4.40241,NA,NA,NA,NA,-20.687,NA,NA,NA,NA,NA,NA,NA,NA
149020,1.34758,2.63093,-3.74115,-37.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149240,1.9522,2.80553,-4.92798,NA,NA,-56.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149532,1.57319,2.35487,-3.6585,NA,NA,NA,NA,NA,NA,-87.588,NA,NA,NA,NA,NA,NA
149678,2.47257,3.2628,-4.40411,NA,NA,NA,NA,NA,NA,-100.389,NA,NA,NA,NA,NA,NA
149966,1.59248,3.89461,-5,NA,NA,NA,NA,NA,NA,-168.136,NA,NA,NA,NA,NA,NA
150178,1.91118,1.28366,-3.65125,NA,-24.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150218,2.75669,0.869065,-4.28703,NA,NA,NA,NA,-56.317,NA,NA,NA,NA,NA,NA,NA,NA
150444,1.05978,0.427829,-5,-122.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150682,2.50181,1.39802,-4.65911,-20.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150970,2.05506,3.7653,-5,NA,NA,NA,NA,NA,NA,NA,-203.182,NA,NA,NA,NA,NA
151045,2.77641,2.70311,-5,NA,NA,-83.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151361,2.062,2.61916,-5,NA,NA,NA,NA,-42.41,NA,NA,NA,NA,NA,NA,NA,NA
151512,2.13093,3.19775,-5,NA,NA,NA,NA,-73.625,NA,NA,NA,NA,NA,NA,NA,NA
151667,2.33887,2.34181,-5,NA,NA,NA,NA,-32.824,NA,NA,NA,NA,NA,NA,NA,NA
151873,1.75019,3.10268,-5,NA,NA,NA,-68.806,NA,NA,NA,NA,NA,NA,NA,NA,NA
152091,1.19844,3.63067,-4.03675,NA,-102.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152264,0.269246,3.3056,-3.98091,NA,NA,NA,NA,NA,NA,-163.651,NA,NA,NA,NA,NA,NA
152448,1.15176,2.33722,-3.30522,NA,NA,NA,NA,-51.09,NA,NA,NA,NA,NA,NA,NA,NA
152754,0.848498,1.76138,-2.83726,-84.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152840,0.429874,2.07341,-3.73604,NA,-69.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153118,1.29411,3.67788,-4.80609,NA,NA,NA,NA,-105.315,NA,NA,NA,NA,NA,NA,NA,NA
153244,2.28191,4.44223,-4.78517,NA,NA,NA,NA,-178.474,NA,NA,NA,NA,NA,NA,NA,NA
153495,2.58954,4.8445,-5,NA,NA,NA,NA,NA,-296.281,NA,NA,NA,NA,NA,NA,NA
153639,2.4268,3.39992,-5,NA,NA,NA,NA,-91.954,NA,NA,NA,NA,NA,NA,NA,NA
153857,2.77535,3.03552,-5,-73.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154181,0.598283,3.65839,-4.42516,-115.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154343,1.42394,4.00454,-4.58489,NA,NA,NA,NA,-124.465,NA,NA,NA,NA,NA,NA,NA,NA
154566,1.82105,2.25447,-3.38982,NA,NA,NA,NA,-44.771,NA,NA,NA,NA,NA,NA,NA,NA
154738,0.233855,2.30878,-3.06845,NA,NA,NA,NA,NA,-158.863,NA,NA,NA,NA,NA,NA,NA
154931,1.4992,2.91662,-3.98298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-142.615,NA,NA
155196,0.941574,1.51061,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-104.135,NA,NA
155281,0.904658,2.2744,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-152.193,NA,NA,NA
155491,2.44307,1.69294,-3.95228,NA,NA,NA,NA,NA,-63.56,NA,NA,NA,NA,NA,NA,NA
155791,1.29287,0.0415414,-2.48666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-288.334,NA,NA
155938,-0.46729,1.19405,-3.14195,NA,NA,NA,NA,-182.781,NA,NA,NA,NA,NA,NA,NA,NA
156071,0.275009,2.71353,-4.98255,NA,NA,-98.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156274,1.71831,1.60004,-4.45982,NA,NA,NA,-37.566,NA,NA,NA,NA,NA,NA,NA,NA,NA
156583,1.97512,2.39596,-3.55073,NA,NA,NA,NA,-36.006,NA,NA,NA,NA,NA,NA,NA,NA
156722,0.926702,3.40563,-4.03371,NA,NA,NA,NA,-92.498,NA,NA,NA,NA,NA,NA,NA,NA
156929,1.32353,3.1677,-2.50423,NA,NA,-185.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157060,1.64503,2.92139,-3.37162,NA,NA,NA,NA,NA,NA,-102.493,NA,NA,NA,NA,NA,NA
157310,1.22482,2.17713,-2.54242,NA,NA,NA,-111.102,NA,NA,NA,NA,NA,NA,NA,NA,NA
157453,1.21472,2.50369,-2.23675,NA,NA,NA,NA,-138.338,NA,NA,NA,NA,NA,NA,NA,NA
157615,1.25358,3.10038,-1.70365,NA,NA,NA,-266.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
157853,0.922581,3.19456,-4.22293,NA,NA,NA,NA,-70.11,NA,NA,NA,NA,NA,NA,NA,NA
158158,1.43903,5,-4.57214,NA,NA,NA,-254.455,NA,NA,NA,NA,NA,NA,NA,NA,NA
158356,2.94289,4.50474,-4.7455,NA,NA,NA,NA,-213.388,NA,NA,NA,NA,NA,NA,NA,NA
158417,2.24687,3.71862,-4.43699,-97.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158772,1.14598,2.27055,-5,-31.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158979,-0.00564259,3.27331,-5,NA,NA,NA,-145.023,NA,NA,NA,NA,NA,NA,NA,NA,NA
159063,1.27927,2.62612,-5,NA,NA,-58.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159363,0.843437,1.02453,-5,NA,NA,-107.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159548,1.22709,1.52,-4.49964,NA,NA,NA,NA,NA,-63.895,NA,NA,NA,NA,NA,NA,NA
159703,1.34262,0.935382,-3.73028,NA,NA,NA,NA,NA,NA,NA,NA,NA,-151.83,NA,NA,NA
159883,0.477668,1.40664,-3.52363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-144.851,NA,NA
160105,2.1981,1.11083,-3.93439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-100.058,NA,NA
160221,2.43056,1.14,-4.80763,NA,NA,NA,-50.518,NA,NA,NA,NA,NA,NA,NA,NA,NA
160574,1.49141,1.4117,-5,NA,NA,NA,NA,NA,-55.966,NA,NA,NA,NA,NA,NA,NA
160647,2.20955,1.7952,-5,NA,NA,NA,NA,-19.8,NA,NA,NA,NA,NA,NA,NA,NA
160874,2.43404,2.8539,-4.293,NA,-54.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161188,2.55976,2.69087,-4.20757,NA,NA,NA,-71.176,NA,NA,NA,NA,NA,NA,NA,NA,NA
161325,2.58253,2.25696,-4.53372,NA,NA,NA,NA,-37.805,NA,NA,NA,NA,NA,NA,NA,NA
161425,2.30827,2.70599,-4.07053,NA,-42.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161795,2.82093,1.58231,-4.93517,NA,NA,NA,NA,-42.242,NA,NA,NA,NA,NA,NA,NA,NA
161932,3.88589,1.10583,-5,NA,NA,NA,NA,-116.531,NA,NA,NA,NA,NA,NA,NA,NA
162199,2.73257,0.561154,-5,NA,NA,NA,NA,NA,-109.977,NA,NA,NA,NA,NA,NA,NA
162396,1.87588,0.712574,-5,NA,NA,NA,NA,NA,-87.244,NA,NA,NA,NA,NA,NA,NA
162525,1.92676,0.674387,-3.78679,NA,-60.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162775,4.0705,0.476676,-3.78213,NA,NA,-187.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162910,3.60968,0.74481,-3.93865,NA,NA,-135.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163178,1.10836,0.720417,-3.42984,NA,NA,-149.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163235,1.19725,2.0046,-3.83812,NA,NA,NA,NA,NA,NA,-77.291,NA,NA,NA,NA,NA,NA
163523,1.68,2.21521,-4.27234,NA,NA,-35.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163669,1.15125,2.34017,-4.37581,NA,NA,NA,NA,-26.798,NA,NA,NA,NA,NA,NA,NA,NA
163954,1.23672,1.08825,-3.92451,NA,NA,NA,NA,NA,-77.827,NA,NA,NA,NA,NA,NA,NA
164044,0.99204,1.6441,-5,NA,NA,NA,NA,NA,-68.615,NA,NA,NA,NA,NA,NA,NA
164332,-0.205753,2.72513,-5,NA,NA,NA,-142.248,NA,NA,NA,NA,NA,NA,NA,NA,NA
164518,1.34591,2.5252,-5,-33.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164735,2.1026,2.65105,-5,NA,-38.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164870,1.30359,3.42618,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-177.032,NA,NA
165164,1.33124,3.38674,-5,NA,NA,NA,-102.886,NA,NA,NA,NA,NA,NA,NA,NA,NA
165355,1.18706,1.86578,-4.8848,NA,NA,NA,NA,NA,-66.436,NA,NA,NA,NA,NA,NA,NA
165534,2.73444,1.8479,-5,NA,NA,NA,-64.623,NA,NA,NA,NA,NA,NA,NA,NA,NA
165797,3.57066,1.66449,-4.22761,-75.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165957,1.82896,2.52314,-4.17137,-21.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166122,2.39982,1.60795,-3.81611,-20.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166393,2.67639,1.35215,-3.63623,-40.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166567,3.24884,1.35582,-4.6506,-56.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166717,3.67661,1.25845,-5,NA,NA,-116.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166964,3.41189,2.64734,-3.63637,NA,NA,-116.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167158,2.81736,0.509542,-3.67573,-92.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167300,1.28625,0.298167,-4.01182,NA,NA,NA,NA,NA,-147.578,NA,NA,NA,NA,NA,NA,NA
167553,1.16337,0.804845,-5,NA,NA,NA,NA,-71.974,NA,NA,NA,NA,NA,NA,NA,NA
167676,1.48502,0.357765,-4.09944,-95.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167979,3.07766,0.116049,-2.56551,NA,NA,-224.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168187,3.89765,0.443593,-2.80427,NA,-213.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168275,3.57501,1.22324,-3.13492,NA,-129.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168465,4.0092,1.46224,-3.38353,NA,NA,NA,NA,-172.888,NA,NA,NA,NA,NA,NA,NA,NA
168605,3.68369,2.52747,-3.93794,NA,-110.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168992,3.79132,1.80896,-2.95686,NA,NA,NA,NA,-187.364,NA,NA,NA,NA,NA,NA,NA,NA
169096,2.08345,1.55661,-2.71835,NA,NA,-92.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169359,3.37597,1.47924,-2.81108,NA,NA,NA,NA,NA,NA,-158.274,NA,NA,NA,NA,NA,NA
169524,2.98834,1.63798,-3.56893,NA,-57.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169702,2.84092,1.13482,-4.59863,NA,-44.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169936,2.26772,3.48553,-4.70932,NA,-83.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170027,1.3591,4.01853,-5,NA,NA,-144.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170208,1.39059,2.84348,-4.27964,NA,NA,NA,NA,-43.845,NA,NA,NA,NA,NA,NA,NA,NA
170459,1.08569,2.29486,-2.73577,NA,NA,NA,NA,-86.019,NA,NA,NA,NA,NA,NA,NA,NA
170767,1.11714,2.76526,-4.41358,NA,NA,NA,NA,NA,NA,NA,-113.277,NA,NA,NA,NA,NA
170863,2.11151,1.83199,-2.23103,NA,NA,NA,NA,NA,NA,-187.041,NA,NA,NA,NA,NA,NA
171011,1.39857,1.88984,-4.00482,NA,NA,NA,NA,NA,NA,-57.173,NA,NA,NA,NA,NA,NA
171351,1.88045,1.80568,-5,NA,-18.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171498,2.14698,1.68727,-4.45488,NA,NA,NA,-26.454,NA,NA,NA,NA,NA,NA,NA,NA,NA
171628,0.847677,0.742859,-4.4373,NA,NA,NA,NA,NA,NA,NA,NA,NA,-178.406,NA,NA,NA
171997,0.107884,2.32567,-3.58301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-151.698,NA,NA
172067,1.65375,1.73811,-5,NA,NA,NA,NA,-17.204,NA,NA,NA,NA,NA,NA,NA,NA
172306,1.57914,1.61813,-4.92049,-13.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172565,0.51241,2.27819,-4.27066,NA,-62.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172754,0.336357,1.76976,-5,-66.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172830,1.03507,2.52426,-5,NA,NA,NA,-54.537,NA,NA,NA,NA,NA,NA,NA,NA,NA
173182,1.0239,2.11392,-3.75577,NA,NA,NA,-43.254,NA,NA,NA,NA,NA,NA,NA,NA,NA
173244,1.8156,2.54758,-3.56073,NA,NA,NA,-60.454,NA,NA,NA,NA,NA,NA,NA,NA,NA
173422,1.95073,2.36047,-4.52771,-15.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173723,2.50176,2.16665,-4.71805,NA,-27.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173940,2.19652,1.65711,-5,NA,NA,NA,NA,NA,NA,-81.376,NA,NA,NA,NA,NA,NA
174096,2.64779,1.49282,-4.94193,-30.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174285,3.28329,3.11769,-3.65478,NA,-118.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174403,3.8722,2.83067,-3.99422,NA,NA,NA,NA,NA,NA,-185.502,NA,NA,NA,NA,NA,NA
174632,3.34933,1.11027,-4.82599,NA,-74.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174979,5,0.755964,-5,-240.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175177,5,2.24204,-5,NA,NA,NA,NA,NA,-288.599,NA,NA,NA,NA,NA,NA,NA
175282,4.15402,2.05833,-4.48666,NA,NA,NA,-145.248,NA,NA,NA,NA,NA,NA,NA,NA,NA
175525,2.53605,2.90042,-3.1311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-198.101,NA,NA
175688,1.37183,1.74889,-3.08548,NA,NA,NA,-69.148,NA,NA,NA,NA,NA,NA,NA,NA,NA
175910,-0.11383,1.64215,-4.60293,NA,NA,NA,NA,NA,-140.583,NA,NA,NA,NA,NA,NA,NA
176025,-0.248724,2.13491,-3.8326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-191.242,NA,NA
176393,0.500721,1.69758,-4.60368,NA,NA,NA,NA,NA,NA,NA,NA,NA,-169.026,NA,NA,NA
176588,1.24553,2.30382,-3.48072,NA,NA,NA,NA,NA,NA,NA,NA,NA,-159.46,NA,NA,NA
176733,0.317425,2.21918,-2.96511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-180.751,NA,NA
176967,1.4345,3.70676,-3.41119,NA,NA,NA,-138.833,NA,NA,NA,NA,NA,NA,NA,NA,NA
177122,2.24171,3.6545,-5,NA,NA,NA,NA,NA,-142.604,NA,NA,NA,NA,NA,NA,NA
177273,1.12417,3.10796,-5,NA,NA,NA,-91.476,NA,NA,NA,NA,NA,NA,NA,NA,NA
177434,2.96445,1.81219,-4.86732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-103.643,NA,NA
177734,3.26814,2.46668,-4.94247,NA,NA,NA,NA,NA,NA,NA,NA,NA,-199.861,NA,NA,NA
177844,2.71698,2.90668,-4.18045,NA,NA,NA,NA,NA,NA,NA,NA,NA,-190.542,NA,NA,NA
178072,3.132,2.35492,-5,NA,NA,NA,NA,NA,-103.793,NA,NA,NA,NA,NA,NA,NA
178255,2.52909,2.41195,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-164.241,NA,NA,NA
178457,3.06511,1.96766,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-126.106,NA,NA
178797,1.36904,1.60308,-4.95703,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122.548,NA,NA,NA
178818,0.850631,1.43741,-5,NA,NA,NA,NA,-53.32,NA,NA,NA,NA,NA,NA,NA,NA
179048,1.15535,0.960271,-5,NA,-65.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179298,0.867206,1.45837,-4.9751,-42.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179431,0.526336,3.09813,-5,NA,NA,NA,-102.088,NA,NA,NA,NA,NA,NA,NA,NA,NA
179765,1.76182,4.36497,-5,NA,NA,NA,NA,NA,-200.741,NA,NA,NA,NA,NA,NA,NA
179872,2.2729,2.7014,-4.80778,NA,NA,NA,NA,-47.514,NA,NA,NA,NA,NA,NA,NA,NA
180168,1.48996,1.83433,-3.94135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-102.566,NA,NA
180338,1.49311,1.75855,-5,NA,NA,NA,-35.122,NA,NA,NA,NA,NA,NA,NA,NA,NA
180523,1.81771,0.92045,-5,NA,NA,NA,-52.869,NA,NA,NA,NA,NA,NA,NA,NA,NA
180763,1.09563,0.697129,-5,NA,NA,NA,NA,-83.161,NA,NA,NA,NA,NA,NA,NA,NA
180875,1.10513,0.794597,-4.22061,NA,NA,-100.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181040,1.9754,2.77666,-4.71748,NA,NA,NA,NA,NA,NA,NA,-104.129,NA,NA,NA,NA,NA
181267,2.18939,2.2322,-5,NA,NA,NA,NA,NA,NA,NA,-91.643,NA,NA,NA,NA,NA
181485,2.74039,2.07881,-5,NA,NA,NA,NA,NA,NA,NA,NA,-187.992,NA,NA,NA,NA
181761,3.20975,1.36341,-5,NA,NA,-74.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181832,1.55777,0.731608,-4.59506,NA,NA,NA,NA,-45.077,NA,NA,NA,NA,NA,NA,NA,NA
182050,1.29339,1.72466,-5,NA,-35.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182297,1.05811,2.88097,-3.83086,-53.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182496,1.46373,3.02604,-5,NA,-58.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182798,1.42989,1.94022,-4.56946,NA,NA,NA,-22.613,NA,NA,NA,NA,NA,NA,NA,NA,NA
182931,2.27656,0.586546,-5,NA,-78.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183084,1.73416,1.08739,-4.07862,NA,NA,NA,-42.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
183257,1.10922,2.39049,-4.20471,NA,NA,NA,-38.182,NA,NA,NA,NA,NA,NA,NA,NA,NA
183418,2.08096,2.62195,-5,NA,NA,NA,NA,-46.555,NA,NA,NA,NA,NA,NA,NA,NA
183719,1.98282,3.00138,-4.72535,NA,NA,NA,-62.131,NA,NA,NA,NA,NA,NA,NA,NA,NA
183993,2.07255,3.38153,-5,NA,NA,NA,NA,-78.879,NA,NA,NA,NA,NA,NA,NA,NA
184164,3.07755,3.50119,-5,NA,NA,-139.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184212,3.37103,1.60407,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-232.618,NA
184576,3.84257,1.22344,-4.95922,NA,NA,-130.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184771,2.3486,1.7572,-4.95018,NA,NA,NA,NA,NA,NA,NA,NA,-145.041,NA,NA,NA,NA
184966,2.06086,0.982497,-4.4614,NA,NA,NA,NA,NA,NA,-104.493,NA,NA,NA,NA,NA,NA
185006,2.1111,1.95521,-3.65186,NA,NA,-41.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185319,1.65827,3.05786,-4.41663,NA,NA,NA,NA,-51.816,NA,NA,NA,NA,NA,NA,NA,NA
185558,1.53164,3.90095,-4.30436,NA,NA,NA,NA,-112.748,NA,NA,NA,NA,NA,NA,NA,NA
185775,1.8559,2.92629,-3.43726,-60.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185972,1.95296,1.16805,-2.68012,NA,NA,-119.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186072,2.21753,1.13425,-3.3434,NA,-48.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186350,2.19777,2.17769,-3.59503,NA,NA,NA,NA,NA,NA,-69.362,NA,NA,NA,NA,NA,NA
186595,1.69415,2.75382,-4.46454,NA,NA,-54.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186669,2.97362,2.37707,-5,NA,NA,NA,NA,NA,NA,-88.302,NA,NA,NA,NA,NA,NA
186841,2.49668,2.56694,-3.76211,-43.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187172,1.53014,0.518017,-3.17219,-105.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187247,0.98673,2.09849,-3.35948,-47.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187480,2.37248,2.08431,-4.15972,-16.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187773,2.31031,1.23794,-4.91491,NA,NA,NA,NA,-31.243,NA,NA,NA,NA,NA,NA,NA,NA
