id,x0,x1,x2,fitness-1.5,fitness0,fitness-0.5,fitness1,fitness2.5,fitness5,fitness4.5,fitness4,fitness3.5,fitness3,fitness2,fitness1.5,fitness0.5,fitness-2,fitness-2.5,fitness-1,fitness-3,fitness-3.5,fitness-5,fitness-4,fitness-4.5
98376,-0.626886,-2.19862,-4.97811,800.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98510,-0.441989,-1.1932,-4.38909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.691,NA,NA,NA,NA,NA,NA,NA
98732,0.167622,-0.656892,-4.34826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.543,NA,NA,NA,NA
98805,1.1691,-1.16955,-4.33712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.454,NA,NA,NA
99105,1.74985,-1.36725,-3.37419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.988,NA,NA,NA,NA,NA,NA,NA
99331,2.79485,-1.55461,-2.48335,NA,NA,928.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99564,3.20256,-2.48645,-1.84286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.643,NA,NA,NA,NA,NA
99610,3.20931,-1.98421,-0.986739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,566.848,NA,NA,NA,NA,NA
99956,2.27547,-0.747195,-0.997927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164.975,NA,NA,NA,NA,NA,NA
100055,1.09436,-0.538786,-0.935578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.815,NA,NA,NA
100367,2.73071,-0.671982,-1.3358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.306
100521,1.20169,-1.24567,-0.777664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767.185,NA,NA,NA,NA
100788,0.760183,-0.818921,0.300011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410.934,NA,NA
100950,-0.0164823,-0.451727,-1.96888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.942,NA,NA,NA,NA,NA,NA
101003,-1.28684,-0.949959,-0.71103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8107.379,NA,NA,NA,NA,NA,NA,NA
101201,0.203576,-0.521161,-0.640129,1138.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101480,1.45598,0.497309,-0.292508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.487,NA,NA,NA,NA,NA,NA,NA
101753,1.94776,0.317827,1.25717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.4,NA,NA,NA,NA,NA,NA,NA
101943,2.42167,-1.00859,0.74608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.566,NA,NA,NA,NA
102006,4.14808,-1.48758,1.46118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360.899,NA,NA,NA,NA
102336,4.99518,-1.59628,3.39672,2978.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102431,4.85992,-2.90361,4.68288,2755.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102712,2.87818,-2.54205,4.98951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1090.624,NA,NA,NA,NA,NA
102851,4.29179,-2.01137,4.42528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.316,NA,NA,NA,NA,NA,NA
103130,3.78611,-1.08582,3.73686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.664,NA,NA,NA,NA,NA
103222,3.23387,-1.82993,2.14747,185.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103431,3.33899,-3.00244,-0.127911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.051,NA,NA,NA,NA,NA,NA,NA
103624,1.80247,-1.58438,-0.595872,1561.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103883,-0.0700656,-0.704715,2.33385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1064.556,NA,NA,NA,NA,NA,NA,NA
104153,-1.99737,-1.39847,4.09,NA,NA,2810.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104316,-3.11972,0.646008,4.92139,702.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104517,-3.47499,0.943654,4.70379,NA,NA,736.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104620,-3.13182,0.69604,2.28461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.862,NA,NA,NA,NA,NA,NA,NA,NA
104950,-2.61346,1.50291,3.14513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.609,NA,NA,NA,NA,NA,NA,NA,NA
105199,-2.34412,-0.410207,4.31635,NA,NA,138.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105262,-1.04021,-0.524638,4.99792,NA,NA,1018.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105571,-1.18729,-1.09661,3.13228,NA,NA,73.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105788,-0.212057,1.26544,3.20811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555.252,NA,NA,NA,NA,NA
105961,0.987584,1.85716,3.61428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.573,NA,NA,NA,NA,NA,NA,NA,NA
106086,1.39675,3.57625,4.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.131,NA,NA,NA,NA,NA
106395,0.847454,4.57109,4.83306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.544,NA,NA,NA,NA,NA,NA,NA
106593,1.46084,4.05095,3.92183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.951,NA,NA,NA,NA
106726,-0.278456,2.37632,3.5453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.774,NA,NA,NA,NA,NA,NA
106879,0.208235,3.24451,4.40733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.367,NA,NA,NA
107045,-0.482758,1.46959,2.88442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.291,NA,NA,NA,NA
107326,-0.670813,0.472972,3.52553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.043,NA,NA,NA
107533,-0.502359,-0.200636,1.86101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.39,NA,NA,NA
107689,1.61566,-0.00735032,0.707329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.893,NA,NA,NA,NA,NA,NA,NA
107981,0.406232,-0.0631348,-0.983669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,974.775,NA,NA,NA,NA,NA,NA,NA
108096,-0.617373,-1.00667,-1.07276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575.542,NA,NA,NA
108278,0.129072,-0.228262,0.477167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.762,NA
108583,-0.82071,-0.910435,-1.45326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11035.66,NA,NA,NA,NA,NA
108724,0.541141,-0.572996,-1.71275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.688,NA,NA,NA,NA,NA
108852,2.23888,-1.66164,-1.60901,1223.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109134,2.10806,-2.24044,-3.54059,NA,12.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109353,1.92577,-1.42833,-4.12095,NA,NA,184.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109596,1.21241,-1.57314,-3.6744,NA,155.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109790,1.12559,-2.29103,-4.49458,NA,NA,-0.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109870,0.883493,-0.578416,-4.4305,656.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110090,2.07631,-0.159451,-4.04267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.35,NA,NA,NA,NA,NA
110281,1.75122,-0.598223,-2.5671,NA,NA,403.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110575,2.01067,-1.21895,-4.76463,NA,19.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110629,2.19283,0.0125124,-4.24278,NA,NA,NA,3.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110940,3.35262,-0.158971,-4.07841,NA,27.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111147,4.61764,-1.03686,-4.0174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.066,NA,NA,NA,NA,NA,NA,NA,NA
111207,4.63817,-0.936705,-2.59265,NA,1731.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111467,4.9153,-1.1963,-1.76697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.277,NA,NA,NA,NA,NA,NA,NA,NA
111650,4.73109,-2.56508,-2.39795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.353,NA,NA,NA,NA,NA,NA,NA
111904,4.29882,-0.865231,-0.673534,NA,NA,6327.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112077,4.24923,-1.04327,-0.528364,NA,NA,NA,169.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112349,2.40186,-1.59956,-1.70276,NA,519.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112441,1.64824,-1.29377,-1.23335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1476.788,NA,NA,NA,NA,NA
112770,1.66366,-1.30753,-1.30066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1109.828,NA,NA,NA,NA,NA,NA,NA
112888,2.12843,-0.244795,-1.00604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445.829,NA,NA,NA,NA,NA
113092,2.69575,-1.0634,-0.903331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600.158,NA,NA,NA,NA,NA,NA,NA
113212,1.66298,-1.10472,-1.35477,273.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113535,1.16289,-1.30724,-3.23853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.727,NA,NA,NA,NA,NA
113652,1.19584,-2.66418,-2.49992,123.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113979,0.683361,-2.60065,-1.90645,422.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114198,-0.37836,-1.338,-1.00647,4753.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114201,-0.58198,-2.34408,-0.592629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1191.244,NA,NA,NA,NA,NA
114562,-0.629748,-1.6527,0.104791,514.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114632,-0.837839,-1.12594,-0.120198,NA,67.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114898,-1.66714,-0.919501,-1.58806,NA,NA,NA,1120.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115111,-1.32358,-2.01865,-1.26915,NA,5125.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115306,-2.26482,-2.16562,0.957252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.644,NA,NA,NA,NA,NA
115581,-3.24013,-1.3326,0.225385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.982,NA,NA,NA,NA,NA
115682,-3.97341,-1.00237,-0.2341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606.951,NA,NA,NA,NA,NA
115943,-4.18977,-0.394508,-0.366445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116068,-4.98957,-0.435826,-0.994288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116204,-4.57937,-1.49218,-0.759583,NA,NA,NA,326.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116571,-3.74913,-1.52544,-2.42738,NA,NA,NA,-0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116769,-4.59524,-1.52608,-2.33887,NA,NA,NA,24.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116878,-4.77368,-0.898948,-3.03609,NA,NA,NA,164.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117166,-4.88986,-0.0569088,-2.37371,NA,NA,NA,99.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117235,-4.5236,0.713615,-3.79552,NA,NA,65.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117412,-4.55148,3.22821,-2.07637,NA,NA,656.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117760,-4.39681,4.13736,-1.33408,NA,NA,41.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117927,-4.31925,4.76272,0.6084,NA,NA,184.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118058,-4.23696,2.62013,1.9706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.017,NA,NA,NA,NA,NA
118264,-3.77727,4.27838,0.317705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.471,NA,NA,NA,NA,NA
118470,-3.83076,4.96594,-0.306359,1449.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118626,-3.18811,4.9976,-0.913647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,815.706,NA,NA,NA,NA,NA,NA,NA
118959,-3.79208,4.47683,-2.22642,12.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119045,-4.8831,4.78992,-1.83798,NA,NA,438.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119250,-4.5118,4.58765,-3.89825,NA,131.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119446,-4.48303,4.76109,-2.51614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.568,NA,NA,NA,NA,NA,NA,NA,NA
119722,-4.95078,4.59081,-2.42853,NA,300.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119841,-4.50197,4.21901,-1.38381,1721.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120167,-3.6756,2.2847,-0.745963,NA,NA,536.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120330,-2.60995,1.69559,-1.09466,NA,66.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120501,-2.12005,2.28248,-3.68359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.581,NA,NA,NA,NA,NA
120681,-2.72376,0.649962,-3.68741,NA,-0.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120833,-3.57262,-0.430202,-3.78005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.831,NA,NA,NA,NA,NA
121079,-0.766774,-0.039177,-2.89406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751.175,NA,NA,NA,NA,NA,NA,NA
121261,-0.145306,-1.56722,-2.71815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.158,NA,NA,NA,NA,NA,NA,NA
121535,-0.565387,-1.99542,-2.43798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.637,NA
121687,0.156411,-1.28961,-2.35021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.876,NA,NA,NA,NA,NA,NA
121984,-0.308076,-1.52164,-3.94314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616.655,NA,NA,NA,NA,NA,NA
122101,-1.04702,-1.1957,-4.91492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.629,NA,NA,NA,NA
122220,-0.0351793,0.474965,-4.78186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.524,NA
122578,-0.688741,0.666588,-3.38073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.707
122697,-2.08181,3.78491,-3.06464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.866,NA,NA
122990,-3.19479,4.82647,-0.444476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.283,NA,NA,NA,NA
123159,-3.47717,4.86178,-0.835164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1119.003,NA,NA,NA
123267,-1.79026,4.69225,-0.74033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.529,NA,NA,NA,NA
123483,-1.04553,4.74094,0.852262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,551.771,NA,NA,NA
123791,-0.746613,3.95387,-0.994305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614.974,NA,NA,NA,NA,NA,NA,NA
123985,-1.91849,4.55292,-2.41803,NA,147.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124046,-0.695812,4.66356,-1.77604,NA,NA,134.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124342,-1.34613,4.52118,-0.231722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.409,NA,NA,NA,NA,NA,NA,NA,NA,NA
124506,-2.01264,3.62712,-0.687813,NA,NA,NA,259.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124785,0.155491,2.96521,-0.109186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
124824,-0.381226,2.27889,1.6455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125004,1.52487,2.50983,1.34058,NA,NA,8.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125281,2.42541,3.75903,1.25918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.459,NA,NA,NA,NA,NA
125476,2.16229,2.12702,-0.115349,NA,NA,231.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125711,3.231,0.369575,0.352407,NA,213.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125891,4.74075,-0.323417,0.305835,NA,NA,NA,941.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126056,4.42781,-0.0473416,-0.454262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.448,NA,NA,NA,NA,NA,NA,NA,NA,NA
126260,4.52569,0.260013,-0.833192,NA,NA,NA,-97.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126569,2.82436,-0.298616,-0.57611,NA,1092.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126773,3.16123,-1.40257,-0.74132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,860.392,NA,NA,NA,NA,NA,NA,NA,NA
126986,2.72677,-2.04409,-0.962422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2101.163,NA,NA,NA,NA,NA
127006,0.372278,-1.38371,-0.0208944,NA,NA,1197.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127244,-0.849096,-0.867067,-0.354172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2629.007,NA,NA,NA,NA,NA
127593,-1.38228,-1.19785,-0.788664,NA,6892.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127685,-0.620225,-1.58199,1.3524,NA,NA,3085.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127832,-2.00537,0.0634056,1.32779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.238,NA,NA,NA,NA,NA
128003,-2.11338,-1.95084,1.50778,NA,241.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128396,-2.08374,-1.54811,0.0870838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.715,NA,NA,NA,NA,NA,NA,NA,NA
128548,-1.3707,-1.66505,-0.00622332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.574,NA,NA,NA,NA,NA,NA,NA,NA
128662,-0.418491,-1.04367,-0.608743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.367,NA,NA,NA,NA,NA,NA,NA,NA
128846,1.46613,-0.60933,-2.25504,NA,NA,NA,63.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129183,-0.508819,-0.740975,-1.69936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2159.948,NA,NA,NA,NA,NA
129234,-1.45589,-1.30104,-2.89596,4150.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129401,0.209359,-1.83958,-4.07166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.732,NA,NA,NA,NA,NA,NA
129692,0.878467,-0.860678,-4.62856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.357,NA,NA,NA
129897,1.33479,-0.443835,-4.31246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.388
130085,1.46671,0.328887,-3.94796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.828
130307,2.19172,2.12544,-3.43337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.367
130586,2.93014,1.84325,-0.94083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.664,NA,NA,NA
130736,3.31152,2.94305,-2.13902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.126,NA,NA,NA,NA
130927,3.82389,4.15011,-2.48512,614.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
