id,x0,x1,x2,fitness9.5,fitness8,fitness8.5,fitness7.5,fitness7,fitness9,fitness4.5,fitness5,fitness6.5,fitness6,fitness10
160040,8.3568,8.23155,7.94269,NA,NA,NA,0.849,NA,NA,NA,NA,NA,NA,NA
160321,8.02615,8.13616,7.0435,NA,0.813,NA,NA,NA,NA,NA,NA,NA,NA,NA
160510,7.75989,6.71645,7.74895,NA,NA,NA,0.794,NA,NA,NA,NA,NA,NA,NA
160704,8.5834,7.63425,7.33918,NA,NA,NA,NA,0.758,NA,NA,NA,NA,NA,NA
160969,7.65185,6.53109,8.27887,NA,NA,NA,0.667,NA,NA,NA,NA,NA,NA,NA
161012,7.23049,8.11521,8.78523,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
161227,7.21924,8.00271,8.3334,NA,0.855,NA,NA,NA,NA,NA,NA,NA,NA,NA
161420,8.50525,6.31987,7.70541,NA,NA,NA,0.502,NA,NA,NA,NA,NA,NA,NA
161638,7.58078,7.24327,6.99302,NA,0.833,NA,NA,NA,NA,NA,NA,NA,NA,NA
161983,8.21221,6.85715,7.53712,NA,NA,0.728,NA,NA,NA,NA,NA,NA,NA,NA
162175,8.81317,6.94698,7.54198,NA,0.675,NA,NA,NA,NA,NA,NA,NA,NA,NA
162309,7.87791,6.95237,7.18796,NA,0.774,NA,NA,NA,NA,NA,NA,NA,NA,NA
162496,6.98355,7.70803,7.65863,NA,NA,NA,0.877,NA,NA,NA,NA,NA,NA,NA
162769,7.38028,6.96535,7.88288,NA,NA,0.754,NA,NA,NA,NA,NA,NA,NA,NA
162982,8.06998,7.60294,7.5761,NA,0.947,NA,NA,NA,NA,NA,NA,NA,NA,NA
163016,8.95277,7.88026,7.81031,NA,NA,NA,0.734,NA,NA,NA,NA,NA,NA,NA
163317,8.48902,7.66719,7.39421,NA,NA,NA,NA,0.734,NA,NA,NA,NA,NA,NA
163450,8.80982,7.89425,8.041,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA
163745,9.32078,8.3461,7.84558,NA,NA,NA,NA,0.533,NA,NA,NA,NA,NA,NA
163804,7.79673,8.45603,8.20065,NA,NA,NA,NA,0.718,NA,NA,NA,NA,NA,NA
164011,7.88584,8.36026,7.95371,NA,NA,NA,0.891,NA,NA,NA,NA,NA,NA,NA
164246,8.36534,7.33854,7.94378,NA,0.878,NA,NA,NA,NA,NA,NA,NA,NA,NA
164512,7.79724,7.87162,7.92767,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA
164640,7.3233,7.30497,7.64222,NA,NA,NA,0.932,NA,NA,NA,NA,NA,NA,NA
164920,7.55044,6.73155,8.20334,NA,NA,0.677,NA,NA,NA,NA,NA,NA,NA,NA
165136,6.85748,7.05707,6.8436,NA,0.577,NA,NA,NA,NA,NA,NA,NA,NA,NA
165297,7.56052,7.23925,7.43755,NA,0.907,NA,NA,NA,NA,NA,NA,NA,NA,NA
165552,6.86839,7.40923,8.10089,NA,NA,NA,NA,0.728,NA,NA,NA,NA,NA,NA
165671,8.14789,7.01184,7.67561,NA,NA,NA,NA,0.803,NA,NA,NA,NA,NA,NA
165829,8.20542,8.47841,7.35886,NA,NA,NA,NA,0.761,NA,NA,NA,NA,NA,NA
166073,8.70021,8.02583,7.38063,NA,NA,0.722,NA,NA,NA,NA,NA,NA,NA,NA
166251,7.86131,7.64147,7.59631,NA,NA,0.911,NA,NA,NA,NA,NA,NA,NA,NA
166549,7.75512,7.58543,8.27217,NA,0.911,NA,NA,NA,NA,NA,NA,NA,NA,NA
166736,8.5218,8.65742,7.45357,NA,0.707,NA,NA,NA,NA,NA,NA,NA,NA,NA
166830,8.44587,8.42495,7.60522,NA,NA,NA,0.804,NA,NA,NA,NA,NA,NA,NA
167061,8.03793,8.06259,8.68592,NA,NA,0.736,NA,NA,NA,NA,NA,NA,NA,NA
167284,7.98281,7.33355,7.49827,NA,NA,0.821,NA,NA,NA,NA,NA,NA,NA,NA
167590,7.72559,7.70924,7.62773,NA,0.967,NA,NA,NA,NA,NA,NA,NA,NA,NA
167705,7.7757,8.47984,8.16038,NA,NA,NA,NA,0.731,NA,NA,NA,NA,NA,NA
167960,8.04538,7.71642,8.38987,NA,0.865,NA,NA,NA,NA,NA,NA,NA,NA,NA
168173,7.67601,8.28315,8.63349,NA,NA,NA,NA,0.746,NA,NA,NA,NA,NA,NA
168222,7.40363,7.61994,8.93935,NA,NA,0.621,NA,NA,NA,NA,NA,NA,NA,NA
168449,7.17841,7.86629,8.15505,NA,NA,0.772,NA,NA,NA,NA,NA,NA,NA,NA
168732,6.8688,7.46288,9.46334,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA
168980,6.95089,7.55247,8.12966,NA,NA,NA,0.831,NA,NA,NA,NA,NA,NA,NA
169083,7.96274,7.4719,7.13849,NA,0.902,NA,NA,NA,NA,NA,NA,NA,NA,NA
169385,7.83612,6.93956,7.7209,NA,0.861,NA,NA,NA,NA,NA,NA,NA,NA,NA
169473,8.46855,7.32346,6.82488,NA,NA,NA,0.687,NA,NA,NA,NA,NA,NA,NA
169738,8.44044,7.5991,7.16209,NA,0.801,NA,NA,NA,NA,NA,NA,NA,NA,NA
169831,7.16315,8.90971,7.02112,NA,0.598,NA,NA,NA,NA,NA,NA,NA,NA,NA
170054,7.4657,8.04669,7.03792,NA,NA,NA,0.866,NA,NA,NA,NA,NA,NA,NA
170286,6.96327,7.9476,6.89955,NA,NA,NA,0.727,NA,NA,NA,NA,NA,NA,NA
170457,7.46186,7.16173,7.55248,NA,NA,0.791,NA,NA,NA,NA,NA,NA,NA,NA
170756,8.15142,7.71206,8.14132,NA,0.919,NA,NA,NA,NA,NA,NA,NA,NA,NA
170859,8.87494,7.51625,7.97629,NA,NA,0.595,NA,NA,NA,NA,NA,NA,NA,NA
171064,8.55023,7.18048,8.45154,NA,NA,0.634,NA,NA,NA,NA,NA,NA,NA,NA
171210,8.25089,8.13875,8.3631,NA,NA,NA,NA,0.704,NA,NA,NA,NA,NA,NA
171577,8.3172,8.93886,7.13813,NA,NA,NA,NA,0.576,NA,NA,NA,NA,NA,NA
171661,8.07193,8.11531,6.87183,NA,NA,NA,0.765,NA,NA,NA,NA,NA,NA,NA
171983,8.83669,7.82884,7.46526,NA,NA,NA,0.765,NA,NA,NA,NA,NA,NA,NA
172139,8.51225,7.15651,6.15069,NA,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA
172289,8.29992,8.48003,7.09531,NA,NA,NA,0.743,NA,NA,NA,NA,NA,NA,NA
172470,8.91069,8.57761,7.6559,NA,NA,0.497,NA,NA,NA,NA,NA,NA,NA,NA
172672,8.47232,8.12417,7.4853,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA
172844,7.31818,8.47129,8.07863,NA,NA,NA,NA,NA,NA,NA,NA,0.616,NA,NA
173043,7.01876,8.99759,7.98243,NA,NA,NA,0.635,NA,NA,NA,NA,NA,NA,NA
173288,8.1732,8.67158,7.89527,NA,NA,NA,NA,NA,NA,NA,NA,0.421,NA,NA
173585,7.60136,7.38463,7.61676,NA,NA,0.873,NA,NA,NA,NA,NA,NA,NA,NA
173628,7.28512,7.10853,7.87372,NA,0.851,NA,NA,NA,NA,NA,NA,NA,NA,NA
173857,8.29745,8.00339,7.14426,NA,0.848,NA,NA,NA,NA,NA,NA,NA,NA,NA
174054,8.06419,7.83185,7.27021,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA
174276,7.9751,8.64046,8.3385,NA,0.749,NA,NA,NA,NA,NA,NA,NA,NA,NA
174513,8.93541,7.47957,8.29442,NA,NA,NA,0.694,NA,NA,NA,NA,NA,NA,NA
174732,7.37725,6.76307,7.4909,NA,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA
174972,7.13974,7.20801,8.88672,NA,NA,NA,NA,NA,0.447,NA,NA,NA,NA,NA
175172,8.05203,7.97142,8.63206,NA,NA,NA,0.788,NA,NA,NA,NA,NA,NA,NA
175234,7.8691,7.07926,8.15162,0.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175563,7.62025,7.30048,7.24724,0.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175657,8.09516,7.44685,8.13423,NA,NA,NA,NA,NA,0.737,NA,NA,NA,NA,NA
175875,7.84455,8.57316,7.78465,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176036,7.84327,8.09761,6.95711,NA,0.827,NA,NA,NA,NA,NA,NA,NA,NA,NA
176327,7.84929,7.76687,6.98896,NA,0.839,NA,NA,NA,NA,NA,NA,NA,NA,NA
176411,7.06558,7.56789,8.04857,NA,0.877,NA,NA,NA,NA,NA,NA,NA,NA,NA
176606,8.3762,7.49758,8.06012,NA,0.879,NA,NA,NA,NA,NA,NA,NA,NA,NA
176951,7.8023,7.46446,8.5244,NA,0.848,NA,NA,NA,NA,NA,NA,NA,NA,NA
177195,8.37168,8.23545,7.59724,NA,0.829,NA,NA,NA,NA,NA,NA,NA,NA,NA
177249,7.53002,7.25345,7.52458,NA,0.931,NA,NA,NA,NA,NA,NA,NA,NA,NA
177424,7.66148,8.0569,8.2363,NA,NA,NA,NA,NA,0.675,NA,NA,NA,NA,NA
177713,7.69909,7.14857,7.34951,NA,NA,NA,NA,NA,0.608,NA,NA,NA,NA,NA
177980,7.92585,8.59276,7.55576,NA,NA,0.779,NA,NA,NA,NA,NA,NA,NA,NA
178125,7.65303,7.47454,7.51858,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA
178319,7.48388,6.82552,7.6346,NA,NA,NA,0.791,NA,NA,NA,NA,NA,NA,NA
178423,7.50175,7.24929,7.65252,NA,NA,NA,0.937,NA,NA,NA,NA,NA,NA,NA
178661,8.16558,7.75224,7.92743,NA,NA,NA,0.949,NA,NA,NA,NA,NA,NA,NA
178870,7.96925,7.7706,8.29811,NA,NA,NA,0.885,NA,NA,NA,NA,NA,NA,NA
179072,7.88711,8.48965,8.61054,NA,NA,NA,0.732,NA,NA,NA,NA,NA,NA,NA
179216,6.87561,8.19313,8.29598,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA
179588,7.88542,8.42597,7.81787,NA,NA,NA,0.896,NA,NA,NA,NA,NA,NA,NA
179690,7.93673,6.27406,7.80239,NA,0.608,NA,NA,NA,NA,NA,NA,NA,NA,NA
179958,8.06849,7.53318,8.74015,NA,0.785,NA,NA,NA,NA,NA,NA,NA,NA,NA
180161,7.49908,7.83694,7.44265,NA,NA,0.902,NA,NA,NA,NA,NA,NA,NA,NA
180272,6.67218,7.22161,7.50092,NA,NA,NA,NA,NA,0.469,NA,NA,NA,NA,NA
180561,7.25931,7.70468,8.10179,NA,0.925,NA,NA,NA,NA,NA,NA,NA,NA,NA
180688,6.39592,7.68267,7.8922,NA,NA,NA,NA,0.592,NA,NA,NA,NA,NA,NA
180931,6.94551,7.56709,8.73745,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA
181169,7.55789,7.36323,7.96323,NA,NA,NA,0.912,NA,NA,NA,NA,NA,NA,NA
181318,7.19056,7.63304,7.50038,NA,NA,NA,0.924,NA,NA,NA,NA,NA,NA,NA
181422,7.73028,6.81216,7.34932,NA,NA,NA,0.798,NA,NA,NA,NA,NA,NA,NA
181628,7.57674,6.32149,7.86949,NA,NA,NA,0.602,NA,NA,NA,NA,NA,NA,NA
181841,6.72123,7.96418,7.81492,NA,NA,NA,0.784,NA,NA,NA,NA,NA,NA,NA
182173,7.2019,8.32562,8.72845,NA,NA,0.627,NA,NA,NA,NA,NA,NA,NA,NA
182254,7.28341,8.37707,8.23887,NA,0.814,NA,NA,NA,NA,NA,NA,NA,NA,NA
182505,7.32632,8.56928,6.98977,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA
182726,7.05533,7.80369,8.0165,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA
182837,7.12913,7.35812,7.81891,NA,NA,NA,0.872,NA,NA,NA,NA,NA,NA,NA
183061,7.24275,7.4618,7.73303,NA,NA,NA,0.933,NA,NA,NA,NA,NA,NA,NA
183353,7.26188,7.18578,7.29722,NA,0.862,NA,NA,NA,NA,NA,NA,NA,NA,NA
183460,7.51059,7.37398,8.94773,NA,NA,NA,0.711,NA,NA,NA,NA,NA,NA,NA
183657,8.40679,8.63472,7.27892,NA,0.725,NA,NA,NA,NA,NA,NA,NA,NA,NA
183869,7.93058,8.47782,7.59351,NA,NA,0.776,NA,NA,NA,NA,NA,NA,NA,NA
184158,8.43114,8.57441,7.76232,NA,NA,0.686,NA,NA,NA,NA,NA,NA,NA,NA
184291,7.90134,7.49776,7.8845,NA,NA,NA,0.976,NA,NA,NA,NA,NA,NA,NA
184512,7.63361,7.33757,7.01515,NA,NA,NA,0.862,NA,NA,NA,NA,NA,NA,NA
184677,8.03409,7.15171,7.46268,NA,NA,NA,0.899,NA,NA,NA,NA,NA,NA,NA
184933,7.02487,7.39042,8.02943,NA,NA,NA,0.839,NA,NA,NA,NA,NA,NA,NA
185136,7.81707,7.66402,8.25166,NA,0.921,NA,NA,NA,NA,NA,NA,NA,NA,NA
185340,7.48253,8.76095,7.61176,NA,NA,0.676,NA,NA,NA,NA,NA,NA,NA,NA
185415,7.17397,7.83981,8.15948,NA,NA,NA,NA,NA,0.672,NA,NA,NA,NA,NA
185621,8.10147,8.3453,7.87786,NA,NA,NA,NA,NA,0.593,NA,NA,NA,NA,NA
185877,7.48516,8.61275,7.24732,NA,NA,NA,0.803,NA,NA,NA,NA,NA,NA,NA
186145,6.85692,7.34603,7.93494,NA,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA
186397,6.99222,7.19976,8.45772,NA,NA,0.614,NA,NA,NA,NA,NA,NA,NA,NA
186443,7.32808,8.77747,6.4239,NA,NA,NA,0.453,NA,NA,NA,NA,NA,NA,NA
186758,6.37571,8.12001,6.94283,NA,NA,0.447,NA,NA,NA,NA,NA,NA,NA,NA
186942,7.99426,7.59732,7.5595,NA,NA,NA,0.976,NA,NA,NA,NA,NA,NA,NA
187105,6.90037,7.6653,7.82758,NA,NA,NA,NA,NA,NA,NA,NA,0.627,NA,NA
187365,7.2811,7.4294,8.27887,NA,NA,NA,0.881,NA,NA,NA,NA,NA,NA,NA
187587,7.22878,7.28005,8.43168,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA
187627,8.54303,8.39423,8.53199,NA,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA
187962,7.28021,7.85119,7.72928,NA,0.936,NA,NA,NA,NA,NA,NA,NA,NA,NA
188197,6.95521,7.35129,8.01748,NA,0.787,NA,NA,NA,NA,NA,NA,NA,NA,NA
188378,7.43903,8.259,7.42617,NA,0.901,NA,NA,NA,NA,NA,NA,NA,NA,NA
188454,8.15364,7.7695,8.36676,NA,0.864,NA,NA,NA,NA,NA,NA,NA,NA,NA
188697,8.39096,7.53383,8.47362,NA,0.803,NA,NA,NA,NA,NA,NA,NA,NA,NA
188887,7.17267,7.16509,7.10144,NA,0.749,NA,NA,NA,NA,NA,NA,NA,NA,NA
189128,8.12445,7.09303,8.4345,NA,NA,NA,NA,0.734,NA,NA,NA,NA,NA,NA
189284,7.30817,6.9856,7.62959,NA,0.843,NA,NA,NA,NA,NA,NA,NA,NA,NA
189410,7.13064,7.94437,7.96695,NA,NA,NA,NA,0.825,NA,NA,NA,NA,NA,NA
189713,7.12919,7.93209,8.19324,NA,NA,NA,0.835,NA,NA,NA,NA,NA,NA,NA
189981,6.78722,7.09582,7.70109,NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA,NA
190133,7.45759,7.07554,7.36355,NA,NA,NA,NA,0.771,NA,NA,NA,NA,NA,NA
190205,7.50031,8.02851,7.38796,NA,0.931,NA,NA,NA,NA,NA,NA,NA,NA,NA
190463,7.36009,7.98686,8.00448,NA,0.931,NA,NA,NA,NA,NA,NA,NA,NA,NA
190766,7.91715,7.59591,7.30757,NA,0.953,NA,NA,NA,NA,NA,NA,NA,NA,NA
190857,8.48645,7.95983,7.68348,NA,NA,NA,0.879,NA,NA,NA,NA,NA,NA,NA
191036,8.18789,7.59669,7.30334,NA,NA,NA,0.917,NA,NA,NA,NA,NA,NA,NA
191204,7.51071,8.76186,7.47786,NA,0.759,NA,NA,NA,NA,NA,NA,NA,NA,NA
191550,7.8602,8.55687,7.90231,NA,0.845,NA,NA,NA,NA,NA,NA,NA,NA,NA
191775,7.72297,8.64341,8.16172,NA,NA,NA,0.809,NA,NA,NA,NA,NA,NA,NA
191913,7.91006,8.15284,8.28669,NA,NA,NA,0.867,NA,NA,NA,NA,NA,NA,NA
192057,6.98132,8.38264,7.92929,NA,NA,NA,0.793,NA,NA,NA,NA,NA,NA,NA
192321,6.60587,7.77781,7.96234,NA,NA,0.657,NA,NA,NA,NA,NA,NA,NA,NA
192576,7.42405,7.64881,7.337,NA,0.926,NA,NA,NA,NA,NA,NA,NA,NA,NA
192644,7.31993,8.53305,8.43689,NA,0.743,NA,NA,NA,NA,NA,NA,NA,NA,NA
192855,7.05034,7.75237,7.80007,NA,0.889,NA,NA,NA,NA,NA,NA,NA,NA,NA
193150,7.41227,7.44382,8.50106,NA,NA,0.703,NA,NA,NA,NA,NA,NA,NA,NA
193235,8.03341,7.31728,8.00338,NA,0.911,NA,NA,NA,NA,NA,NA,NA,NA,NA
193553,7.99145,7.59441,6.94091,NA,NA,0.795,NA,NA,NA,NA,NA,NA,NA,NA
193632,8.27481,8.12487,7.47214,NA,NA,NA,NA,NA,0.679,NA,NA,NA,NA,NA
193859,7.26322,8.71537,7.11757,NA,0.715,NA,NA,NA,NA,NA,NA,NA,NA,NA
194136,7.58317,8.29817,7.77674,NA,0.908,NA,NA,NA,NA,NA,NA,NA,NA,NA
194378,8.03246,7.32372,8.54797,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA
194482,7.92629,7.14259,9.10385,NA,0.606,NA,NA,NA,NA,NA,NA,NA,NA,NA
194733,7.63642,7.53791,7.40294,NA,NA,0.872,NA,NA,NA,NA,NA,NA,NA,NA
194852,7.10789,7.5233,8.76406,NA,NA,NA,0.735,NA,NA,NA,NA,NA,NA,NA
195107,7.83317,7.5345,8.12193,NA,0.954,NA,NA,NA,NA,NA,NA,NA,NA,NA
195390,7.5784,7.72949,7.56111,NA,NA,0.917,NA,NA,NA,NA,NA,NA,NA,NA
195518,7.97122,8.55079,7.58151,NA,0.855,NA,NA,NA,NA,NA,NA,NA,NA,NA
195611,8.00353,6.91773,7.30489,NA,0.813,NA,NA,NA,NA,NA,NA,NA,NA,NA
195928,6.85642,8.20505,6.72663,NA,NA,NA,0.585,NA,NA,NA,NA,NA,NA,NA
196053,7.09202,7.87068,6.94185,NA,NA,NA,0.746,NA,NA,NA,NA,NA,NA,NA
196266,6.67903,7.83828,7.42665,NA,NA,0.632,NA,NA,NA,NA,NA,NA,NA,NA
196465,8.21026,7.51783,6.9788,NA,NA,NA,0.819,NA,NA,NA,NA,NA,NA,NA
196735,8.15482,8.01495,7.65589,NA,NA,NA,0.939,NA,NA,NA,NA,NA,NA,NA
196898,7.24557,8.0141,7.93833,NA,NA,NA,NA,0.866,NA,NA,NA,NA,NA,NA
197023,7.37987,8.4749,6.92238,NA,NA,NA,NA,0.676,NA,NA,NA,NA,NA,NA
197307,6.74302,7.48973,7.30564,NA,NA,NA,0.763,NA,NA,NA,NA,NA,NA,NA
197585,7.34217,8.36831,7.24556,NA,NA,NA,NA,0.786,NA,NA,NA,NA,NA,NA
197642,8.02569,8.1237,7.90681,NA,NA,NA,NA,0.835,NA,NA,NA,NA,NA,NA
197881,7.16918,8.39766,7.95061,NA,0.815,NA,NA,NA,NA,NA,NA,NA,NA,NA
198119,7.07554,7.3603,8.06851,NA,NA,0.797,NA,NA,NA,NA,NA,NA,NA,NA
198287,6.82313,7.89517,8.71124,NA,NA,NA,0.653,NA,NA,NA,NA,NA,NA,NA
198549,6.83556,8.15455,8.42594,NA,0.705,NA,NA,NA,NA,NA,NA,NA,NA,NA
198690,6.60567,7.56153,7.98577,NA,0.702,NA,NA,NA,NA,NA,NA,NA,NA,NA
198887,7.90034,7.84928,7.53161,NA,NA,NA,0.981,NA,NA,NA,NA,NA,NA,NA
199120,8.48368,8.09145,7.45855,NA,NA,NA,NA,0.775,NA,NA,NA,NA,NA,NA
199213,9.16226,6.23342,7.85113,NA,NA,NA,0.287,NA,NA,NA,NA,NA,NA,NA
199540,8.658,7.02939,8.26568,NA,NA,NA,0.682,NA,NA,NA,NA,NA,NA,NA
199681,7.68166,7.50995,7.91218,NA,0.982,NA,NA,NA,NA,NA,NA,NA,NA,NA
200000,7.06399,7.45416,7.73646,NA,NA,NA,NA,NA,0.601,NA,NA,NA,NA,NA
