id,x0,x1,x2,fitness-4,fitness-1.5,fitness-1,fitness-2,fitness-2.5,fitness-3,fitness-3.5,fitness-0.5,fitness-4.5
178222,2.03303,2.79226,-5,NA,NA,NA,NA,-41.859,NA,NA,NA,NA
178435,1.54441,1.78484,-4.80137,NA,NA,NA,-12.9,NA,NA,NA,NA,NA
178659,2.20807,1.89305,-5,NA,NA,NA,NA,NA,NA,-38.547,NA,NA
178950,1.91828,1.56282,-4.518,NA,NA,NA,NA,NA,-14.417,NA,NA,NA
179152,2.62408,1.93366,-4.9037,NA,NA,NA,NA,NA,-35.828,NA,NA,NA
179241,1.42615,2.27456,-4.34438,NA,NA,NA,NA,NA,NA,-27.41,NA,NA
179522,1.21556,1.01961,-5,NA,NA,NA,NA,-46.926,NA,NA,NA,NA
179675,1.96176,1.93434,-5,NA,NA,NA,NA,NA,-19.66,NA,NA,NA
179891,1.53129,1.46796,-5,NA,-37.48,NA,NA,NA,NA,NA,NA,NA
180156,1.79724,1.76404,-5,NA,-39.91,NA,NA,NA,NA,NA,NA,NA
180311,2.0064,2.05447,-5,NA,-43.002,NA,NA,NA,NA,NA,NA,NA
180457,2.24922,2.55461,-3.86446,NA,NA,NA,-38.814,NA,NA,NA,NA,NA
180768,1.90646,1.74152,-5,NA,NA,NA,NA,-15.693,NA,NA,NA,NA
180847,1.4206,1.78968,-5,NA,NA,NA,-32.938,NA,NA,NA,NA,NA
181126,2.03378,1.73106,-5,NA,NA,NA,NA,-16.968,NA,NA,NA,NA
181260,1.27763,1.67454,-5,NA,NA,NA,-24.393,NA,NA,NA,NA,NA
181579,2.07034,2.58476,-4.51111,NA,NA,NA,-30.888,NA,NA,NA,NA,NA
181762,2.41686,2.6609,-4.88528,NA,NA,NA,-42.127,NA,NA,NA,NA,NA
181837,2.14705,1.9474,-4.89755,NA,-39.903,NA,NA,NA,NA,NA,NA,NA
182142,1.97878,2.33927,-5,-62.691,NA,NA,NA,NA,NA,NA,NA,NA
182362,1.3006,3.20977,-5,NA,NA,NA,-75.249,NA,NA,NA,NA,NA
182424,2.20857,2.97731,-5,NA,NA,NA,NA,-54.02,NA,NA,NA,NA
182797,2.17374,1.98749,-5,NA,NA,NA,NA,NA,-24.685,NA,NA,NA
182955,2.7501,1.93546,-5,NA,NA,NA,-40.301,NA,NA,NA,NA,NA
183055,2.22133,1.48967,-3.5291,NA,NA,NA,-33.973,NA,NA,NA,NA,NA
183342,1.90715,1.2633,-3.14661,NA,NA,NA,NA,-49.771,NA,NA,NA,NA
183507,2.26365,1.60865,-3.72324,NA,NA,NA,NA,-19.419,NA,NA,NA,NA
183740,1.20632,1.25005,-5,NA,NA,NA,NA,-34.569,NA,NA,NA,NA
183837,2.44902,2.29567,-5,NA,NA,NA,NA,NA,-36.814,NA,NA,NA
184113,1.16431,2.63776,-5,NA,NA,NA,-45.147,NA,NA,NA,NA,NA
184396,0.469362,1.5225,-4.97476,NA,NA,NA,-69.694,NA,NA,NA,NA,NA
184513,0.806456,0.941902,-5,NA,NA,NA,NA,-79.327,NA,NA,NA,NA
184707,1.0951,1.67291,-5,NA,NA,NA,NA,NA,-33.108,NA,NA,NA
184938,2.11261,2.15464,-5,NA,NA,NA,NA,-21.408,NA,NA,NA,NA
185159,1.93586,2.08135,-5,NA,NA,NA,NA,NA,-26.857,NA,NA,NA
185262,1.86612,0.900741,-5,NA,NA,NA,NA,-39.882,NA,NA,NA,NA
185537,1.58177,1.26845,-4.57927,NA,-30.975,NA,NA,NA,NA,NA,NA,NA
185662,1.87547,2.29241,-5,NA,NA,NA,-25.678,NA,NA,NA,NA,NA
185989,1.21715,2.69727,-4.64264,NA,NA,NA,NA,NA,-42.664,NA,NA,NA
186137,1.84685,2.12311,-5,NA,NA,NA,NA,NA,NA,-30.828,NA,NA
186361,1.11714,1.49082,-4.98233,-75.879,NA,NA,NA,NA,NA,NA,NA,NA
186425,1.87019,1.30225,-5,NA,NA,NA,NA,-19.166,NA,NA,NA,NA
186614,2.99675,1.854,-4.24614,NA,NA,NA,NA,-39.401,NA,NA,NA,NA
186803,3.31706,1.60664,-4.49855,NA,NA,-90.425,NA,NA,NA,NA,NA,NA
187153,2.77187,2.47153,-4.70108,NA,NA,NA,NA,-42.071,NA,NA,NA,NA
187311,2.61891,3.64529,-4.88397,NA,NA,NA,NA,-107.128,NA,NA,NA,NA
187409,1.33986,2.55946,-5,NA,NA,NA,-42.748,NA,NA,NA,NA,NA
187610,1.42315,1.85351,-4.43326,NA,NA,NA,NA,-7.145,NA,NA,NA,NA
187801,1.36391,3.25247,-4.58529,NA,NA,NA,NA,-62.544,NA,NA,NA,NA
188071,1.301,2.57734,-2.87811,NA,NA,NA,-83.059,NA,NA,NA,NA,NA
188343,2.23314,3.1398,-2.67997,NA,NA,NA,-138.287,NA,NA,NA,NA,NA
188582,1.44177,2.65775,-3.67674,NA,NA,NA,-42.359,NA,NA,NA,NA,NA
188710,2.27817,2.47277,-5,-72,NA,NA,NA,NA,NA,NA,NA,NA
188896,3.15599,1.84248,-4.67156,NA,NA,NA,NA,-48.55,NA,NA,NA,NA
189065,2.65524,1.78709,-4.68759,NA,NA,NA,NA,-24.713,NA,NA,NA,NA
189253,1.07957,1.60259,-5,NA,NA,NA,NA,-29.609,NA,NA,NA,NA
189485,0.227871,1.92573,-4.71714,NA,NA,NA,NA,NA,-66.897,NA,NA,NA
189682,1.00098,1.63043,-5,NA,NA,NA,NA,NA,-43.383,NA,NA,NA
189962,1.03621,1.1816,-5,NA,NA,NA,NA,-50.155,NA,NA,NA,NA
190161,1.88264,1.6606,-5,NA,-31.01,NA,NA,NA,NA,NA,NA,NA
190218,1.63558,1.11128,-5,NA,NA,NA,-46.019,NA,NA,NA,NA,NA
190416,2.83562,0.850095,-4.88783,NA,NA,NA,-65.767,NA,NA,NA,NA,NA
190653,2.77196,1.35329,-5,NA,NA,NA,-46.769,NA,NA,NA,NA,NA
190881,1.82146,1.4489,-5,NA,NA,NA,-22.485,NA,NA,NA,NA,NA
191137,2.58566,1.08935,-4.01414,NA,NA,NA,NA,NA,-38.717,NA,NA,NA
191293,0.908052,0.878397,-4.70978,-99.889,NA,NA,NA,NA,NA,NA,NA,NA
191516,1.41333,1.5426,-5,NA,NA,NA,NA,NA,NA,-40.582,NA,NA
191697,2.15962,0.959696,-3.87203,NA,NA,NA,NA,NA,-30.487,NA,NA,NA
191946,2.73594,1.10943,-3.5603,NA,-85.43,NA,NA,NA,NA,NA,NA,NA
192018,2.27233,2.17377,-3.91439,NA,-36.97,NA,NA,NA,NA,NA,NA,NA
192378,1.08966,2.19637,-4.07652,NA,NA,NA,-33.438,NA,NA,NA,NA,NA
192493,1.94261,1.43535,-4.96984,NA,NA,NA,NA,NA,-19.092,NA,NA,NA
192764,1.83067,1.43032,-5,NA,NA,NA,NA,NA,-27.802,NA,NA,NA
192896,2.15042,1.41752,-4.26152,NA,NA,NA,NA,NA,NA,-27.907,NA,NA
193148,1.68513,1.60397,-4.2208,NA,NA,NA,NA,-1.266,NA,NA,NA,NA
193360,2.31734,2.31142,-4.63364,NA,NA,NA,NA,NA,NA,-48.808,NA,NA
193545,2.23115,1.58499,-5,NA,NA,NA,NA,-20.317,NA,NA,NA,NA
193800,2.13464,1.9615,-5,NA,NA,NA,NA,-18.917,NA,NA,NA,NA
193831,1.4162,1.65445,-4.8622,NA,-44.72,NA,NA,NA,NA,NA,NA,NA
194112,2.48188,2.36374,-4.35075,NA,NA,NA,-29.04,NA,NA,NA,NA,NA
194398,1.80884,1.38069,-4.00731,NA,NA,NA,NA,-5.39,NA,NA,NA,NA
194426,3.33045,0.986597,-5,NA,NA,NA,NA,NA,-84.453,NA,NA,NA
194762,2.87938,2.1569,-4.64818,NA,NA,NA,NA,NA,NA,-68.336,NA,NA
194886,1.11364,1.28336,-4.34619,NA,NA,NA,NA,-22.026,NA,NA,NA,NA
195056,1.63141,1.9016,-4.46869,NA,-31.885,NA,NA,NA,NA,NA,NA,NA
195204,1.00479,2.61081,-3.86768,NA,-79.303,NA,NA,NA,NA,NA,NA,NA
195574,1.19314,2.38958,-3.00987,NA,NA,NA,NA,NA,-67.361,NA,NA,NA
195681,0.0857478,1.95202,-3.21941,NA,NA,NA,NA,NA,-106.176,NA,NA,NA
195839,0.518243,2.14589,-3.69576,NA,NA,NA,-74.551,NA,NA,NA,NA,NA
196199,1.54997,2.76575,-4.50413,NA,NA,NA,NA,NA,-38.204,NA,NA,NA
196255,2.05111,2.54866,-5,NA,NA,NA,NA,NA,NA,-63.296,NA,NA
196484,2.235,1.47707,-5,NA,NA,NA,NA,-21.529,NA,NA,NA,NA
196704,1.99832,1.96027,-5,NA,NA,NA,NA,NA,-19.957,NA,NA,NA
196851,0.67695,2.69175,-5,NA,NA,NA,NA,NA,NA,-73.215,NA,NA
197010,0.846395,1.61432,-4.06174,-78.927,NA,NA,NA,NA,NA,NA,NA,NA
197333,2.29272,1.56576,-4.45931,NA,NA,NA,NA,NA,-15.516,NA,NA,NA
197543,2.01578,3.30624,-4.96978,-104.674,NA,NA,NA,NA,NA,NA,NA,NA
197786,2.58531,2.16462,-4.6646,NA,NA,NA,NA,NA,NA,-40.377,NA,NA
197965,2.20203,2.58738,-5,NA,NA,NA,NA,-35.643,NA,NA,NA,NA
198126,2.04237,3.25985,-3.96526,NA,-77.071,NA,NA,NA,NA,NA,NA,NA
198250,0.955518,1.92397,-5,NA,NA,NA,NA,NA,-35.495,NA,NA,NA
198417,1.24968,2.21838,-5,NA,NA,NA,NA,NA,-29.923,NA,NA,NA
198724,2.48615,1.51069,-4.04441,NA,NA,NA,NA,NA,NA,-38.865,NA,NA
198891,2.85917,2.20418,-4.87814,NA,NA,NA,NA,NA,NA,-65.293,NA,NA
199170,2.20368,2.11713,-5,NA,NA,NA,NA,NA,NA,-39.069,NA,NA
199368,1.81552,1.53918,-4.86732,NA,NA,NA,-16.438,NA,NA,NA,NA,NA
199583,1.92005,1.48882,-3.96183,NA,NA,NA,NA,-6.097,NA,NA,NA,NA
199622,0.750256,1.73394,-5,NA,-66.954,NA,NA,NA,NA,NA,NA,NA
199999,0.239527,0.663369,-5,NA,NA,NA,NA,NA,NA,NA,-268.994,NA
