x0,x1,x2,fitness0
2.5,5.0,-4.5,-884.781
2.5,5.0,-4.0,-987.292
2.5,5.0,-3.5,-995.433
2.5,5.0,-3.0,-997.304
2.5,5.0,-2.5,-1169.721
2.5,5.0,-2.0,-1124.238
2.5,5.0,-1.5,-1430.127
2.5,5.0,-1.0,-1482.06
2.5,5.0,-0.5,-1536.364
2.5,5.0,0.0,-1545.332
2.5,5.0,0.5,-1367.129
2.5,5.0,1.0,-1364.565
2.5,5.0,1.5,-1168.377
2.5,5.0,2.0,-1168.953
2.5,5.0,2.5,-957.18
2.5,5.0,3.0,-972.422
2.5,5.0,3.5,-751.668
2.5,5.0,4.0,-787.737
2.5,5.0,4.5,-585.877
2.5,5.0,5.0,-639.656
3.0,-5.0,-5.0,-579.672
3.0,-5.0,-4.5,-638.125
3.0,-5.0,-4.0,-733.547
3.0,-5.0,-3.5,-832.103
3.0,-5.0,-3.0,-878.621
3.0,-5.0,-2.5,-867.196
3.0,-5.0,-2.0,-889.226
3.0,-5.0,-1.5,-831.397
3.0,-5.0,-1.0,-1056.049
3.0,-5.0,-0.5,-1073.819
3.0,-5.0,0.0,-1343.295
3.0,-5.0,0.5,-1461.164
3.0,-5.0,1.0,-1917.146
3.0,-5.0,1.5,-1961.444
3.0,-5.0,2.0,-2361.215
3.0,-5.0,2.5,-2124.563
3.0,-5.0,3.0,-2448.03
3.0,-5.0,3.5,-2179.946
3.0,-5.0,4.0,-2517.319
3.0,-5.0,4.5,-2270.416
3.0,-5.0,5.0,-2632.335
3.0,-4.5,-5.0,-574.299
3.0,-4.5,-4.5,-621.692
3.0,-4.5,-4.0,-724.401
3.0,-4.5,-3.5,-820.974
3.0,-4.5,-3.0,-863.325
3.0,-4.5,-2.5,-865.565
3.0,-4.5,-2.0,-868.424
3.0,-4.5,-1.5,-841.982
3.0,-4.5,-1.0,-1029.984
3.0,-4.5,-0.5,-1088.317
3.0,-4.5,0.0,-1307.549
3.0,-4.5,0.5,-1412.762
3.0,-4.5,1.0,-1765.448
3.0,-4.5,1.5,-1713.786
3.0,-4.5,2.0,-2051.735
3.0,-4.5,2.5,-1795.942
3.0,-4.5,3.0,-2101.48
3.0,-4.5,3.5,-1833.421
3.0,-4.5,4.0,-2157.543
3.0,-4.5,4.5,-1913.065
3.0,-4.5,5.0,-2260.9
3.0,-4.0,-5.0,-437.087
3.0,-4.0,-4.5,-500.955
3.0,-4.0,-4.0,-593.525
3.0,-4.0,-3.5,-692.912
3.0,-4.0,-3.0,-743.394
3.0,-4.0,-2.5,-732.183
3.0,-4.0,-2.0,-767.985
3.0,-4.0,-1.5,-711.399
3.0,-4.0,-1.0,-957.716
3.0,-4.0,-0.5,-990.341
3.0,-4.0,0.0,-1336.25
3.0,-4.0,0.5,-1488.37
3.0,-4.0,1.0,-1958.466
3.0,-4.0,1.5,-1904.878
3.0,-4.0,2.0,-2237.512
3.0,-4.0,2.5,-1988.18
3.0,-4.0,3.0,-2281.406
3.0,-4.0,3.5,-2023.962
3.0,-4.0,4.0,-2334.611
3.0,-4.0,4.5,-2100.849
3.0,-4.0,5.0,-2432.677
3.0,-3.5,-5.0,-637.757
3.0,-3.5,-4.5,-699.509
3.0,-3.5,-4.0,-790.872
3.0,-3.5,-3.5,-887.543
3.0,-3.5,-3.0,-937.987
3.0,-3.5,-2.5,-933.403
3.0,-3.5,-2.0,-970.498
3.0,-3.5,-1.5,-928.819
3.0,-3.5,-1.0,-1159.149
3.0,-3.5,-0.5,-1183.952
3.0,-3.5,0.0,-1453.909
3.0,-3.5,0.5,-1419.129
3.0,-3.5,1.0,-1671.372
3.0,-3.5,1.5,-1458.459
3.0,-3.5,2.0,-1709.37
3.0,-3.5,2.5,-1439.675
3.0,-3.5,3.0,-1704.325
3.0,-3.5,3.5,-1449.214
3.0,-3.5,4.0,-1738.466
3.0,-3.5,4.5,-1511.509
3.0,-3.5,5.0,-1823.123
3.0,-3.0,-5.0,-758.711
3.0,-3.0,-4.5,-737.153
3.0,-3.0,-4.0,-874.836
3.0,-3.0,-3.5,-951.796
3.0,-3.0,-3.0,-970.967
3.0,-3.0,-2.5,-1058.494
3.0,-3.0,-2.0,-971.12
3.0,-3.0,-1.5,-1138.746
3.0,-3.0,-1.0,-1154.46
3.0,-3.0,-0.5,-1450.648
3.0,-3.0,0.0,-1583.226
3.0,-3.0,0.5,-1681.367
3.0,-3.0,1.0,-1896.136
3.0,-3.0,1.5,-1692.166
3.0,-3.0,2.0,-1931.52
3.0,-3.0,2.5,-1672.397
3.0,-3.0,3.0,-1929.901
3.0,-3.0,3.5,-1685.762
3.0,-3.0,4.0,-1965.843
3.0,-3.0,4.5,-1748.187
3.0,-3.0,5.0,-2046.594
3.0,-2.5,-5.0,-757.869
3.0,-2.5,-4.5,-1050.241
3.0,-2.5,-4.0,-966.077
3.0,-2.5,-3.5,-1079.907
3.0,-2.5,-3.0,-1214.625
3.0,-2.5,-2.5,-999.052
3.0,-2.5,-2.0,-1410.475
3.0,-2.5,-1.5,-932.025
3.0,-2.5,-1.0,-1653.645
3.0,-2.5,-0.5,-1098.761
3.0,-2.5,0.0,-1621.488
3.0,-2.5,0.5,-1147.667
3.0,-2.5,1.0,-1370.688
3.0,-2.5,1.5,-1062.718
3.0,-2.5,2.0,-1283.237
3.0,-2.5,2.5,-1016.6
3.0,-2.5,3.0,-1264.693
3.0,-2.5,3.5,-1024.869
3.0,-2.5,4.0,-1299.736
3.0,-2.5,4.5,-1090.869
3.0,-2.5,5.0,-1386.517
3.0,-2.0,-5.0,-1292.867
3.0,-2.0,-4.5,-806.038
3.0,-2.0,-4.0,-1172.141
3.0,-2.0,-3.5,-1140.296
3.0,-2.0,-3.0,-1000.347
3.0,-2.0,-2.5,-1464.894
3.0,-2.0,-2.0,-831.241
3.0,-2.0,-1.5,-1746.1
3.0,-2.0,-1.0,-952.552
3.0,-2.0,-0.5,-1846.576
3.0,-2.0,0.0,-1453.802
3.0,-2.0,0.5,-1545.986
3.0,-2.0,1.0,-1632.779
3.0,-2.0,1.5,-1397.293
3.0,-2.0,2.0,-1614.348
3.0,-2.0,2.5,-1356.511
3.0,-2.0,3.0,-1604.168
3.0,-2.0,3.5,-1366.93
3.0,-2.0,4.0,-1635.733
3.0,-2.0,4.5,-1425.774
3.0,-2.0,5.0,-1708.083
3.0,-1.5,-5.0,-595.4
3.0,-1.5,-4.5,-1331.501
3.0,-1.5,-4.0,-917.853
3.0,-1.5,-3.5,-1063.34
3.0,-1.5,-3.0,-1325.612
3.0,-1.5,-2.5,-781.678
3.0,-1.5,-2.0,-1703.429
3.0,-1.5,-1.5,-641.151
3.0,-1.5,-1.0,-1886.118
3.0,-1.5,-0.5,-796.637
3.0,-1.5,0.0,-1457.166
3.0,-1.5,0.5,-853.256
3.0,-1.5,1.0,-1089.148
3.0,-1.5,1.5,-773.371
3.0,-1.5,2.0,-992.866
3.0,-1.5,2.5,-730.393
3.0,-1.5,3.0,-976.054
3.0,-1.5,3.5,-743.12
3.0,-1.5,4.0,-1012.932
3.0,-1.5,4.5,-812.397
3.0,-1.5,5.0,-1098.486
3.0,-1.0,-5.0,-1457.54
3.0,-1.0,-4.5,-712.398
3.0,-1.0,-4.0,-1172.698
3.0,-1.0,-3.5,-1079.047
3.0,-1.0,-3.0,-876.043
3.0,-1.0,-2.5,-1472.67
3.0,-1.0,-2.0,-680.677
3.0,-1.0,-1.5,-1786.13
3.0,-1.0,-1.0,-848.372
3.0,-1.0,-0.5,-1714.939
3.0,-1.0,0.0,-1339.833
3.0,-1.0,0.5,-1324.663
3.0,-1.0,1.0,-1428.965
3.0,-1.0,1.5,-1174.188
3.0,-1.0,2.0,-1388.46
3.0,-1.0,2.5,-1129.071
3.0,-1.0,3.0,-1371.126
3.0,-1.0,3.5,-1135.29
3.0,-1.0,4.0,-1394.309
3.0,-1.0,4.5,-1186.427
3.0,-1.0,5.0,-1451.899
3.0,-0.5,-5.0,-652.863
3.0,-0.5,-4.5,-1216.47
3.0,-0.5,-4.0,-882.18
3.0,-0.5,-3.5,-985.011
3.0,-0.5,-3.0,-1182.899
3.0,-0.5,-2.5,-794.682
3.0,-0.5,-2.0,-1475.912
3.0,-0.5,-1.5,-735.776
3.0,-0.5,-1.0,-1575.323
3.0,-0.5,-0.5,-795.943
3.0,-0.5,0.0,-1174.738
3.0,-0.5,0.5,-690.123
3.0,-0.5,1.0,-885.149
3.0,-0.5,1.5,-581.674
3.0,-0.5,2.0,-797.883
3.0,-0.5,2.5,-537.816
3.0,-0.5,3.0,-780.324
3.0,-0.5,3.5,-551.412
3.0,-0.5,4.0,-813.937
3.0,-0.5,4.5,-619.119
3.0,-0.5,5.0,-891.411
3.0,0.0,-5.0,-1116.405
3.0,0.0,-4.5,-845.326
3.0,0.0,-4.0,-1005.58
3.0,0.0,-3.5,-979.516
3.0,0.0,-3.0,-926.25
3.0,0.0,-2.5,-1155.676
3.0,0.0,-2.0,-931.061
3.0,0.0,-1.5,-1340.382
3.0,0.0,-1.0,-1135.378
3.0,0.0,-0.5,-1346.213
3.0,0.0,0.0,-1341.379
3.0,0.0,0.5,-1128.87
3.0,0.0,1.0,-1288.028
3.0,0.0,1.5,-1011.518
3.0,0.0,2.0,-1225.125
3.0,0.0,2.5,-964.197
3.0,0.0,3.0,-1198.705
3.0,0.0,3.5,-963.659
3.0,0.0,4.0,-1208.764
3.0,0.0,4.5,-1002.17
3.0,0.0,5.0,-1244.426
3.0,0.5,-5.0,-990.08
3.0,0.5,-4.5,-882.654
3.0,0.5,-4.0,-943.893
3.0,0.5,-3.5,-941.88
3.0,0.5,-3.0,-936.997
3.0,0.5,-2.5,-1041.668
3.0,0.5,-2.0,-985.03
3.0,0.5,-1.5,-1132.233
3.0,0.5,-1.0,-1054.706
3.0,0.5,-0.5,-936.293
3.0,0.5,0.0,-909.574
3.0,0.5,0.5,-589.378
3.0,0.5,1.0,-737.813
3.0,0.5,1.5,-450.374
3.0,0.5,2.0,-662.5
3.0,0.5,2.5,-406.295
3.0,0.5,3.0,-643.386
3.0,0.5,3.5,-419.65
3.0,0.5,4.0,-670.607
3.0,0.5,4.5,-482.741
3.0,0.5,5.0,-734.719
3.0,1.0,-5.0,-646.413
3.0,1.0,-4.5,-1085.186
3.0,1.0,-4.0,-820.769
3.0,1.0,-3.5,-902.423
3.0,1.0,-3.0,-1063.576
3.0,1.0,-2.5,-776.11
3.0,1.0,-2.0,-1327.129
3.0,1.0,-1.5,-808.72
3.0,1.0,-1.0,-1499.655
3.0,1.0,-0.5,-1005.004
3.0,1.0,0.0,-1348.987
3.0,1.0,0.5,-982.718
3.0,1.0,1.0,-1185.839
3.0,1.0,1.5,-896.935
3.0,1.0,2.0,-1108.468
3.0,1.0,2.5,-848.433
3.0,1.0,3.0,-1072.252
3.0,1.0,3.5,-838.963
3.0,1.0,4.0,-1064.402
3.0,1.0,4.5,-859.784
3.0,1.0,5.0,-1071.474
3.0,1.5,-5.0,-1332.751
3.0,1.5,-4.5,-599.334
3.0,1.5,-4.0,-1033.989
3.0,1.5,-3.5,-936.314
3.0,1.5,-3.0,-743.969
3.0,1.5,-2.5,-1302.825
3.0,1.5,-2.0,-573.096
3.0,1.5,-1.5,-1495.389
3.0,1.5,-1.0,-666.696
3.0,1.5,-0.5,-1018.704
3.0,1.5,0.0,-746.597
3.0,1.5,0.5,-521.966
3.0,1.5,1.0,-649.108
3.0,1.5,1.5,-372.721
3.0,1.5,2.0,-580.412
3.0,1.5,2.5,-329.225
3.0,1.5,3.0,-557.669
3.0,1.5,3.5,-340.978
3.0,1.5,4.0,-574.295
3.0,1.5,4.5,-395.7
3.0,1.5,5.0,-619.361
3.0,2.0,-5.0,-375.664
3.0,2.0,-4.5,-1253.565
3.0,2.0,-4.0,-727.814
3.0,2.0,-3.5,-877.024
3.0,2.0,-3.0,-1171.581
3.0,2.0,-2.5,-566.919
3.0,2.0,-2.0,-1590.339
3.0,2.0,-1.5,-532.432
3.0,2.0,-1.0,-1693.923
3.0,2.0,-0.5,-866.226
3.0,2.0,0.0,-1335.843
3.0,2.0,0.5,-917.583
3.0,2.0,1.0,-1129.925
3.0,2.0,1.5,-838.233
3.0,2.0,2.0,-1041.947
3.0,2.0,2.5,-784.197
3.0,2.0,3.0,-993.485
3.0,2.0,3.5,-759.406
3.0,2.0,4.0,-956.69
3.0,2.0,4.5,-754.457
3.0,2.0,5.0,-928.819
3.0,2.5,-5.0,-1447.446
3.0,2.5,-4.5,-534.452
3.0,2.5,-4.0,-1078.568
3.0,2.5,-3.5,-954.046
3.0,2.5,-3.0,-707.776
3.0,2.5,-2.5,-1399.378
3.0,2.5,-2.0,-481.179
3.0,2.5,-1.5,-1586.921
3.0,2.5,-1.0,-605.468
3.0,2.5,-0.5,-982.196
3.0,2.5,0.0,-716.811
3.0,2.5,0.5,-493.284
3.0,2.5,1.0,-625.09
3.0,2.5,1.5,-352.092
3.0,2.5,2.0,-552.744
3.0,2.5,2.5,-305.71
3.0,2.5,3.0,-522.401
3.0,2.5,3.5,-313.525
3.0,2.5,4.0,-521.552
3.0,2.5,4.5,-354.765
3.0,2.5,5.0,-541.984
3.0,3.0,-5.0,-460.851
3.0,3.0,-4.5,-1238.015
3.0,3.0,-4.0,-774.103
3.0,3.0,-3.5,-909.928
3.0,3.0,-3.0,-1178.113
3.0,3.0,-2.5,-647.405
3.0,3.0,-2.0,-1567.416
3.0,3.0,-1.5,-657.743
3.0,3.0,-1.0,-1644.037
3.0,3.0,-0.5,-941.818
3.0,3.0,0.0,-1313.422
3.0,3.0,0.5,-928.336
3.0,3.0,1.0,-1120.001
3.0,3.0,1.5,-833.072
3.0,3.0,2.0,-1020.079
3.0,3.0,2.5,-765.782
3.0,3.0,3.0,-950.445
3.0,3.0,3.5,-718.565
3.0,3.0,4.0,-880.448
3.0,3.0,4.5,-683.216
3.0,3.0,5.0,-816.542
3.0,3.5,-5.0,-1271.525
3.0,3.5,-4.5,-721.636
3.0,3.5,-4.0,-1053.325
3.0,3.5,-3.5,-985.82
3.0,3.5,-3.0,-849.613
3.0,3.5,-2.5,-1282.154
3.0,3.5,-2.0,-754.152
3.0,3.5,-1.5,-1379.523
3.0,3.5,-1.0,-836.628
3.0,3.5,-0.5,-875.946
3.0,3.5,0.0,-784.689
3.0,3.5,0.5,-509.569
3.0,3.5,1.0,-658.081
3.0,3.5,1.5,-387.303
3.0,3.5,2.0,-576.633
3.0,3.5,2.5,-340.586
3.0,3.5,3.0,-531.115
3.0,3.5,3.5,-335.321
3.0,3.5,4.0,-508.447
3.0,3.5,4.5,-356.651
3.0,3.5,5.0,-502.304
3.0,4.0,-5.0,-839.05
3.0,4.0,-4.5,-1067.884
3.0,4.0,-4.0,-936.074
3.0,4.0,-3.5,-990.752
3.0,4.0,-3.0,-1097.049
3.0,4.0,-2.5,-971.047
3.0,4.0,-2.0,-1311.665
3.0,4.0,-1.5,-1076.974
3.0,4.0,-1.0,-1457.628
3.0,4.0,-0.5,-1126.486
3.0,4.0,0.0,-1308.852
3.0,4.0,0.5,-990.154
3.0,4.0,1.0,-1149.676
3.0,4.0,1.5,-872.548
3.0,4.0,2.0,-1033.572
3.0,4.0,2.5,-784.119
3.0,4.0,3.0,-932.286
3.0,4.0,3.5,-710.906
3.0,4.0,4.0,-833.225
3.0,4.0,4.5,-646.75
3.0,4.0,5.0,-739.467
3.0,4.5,-5.0,-952.775
3.0,4.5,-4.5,-1045.005
3.0,4.5,-4.0,-998.169
3.0,4.5,-3.5,-1032.531
3.0,4.5,-3.0,-1095.336
3.0,4.5,-2.5,-1060.912
3.0,4.5,-2.0,-1222.142
3.0,4.5,-1.5,-1063.96
3.0,4.5,-1.0,-1174.221
3.0,4.5,-0.5,-806.631
3.0,4.5,0.0,-903.698
3.0,4.5,0.5,-582.052
3.0,4.5,1.0,-740.7
3.0,4.5,1.5,-476.67
3.0,4.5,2.0,-647.018
3.0,4.5,2.5,-423.854
3.0,4.5,3.0,-582.404
3.0,4.5,3.5,-401.407
3.0,4.5,4.0,-534.747
3.0,4.5,4.5,-399.275
3.0,4.5,5.0,-504.147
3.0,5.0,-5.0,-1261.687
3.0,5.0,-4.5,-890.328
3.0,5.0,-4.0,-1128.445
3.0,5.0,-3.5,-1094.459
3.0,5.0,-3.0,-1019.27
3.0,5.0,-2.5,-1353.263
3.0,5.0,-2.0,-1052.653
3.0,5.0,-1.5,-1534.323
3.0,5.0,-1.0,-1339.831
3.0,5.0,-0.5,-1324.849
3.0,5.0,0.0,-1363.005
3.0,5.0,0.5,-1093.728
3.0,5.0,1.0,-1221.747
3.0,5.0,1.5,-954.274
3.0,5.0,2.0,-1083.943
3.0,5.0,2.5,-842.69
3.0,5.0,3.0,-950.535
3.0,5.0,3.5,-741.026
3.0,5.0,4.0,-819.842
3.0,5.0,4.5,-651.253
3.0,5.0,5.0,-706.751
3.5,-5.0,-5.0,-714.941
3.5,-5.0,-4.5,-770.278
3.5,-5.0,-4.0,-867.704
3.5,-5.0,-3.5,-965.657
3.5,-5.0,-3.0,-1010.915
3.5,-5.0,-2.5,-1003.141
3.5,-5.0,-2.0,-1019.105
3.5,-5.0,-1.5,-968.458
3.5,-5.0,-1.0,-1177.011
3.5,-5.0,-0.5,-1193.98
3.5,-5.0,0.0,-1407.718
3.5,-5.0,0.5,-1474.144
3.5,-5.0,1.0,-1823.24
3.5,-5.0,1.5,-1876.382
3.5,-5.0,2.0,-2271.977
3.5,-5.0,2.5,-2057.035
3.5,-5.0,3.0,-2378.221
3.5,-5.0,3.5,-2125.043
3.5,-5.0,4.0,-2458.728
3.5,-5.0,4.5,-2226.738
3.5,-5.0,5.0,-2584.24
3.5,-4.5,-5.0,-706.81
3.5,-4.5,-4.5,-760.026
3.5,-4.5,-4.0,-858.801
3.5,-4.5,-3.5,-956.166
3.5,-4.5,-3.0,-1001.089
3.5,-4.5,-2.5,-997.63
3.5,-4.5,-2.0,-1011.25
3.5,-4.5,-1.5,-970.463
3.5,-4.5,-1.0,-1171.833
3.5,-4.5,-0.5,-1200.764
3.5,-4.5,0.0,-1409.88
3.5,-4.5,0.5,-1453.738
3.5,-4.5,1.0,-1746.692
3.5,-4.5,1.5,-1673.158
3.5,-4.5,2.0,-1989.964
3.5,-4.5,2.5,-1745.534
3.5,-4.5,3.0,-2040.486
3.5,-4.5,3.5,-1788.637
3.5,-4.5,4.0,-2103.163
3.5,-4.5,4.5,-1875.816
3.5,-4.5,5.0,-2214.016
3.5,-4.0,-5.0,-583.143
3.5,-4.0,-4.5,-640.455
3.5,-4.0,-4.0,-736.849
3.5,-4.0,-3.5,-834.596
3.5,-4.0,-3.0,-882.793
3.5,-4.0,-2.5,-880.498
3.5,-4.0,-2.0,-906.04
3.5,-4.0,-1.5,-869.925
3.5,-4.0,-1.0,-1094.477
3.5,-4.0,-0.5,-1156.591
3.5,-4.0,0.0,-1486.967
3.5,-4.0,0.5,-1660.823
3.5,-4.0,1.0,-2104.857
3.5,-4.0,1.5,-2034.746
3.5,-4.0,2.0,-2345.509
3.5,-4.0,2.5,-2104.081
3.5,-4.0,3.0,-2386.979
3.5,-4.0,3.5,-2144.656
3.5,-4.0,4.0,-2446.34
3.5,-4.0,4.5,-2228.267
3.5,-4.0,5.0,-2551.853
3.5,-3.5,-5.0,-788.195
3.5,-3.5,-4.5,-843.855
3.5,-3.5,-4.0,-936.49
3.5,-3.5,-3.5,-1030.032
3.5,-3.5,-3.0,-1078.212
3.5,-3.5,-2.5,-1081.787
3.5,-3.5,-2.0,-1112.408
3.5,-3.5,-1.5,-1090.728
3.5,-3.5,-1.0,-1304.515
3.5,-3.5,-0.5,-1353.714
3.5,-3.5,0.0,-1616.408
3.5,-3.5,0.5,-1565.526
3.5,-3.5,1.0,-1799.522
3.5,-3.5,1.5,-1566.618
3.5,-3.5,2.0,-1809.745
3.5,-3.5,2.5,-1546.956
3.5,-3.5,3.0,-1810.226
3.5,-3.5,3.5,-1567.009
3.5,-3.5,4.0,-1855.445
3.5,-3.5,4.5,-1639.309
3.5,-3.5,5.0,-1951.424
3.5,-3.0,-5.0,-878.34
3.5,-3.0,-4.5,-914.102
3.5,-3.0,-4.0,-1007.661
3.5,-3.0,-3.5,-1089.301
3.5,-3.0,-3.0,-1130.87
3.5,-3.0,-2.5,-1160.489
3.5,-3.0,-2.0,-1178.631
3.5,-3.0,-1.5,-1225.268
3.5,-3.0,-1.0,-1418.583
3.5,-3.0,-0.5,-1579.432
3.5,-3.0,0.0,-1913.733
3.5,-3.0,0.5,-1902.483
3.5,-3.0,1.0,-2161.106
3.5,-3.0,1.5,-1922.537
3.5,-3.0,2.0,-2163.624
3.5,-3.0,2.5,-1903.32
3.5,-3.0,3.0,-2162.823
3.5,-3.0,3.5,-1922.581
3.5,-3.0,4.0,-2205.363
3.5,-3.0,4.5,-1991.005
3.5,-3.0,5.0,-2294.665
3.5,-2.5,-5.0,-1013.673
3.5,-2.5,-4.5,-1095.722
3.5,-2.5,-4.0,-1129.54
3.5,-2.5,-3.5,-1199.948
3.5,-2.5,-3.0,-1255.423
3.5,-2.5,-2.5,-1234.499
3.5,-2.5,-2.0,-1343.346
3.5,-2.5,-1.5,-1282.776
3.5,-2.5,-1.0,-1543.458
3.5,-2.5,-0.5,-1454.907
3.5,-2.5,0.0,-1672.244
3.5,-2.5,0.5,-1400.695
3.5,-2.5,1.0,-1584.992
3.5,-2.5,1.5,-1297.871
3.5,-2.5,2.0,-1524.37
3.5,-2.5,2.5,-1259.063
3.5,-2.5,3.0,-1514.324
3.5,-2.5,3.5,-1274.907
3.5,-2.5,4.0,-1555.641
3.5,-2.5,4.5,-1344.225
3.5,-2.5,5.0,-1647.108
3.5,-2.0,-5.0,-1149.353
3.5,-2.0,-4.5,-1082.096
3.5,-2.0,-4.0,-1172.305
3.5,-2.0,-3.5,-1199.784
3.5,-2.0,-3.0,-1203.914
3.5,-2.0,-2.5,-1303.701
3.5,-2.0,-2.0,-1252.267
3.5,-2.0,-1.5,-1451.743
3.5,-2.0,-1.0,-1511.399
3.5,-2.0,-0.5,-1713.208
3.5,-2.0,0.0,-1904.054
3.5,-2.0,0.5,-1749.228
3.5,-2.0,1.0,-1950.028
3.5,-2.0,1.5,-1679.154
3.5,-2.0,2.0,-1908.843
3.5,-2.0,2.5,-1645.721
3.5,-2.0,3.0,-1899.879
3.5,-2.0,3.5,-1660.105
3.5,-2.0,4.0,-1936.758
3.5,-2.0,4.5,-1722.746
3.5,-2.0,5.0,-2017.507
3.5,-1.5,-5.0,-1029.1
3.5,-1.5,-4.5,-1147.172
3.5,-1.5,-4.0,-1097.663
3.5,-1.5,-3.5,-1141.135
3.5,-1.5,-3.0,-1204.839
3.5,-1.5,-2.5,-1148.259
3.5,-1.5,-2.0,-1335.47
3.5,-1.5,-1.5,-1215.112
3.5,-1.5,-1.0,-1505.767
3.5,-1.5,-0.5,-1292.364
3.5,-1.5,0.0,-1485.176
3.5,-1.5,0.5,-1161.214
3.5,-1.5,1.0,-1347.754
3.5,-1.5,1.5,-1054.606
3.5,-1.5,2.0,-1280.403
3.5,-1.5,2.5,-1015.317
3.5,-1.5,3.0,-1268.625
3.5,-1.5,3.5,-1030.958
3.5,-1.5,4.0,-1307.636
3.5,-1.5,4.5,-1098.905
3.5,-1.5,5.0,-1394.298
3.5,-1.0,-5.0,-1133.114
3.5,-1.0,-4.5,-1018.052
3.5,-1.0,-4.0,-1094.081
3.5,-1.0,-3.5,-1095.464
3.5,-1.0,-3.0,-1089.011
3.5,-1.0,-2.5,-1210.272
3.5,-1.0,-2.0,-1156.559
3.5,-1.0,-1.5,-1391.004
3.5,-1.0,-1.0,-1446.656
3.5,-1.0,-0.5,-1595.9
3.5,-1.0,0.0,-1764.504
3.5,-1.0,0.5,-1554.724
3.5,-1.0,1.0,-1749.433
3.5,-1.0,1.5,-1470.038
3.5,-1.0,2.0,-1696.39
3.5,-1.0,2.5,-1432.032
3.5,-1.0,3.0,-1682.576
3.5,-1.0,3.5,-1442.178
3.5,-1.0,4.0,-1713.237
3.5,-1.0,4.5,-1497.833
3.5,-1.0,5.0,-1782.926
3.5,-0.5,-5.0,-980.093
3.5,-0.5,-4.5,-1056.745
3.5,-0.5,-4.0,-1011.209
3.5,-0.5,-3.5,-1038.725
3.5,-0.5,-3.0,-1089.955
3.5,-0.5,-2.5,-1063.306
3.5,-0.5,-2.0,-1215.328
3.5,-0.5,-1.5,-1146.963
3.5,-0.5,-1.0,-1365.456
3.5,-0.5,-0.5,-1153.912
3.5,-0.5,0.0,-1302.713
3.5,-0.5,0.5,-977.692
3.5,-0.5,1.0,-1162.664
3.5,-0.5,1.5,-868.554
3.5,-0.5,2.0,-1093.812
3.5,-0.5,2.5,-828.783
3.5,-0.5,3.0,-1079.632
3.5,-0.5,3.5,-843.457
3.5,-0.5,4.0,-1114.367
3.5,-0.5,4.5,-908.507
3.5,-0.5,5.0,-1192.899
3.5,0.0,-5.0,-1017.558
3.5,0.0,-4.5,-970.567
3.5,0.0,-4.0,-996.39
3.5,0.0,-3.5,-1004.595
3.5,0.0,-3.0,-1021.035
3.5,0.0,-2.5,-1090.527
3.5,0.0,-2.0,-1129.637
3.5,0.0,-1.5,-1267.375
3.5,0.0,-1.0,-1436.88
3.5,0.0,-0.5,-1460.383
3.5,0.0,0.0,-1654.971
3.5,0.0,0.5,-1400.565
3.5,0.0,1.0,-1596.305
3.5,0.0,1.5,-1311.653
3.5,0.0,2.0,-1534.875
3.5,0.0,2.5,-1269.769
3.5,0.0,3.0,-1515.381
3.5,0.0,3.5,-1274.125
3.5,0.0,4.0,-1536.915
3.5,0.0,4.5,-1319.425
3.5,0.0,5.0,-1590.205
3.5,0.5,-5.0,-973.962
3.5,0.5,-4.5,-950.55
3.5,0.5,-4.0,-961.36
3.5,0.5,-3.5,-972.297
3.5,0.5,-3.0,-994.431
3.5,0.5,-2.5,-1040.56
3.5,0.5,-2.0,-1089.09
3.5,0.5,-1.5,-1139.282
3.5,0.5,-1.0,-1227.832
3.5,0.5,-0.5,-1061.451
3.5,0.5,0.0,-1161.835
3.5,0.5,0.5,-846.365
3.5,0.5,1.0,-1029.097
3.5,0.5,1.5,-735.929
3.5,0.5,2.0,-959.908
3.5,0.5,2.5,-695.755
3.5,0.5,3.0,-942.672
3.5,0.5,3.5,-708.439
3.5,0.5,4.0,-970.983
3.5,0.5,4.5,-768.174
3.5,0.5,5.0,-1037.316
3.5,1.0,-5.0,-907.911
3.5,1.0,-4.5,-964.116
3.5,1.0,-4.0,-927.649
3.5,1.0,-3.5,-951.487
3.5,1.0,-3.0,-1000.51
3.5,1.0,-2.5,-997.124
3.5,1.0,-2.0,-1156.236
3.5,1.0,-1.5,-1164.338
3.5,1.0,-1.0,-1462.006
3.5,1.0,-0.5,-1357.279
3.5,1.0,0.0,-1578.056
3.5,1.0,0.5,-1291.949
3.5,1.0,1.0,-1489.917
3.5,1.0,1.5,-1202.158
3.5,1.0,2.0,-1422.267
3.5,1.0,2.5,-1156.854
3.5,1.0,3.0,-1395.487
3.5,1.0,3.5,-1153.505
3.5,1.0,4.0,-1402.804
3.5,1.0,4.5,-1184.094
3.5,1.0,5.0,-1432.089
3.5,1.5,-5.0,-1000.619
3.5,1.5,-4.5,-885.791
3.5,1.5,-4.0,-951.117
3.5,1.5,-3.5,-948.237
3.5,1.5,-3.0,-944.063
3.5,1.5,-2.5,-1056.247
3.5,1.5,-2.0,-1011.625
3.5,1.5,-1.5,-1158.139
3.5,1.5,-1.0,-1143.073
3.5,1.5,-0.5,-999.427
3.5,1.5,0.0,-1074.153
3.5,1.5,0.5,-766.047
3.5,1.5,1.0,-947.001
3.5,1.5,1.5,-656.706
3.5,1.5,2.0,-877.276
3.5,1.5,2.5,-615.101
