id,x0,x1,x2,fitness1,fitness1.5,fitness0,fitness-1,fitness-0.5,fitness0.5,fitness-1.5,fitness-2.5,fitness-2,fitness2,fitness-3,fitness-3.5,fitness2.5,fitness4,fitness4.5,fitness3.5,fitness5,fitness3,fitness-4,fitness-4.5,fitness-5
98198,-1.01725,1.93996,-1.15152,NA,NA,148.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98278,0.197482,1.67429,-2.07326,NA,NA,53.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98589,2.57986,1.44407,-0.0725787,NA,NA,57.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98709,3.45416,0.264799,0.269819,68.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98942,2.36584,0.0441505,-0.104978,NA,NA,281.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99183,1.54921,-0.719863,-1.23518,NA,NA,NA,NA,205.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99284,0.164713,-1.22548,-1.68682,NA,NA,NA,NA,NA,NA,463.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99451,-0.1978,-0.695521,-1.61118,NA,NA,NA,NA,NA,NA,NA,55.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99659,-0.0463684,-1.47188,-1.3192,NA,NA,NA,10085.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99801,-0.0381922,-3.02452,-0.304283,NA,NA,NA,NA,NA,NA,1431.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100133,0.177105,-2.96381,-0.800012,NA,NA,463.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100236,-2.53443,-1.29912,-1.40561,NA,NA,191.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100475,-1.28525,-1.2197,-3.94237,NA,NA,609.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100627,-3.04434,-3.8118,-4.48094,NA,NA,30.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100920,-2.26428,-3.49184,-4.34882,NA,NA,NA,22.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101051,-0.998856,-3.13866,-4.88549,NA,NA,NA,NA,402.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101223,-0.918725,-0.599768,-2.79426,NA,NA,NA,NA,NA,NA,1235.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101531,-1.43771,-1.54303,-3.7586,NA,NA,NA,NA,NA,NA,188.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101700,-0.578809,-0.857841,-2.5598,NA,NA,NA,NA,NA,NA,NA,NA,920.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101889,-0.314963,-2.54493,-3.63803,NA,NA,NA,NA,NA,NA,NA,NA,219.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102003,-0.209502,-3.24818,-3.17009,NA,NA,NA,NA,45.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102333,-0.513643,-3.96936,-2.77956,NA,NA,NA,28.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102582,-1.59428,-2.958,-1.69419,NA,NA,NA,NA,308.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102752,-0.773307,-2.55823,-0.85927,NA,NA,NA,5759.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102883,-1.28987,-4.29226,1.31338,NA,NA,NA,NA,NA,NA,293.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103147,-1.8238,-4.89523,1.73341,NA,NA,NA,NA,NA,NA,NA,4.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103308,-3.26745,-4.64415,1.43707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.576,NA,NA,NA,NA,NA,NA,NA,NA,NA
103502,-4.14594,-3.43274,1.25881,NA,NA,NA,NA,NA,NA,NA,NA,46.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103666,-1.86062,-3.93646,1.95588,NA,NA,NA,NA,NA,NA,NA,NA,88.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103994,-1.5402,-3.38932,0.0239506,NA,NA,NA,NA,NA,NA,NA,NA,426.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104166,-1.27994,-3.1464,-0.693663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104277,-0.0672973,-1.52412,-0.0358781,NA,NA,NA,NA,NA,NA,NA,NA,1722.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104521,-0.254055,-0.336512,1.43584,NA,NA,NA,NA,NA,NA,NA,NA,33.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104628,-0.467251,0.905609,1.45929,NA,NA,NA,-2.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104999,0.381868,-1.01638,1.09419,NA,NA,NA,NA,30.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105149,-0.586421,-1.17168,1.45121,NA,NA,NA,NA,470.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105241,-1.51611,-1.56225,2.95328,NA,NA,NA,1051.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105561,-1.39786,-1.3285,1.50752,NA,NA,NA,NA,NA,NA,1938.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105800,-0.407338,-1.23491,0.52639,NA,NA,NA,NA,NA,NA,NA,16.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105983,-0.419173,0.202691,1.71466,NA,NA,NA,NA,NA,NA,97.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106043,-1.44631,0.011416,0.288934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.47,NA,NA,NA,NA,NA,NA,NA,NA,NA
106383,-2.29087,1.1615,-0.206024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,NA,NA,NA,NA,NA,NA,NA,NA,NA
106575,-0.0520054,2.89904,-0.27388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.817,NA,NA
106605,1.137,3.15852,-0.365312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106806,0.956992,2.82512,-1.81777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.428,NA,NA,NA,NA,NA,NA,NA,NA,NA
107043,-0.190674,3.10712,-0.909059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559.693
107285,-0.669376,3.73631,-1.2989,NA,NA,NA,NA,NA,NA,NA,509.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107453,-0.825825,4.4515,-1.81529,NA,NA,NA,NA,NA,NA,593.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107658,0.327397,4.62833,-2.22429,NA,NA,NA,NA,NA,NA,NA,NA,288.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107830,1.86818,3.9546,-3.20822,8.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108140,2.82181,4.1689,-1.05014,NA,NA,NA,NA,NA,226.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108203,3.66701,4.25796,-0.0743087,NA,NA,884.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108435,4.90926,3.83793,-0.746545,NA,NA,3192.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108749,4.57684,4.94684,-2.06633,NA,NA,NA,NA,NA,NA,NA,189.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108974,4.17393,4.95199,-3.14286,NA,NA,NA,NA,NA,NA,NA,NA,861.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109138,3.66955,4.90038,-2.66958,NA,NA,NA,NA,NA,NA,NA,NA,239.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109278,3.11351,2.74795,-1.22184,NA,NA,NA,NA,NA,NA,347.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109495,4.04911,4.40942,-0.981182,NA,NA,NA,NA,NA,NA,626.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109655,3.08168,4.87864,-1.57709,NA,NA,NA,NA,NA,NA,1107.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109821,3.63993,3.94022,-0.636321,NA,NA,NA,NA,NA,NA,234.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110056,2.42858,3.46071,-0.453209,NA,NA,NA,NA,NA,NA,-7.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110210,3.30878,2.32795,1.72237,NA,NA,NA,245.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110422,4.64266,1.88066,2.35709,NA,NA,NA,147.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110707,4.38764,3.01841,4.09246,NA,NA,NA,NA,NA,NA,23.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110975,4.97282,2.47099,4.54646,NA,NA,NA,NA,NA,NA,203.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111137,4.90712,1.88444,4.00533,NA,NA,NA,NA,NA,NA,166.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111265,3.36799,0.504978,1.64589,NA,NA,NA,NA,NA,NA,NA,NA,25.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111592,4.68491,-1.44598,2.18871,NA,NA,NA,NA,NA,NA,NA,796.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111790,4.9143,-0.894735,3.26886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111996,4.90293,0.502826,1.38079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112132,4.83168,-0.167434,0.969877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112328,4.19468,0.227032,0.365875,NA,NA,NA,NA,NA,NA,714.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112599,2.87714,-1.46653,0.777975,NA,NA,NA,334.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112692,3.16167,-0.617328,-0.835621,NA,NA,NA,NA,NA,NA,3254.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112822,4.1064,-1.1999,-1.38049,NA,NA,NA,96.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113113,4.92767,-0.35135,-1.03714,NA,NA,NA,NA,NA,NA,4700.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113352,4.8093,-1.26561,-0.0441095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1343.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113501,4.55579,-1.24644,-0.0909654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113650,4.78742,-1.5866,-0.800621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3454.613,NA,NA,NA,NA,NA,NA,NA,NA,NA
113893,4.64016,-1.28713,-1.56602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2292.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114164,4.58883,-1.3335,-0.596267,NA,NA,NA,NA,NA,NA,NA,961.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114295,4.30318,-1.77427,-1.43564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114490,3.74479,-2.82786,-1.4703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.824,NA,NA,NA,NA,NA,NA,NA,NA,NA
114752,1.06205,-2.2371,-1.38203,NA,NA,NA,NA,NA,NA,110.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114810,-0.246057,-2.0226,-1.31357,NA,NA,NA,NA,NA,NA,1441.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115131,0.42005,-1.01238,-0.0979166,NA,NA,NA,2496.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115262,0.432001,-0.110799,0.427635,NA,NA,NA,NA,NA,NA,NA,NA,379.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115435,-1.06604,-0.265393,-1.95576,NA,NA,NA,NA,2352.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115700,-0.768506,1.88248,-2.40875,NA,NA,NA,NA,NA,NA,NA,217.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115885,-0.224284,1.65342,-2.45611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116100,1.56485,3.69682,-2.27821,NA,NA,NA,NA,NA,NA,NA,NA,0.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116293,2.13821,4.34462,-1.27101,NA,NA,NA,NA,NA,NA,NA,NA,470.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116599,0.117651,4.24858,-0.968077,NA,NA,NA,NA,NA,NA,NA,NA,49.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116716,-0.544967,3.3381,-2.79655,NA,NA,NA,NA,NA,NA,NA,60.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116998,-0.276252,3.387,-2.68538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.987,NA,NA,NA,NA,NA,NA,NA,NA,NA
117073,-0.618074,3.32181,-1.6904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117397,-1.69378,3.71022,-2.11362,NA,NA,NA,NA,NA,NA,NA,162.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117586,-1.79295,2.01081,-0.781057,NA,NA,NA,NA,NA,NA,NA,NA,12.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117739,-1.76869,1.31149,-0.129689,NA,NA,NA,11.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117830,-2.15014,2.59146,1.03926,NA,NA,NA,NA,21.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118021,-2.83995,2.58556,0.988496,8.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118249,-1.75004,3.41101,-0.963085,NA,NA,NA,NA,NA,-5.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118530,-1.59722,4.61597,-1.01709,NA,NA,NA,NA,NA,700.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118712,-0.947327,4.88476,-0.299074,454.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118961,-0.784579,4.04989,-0.554517,518.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119165,-0.627434,4.355,-0.82876,NA,902.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119361,-1.11331,4.35112,-1.48791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.82,NA,NA,NA,NA,NA,NA,NA,NA
119470,-1.47794,4.70691,-1.10555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.836,NA,NA,NA
119659,-0.669288,4.72008,0.35319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526.137,NA,NA,NA,NA,NA,NA,NA
119828,-0.695405,4.89549,0.292607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1591.595,NA,NA,NA
120064,-0.0272426,4.34463,-0.570989,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120214,1.0488,3.17698,1.37375,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120440,3.29156,4.79493,-0.0801571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.571,NA,NA,NA,NA,NA,NA,NA,NA
120664,3.11821,3.71626,-0.0900304,NA,NA,NA,NA,NA,46.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120980,0.773113,2.05729,-1.02631,-15.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121161,3.19952,1.83559,-2.01642,NA,NA,NA,NA,NA,202.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121221,4.73854,1.01883,-2.03506,NA,NA,598.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121431,4.63045,-0.0803565,-2.16489,591.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121789,4.9774,-0.489379,-1.56837,NA,NA,NA,NA,1531.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121833,2.33853,0.24306,-1.66493,NA,NA,NA,NA,NA,NA,NA,NA,291.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122149,3.09126,0.304098,-1.09476,NA,NA,NA,NA,NA,NA,NA,32.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122253,2.00855,0.454981,-0.785017,NA,NA,NA,NA,NA,NA,NA,NA,157.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122493,2.12491,0.0192519,-1.67386,NA,NA,NA,NA,NA,NA,232.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122625,1.48029,-0.201736,-3.70672,NA,NA,NA,NA,NA,NA,53.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122930,-0.31095,0.867984,-4.52283,NA,NA,NA,NA,745.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123200,-0.289928,0.170148,-4.94204,NA,NA,NA,NA,406.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123384,-0.234444,0.811703,-4.46643,129.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123421,0.795807,0.551784,-3.92208,NA,NA,NA,NA,NA,6.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123791,1.54477,0.289528,-3.1497,NA,NA,28.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123845,1.76104,-0.195693,-3.43672,NA,NA,NA,NA,738.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124200,0.160555,-0.609237,-3.81573,NA,NA,NA,NA,40.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124381,0.0838602,-0.472394,-3.28243,NA,NA,NA,NA,-0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124492,-0.836385,-1.04268,-3.52829,NA,NA,NA,NA,402.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124634,-1.25276,-1.264,-3.98027,NA,NA,NA,NA,NA,351.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124947,-1.6499,-0.841694,-4.53082,NA,NA,NA,NA,211.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125107,-2.00555,-1.50376,-4.40348,NA,NA,1469.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125340,-1.25697,-1.29078,-3.6876,NA,NA,NA,369.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125557,-0.267216,-3.16863,-1.70264,NA,NA,NA,NA,NA,NA,677.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125672,-1.97183,-4.10158,-2.06996,NA,NA,NA,NA,342.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125899,-3.03263,-4.45373,-2.29172,NA,NA,NA,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126133,-2.17981,-4.01655,-2.3407,NA,NA,NA,176.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126373,-1.53818,-2.20073,-2.07917,NA,NA,NA,NA,1968.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126516,-0.458295,-2.88466,-1.59146,NA,NA,NA,34.923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126610,-0.248253,-1.9643,-2.28769,NA,NA,NA,NA,NA,NA,NA,NA,42.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126867,-0.871598,-1.97227,-3.4905,NA,NA,NA,3066.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127001,-1.79782,-1.73986,-3.16347,NA,NA,NA,NA,NA,NA,NA,NA,10.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127324,-1.28216,-1.12096,-2.1505,NA,NA,NA,35.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127549,-1.40116,-1.50743,-0.600321,NA,NA,NA,5206.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127796,-1.78174,-0.833344,-0.290925,NA,NA,NA,225.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127985,-1.36609,-0.437527,1.49487,NA,NA,NA,NA,NA,NA,NA,NA,13.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128025,-1.25749,-1.99782,0.107196,NA,NA,NA,NA,NA,NA,390.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128224,-0.143052,-3.35004,0.24503,NA,NA,NA,NA,NA,NA,256.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128562,-1.3909,-2.01677,1.89957,NA,NA,NA,204.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128642,-1.80837,-1.52826,1.24927,NA,NA,NA,586.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128935,-2.02448,-0.757824,0.137698,NA,NA,NA,NA,NA,NA,383.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129107,-1.89381,-1.304,0.0590207,NA,NA,NA,NA,NA,NA,1411.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129286,-3.03503,-1.98839,-0.420022,NA,NA,NA,NA,NA,NA,NA,NA,69.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129467,-3.90296,-1.40164,0.2415,NA,NA,NA,NA,NA,NA,NA,NA,404.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129721,-4.59302,0.00469837,-0.473328,NA,NA,NA,NA,NA,NA,82.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129803,-4.55054,0.235513,-0.295505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.849,NA,NA,NA,NA,NA,NA,NA,NA,NA
130188,-4.41812,0.972624,-0.769737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.941,NA,NA,NA,NA,NA,NA,NA,NA,NA
130284,-4.08628,1.60148,-0.0886056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.028,NA
130549,-3.86662,2.21267,-0.91722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.977,NA
130644,-2.10652,2.94065,-1.85382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.778
