id,x0,x1,x2,fitness-2,fitness-3,fitness-3.5,fitness-2.5,fitness-1.5,fitness-4,fitness-4.5,fitness-1,fitness-0.5
177901,1.31664,2.61921,-5,NA,NA,NA,-38.338,NA,NA,NA,NA,NA
178157,2.51228,1.31306,-4.30473,-26.991,NA,NA,NA,NA,NA,NA,NA,NA
178261,2.57651,1.40857,-5,-38.05,NA,NA,NA,NA,NA,NA,NA,NA
178507,2.22751,1.36048,-4.7925,-21.287,NA,NA,NA,NA,NA,NA,NA,NA
178795,2.48818,1.77088,-5,NA,-27.067,NA,NA,NA,NA,NA,NA,NA
178897,1.67351,2.07859,-4.36324,NA,NA,NA,-7.143,NA,NA,NA,NA,NA
179154,1.94949,1.84825,-4.48726,NA,NA,NA,NA,-36.883,NA,NA,NA,NA
179396,2.71016,1.71028,-4.96696,-40.53,NA,NA,NA,NA,NA,NA,NA,NA
179539,1.88422,1.73393,-5,NA,-17.167,NA,NA,NA,NA,NA,NA,NA
179604,1.95198,1.73057,-5,-23.567,NA,NA,NA,NA,NA,NA,NA,NA
179949,1.07053,1.49879,-4.94298,-35.71,NA,NA,NA,NA,NA,NA,NA,NA
180044,1.75703,1.85849,-5,-17.282,NA,NA,NA,NA,NA,NA,NA,NA
180343,2.47499,1.29442,-5,-32.818,NA,NA,NA,NA,NA,NA,NA,NA
180466,2.34166,1.90323,-4.35753,-17.306,NA,NA,NA,NA,NA,NA,NA,NA
180623,0.950628,2.43181,-5,-46.706,NA,NA,NA,NA,NA,NA,NA,NA
180956,2.65223,2.06825,-3.87079,-32.814,NA,NA,NA,NA,NA,NA,NA,NA
181092,2.24363,2.21433,-3.99422,NA,NA,NA,-17.835,NA,NA,NA,NA,NA
181356,1.80277,1.73037,-4.56771,NA,NA,NA,NA,-38.92,NA,NA,NA,NA
181508,1.88316,1.81842,-5,-21.687,NA,NA,NA,NA,NA,NA,NA,NA
181747,1.56681,1.71723,-4.92474,NA,NA,NA,-13.734,NA,NA,NA,NA,NA
181820,1.48827,1.62921,-4.25366,NA,NA,NA,-3.057,NA,NA,NA,NA,NA
182087,1.93252,1.87846,-5,NA,NA,NA,-15.882,NA,NA,NA,NA,NA
182231,1.56604,2.18435,-4.40559,NA,NA,NA,-10.436,NA,NA,NA,NA,NA
182539,1.71904,2.11612,-5,NA,NA,NA,NA,-38.026,NA,NA,NA,NA
182785,2.15634,1.88234,-5,NA,NA,NA,-17.868,NA,NA,NA,NA,NA
182821,2.08372,1.62997,-4.77911,NA,-19.76,NA,NA,NA,NA,NA,NA,NA
183082,2.97036,2.41616,-5,NA,NA,NA,-55.2,NA,NA,NA,NA,NA
183242,2.53427,2.36542,-4.98721,NA,NA,NA,-36.099,NA,NA,NA,NA,NA
183548,2.1738,1.33897,-5,NA,-28.524,NA,NA,NA,NA,NA,NA,NA
183678,2.58953,1.47985,-4.52697,NA,NA,NA,-21.884,NA,NA,NA,NA,NA
183850,1.16119,2.68688,-4.43581,-41.319,NA,NA,NA,NA,NA,NA,NA,NA
184162,1.61373,1.43547,-5,NA,NA,NA,NA,-39.889,NA,NA,NA,NA
184217,2.67916,1.82517,-5,NA,NA,NA,NA,NA,NA,NA,-67.919,NA
184466,2.38397,1.16238,-5,NA,NA,NA,-33.193,NA,NA,NA,NA,NA
184789,2.33152,1.87445,-5,NA,-23.043,NA,NA,NA,NA,NA,NA,NA
184831,2.06293,1.87953,-5,NA,NA,NA,-17.773,NA,NA,NA,NA,NA
185048,0.671864,1.44412,-4.63974,NA,NA,NA,NA,-66.09,NA,NA,NA,NA
185375,1.59892,2.53898,-4.62656,NA,-27.754,NA,NA,NA,NA,NA,NA,NA
185521,1.97645,1.87006,-5,-19.079,NA,NA,NA,NA,NA,NA,NA,NA
185688,0.968494,1.33977,-5,NA,-46.15,NA,NA,NA,NA,NA,NA,NA
185902,1.31389,2.19873,-3.79249,NA,-23.51,NA,NA,NA,NA,NA,NA,NA
186043,1.89215,3.08389,-5,-59.643,NA,NA,NA,NA,NA,NA,NA,NA
186274,1.33941,2.19984,-4.55932,NA,NA,NA,NA,-33.684,NA,NA,NA,NA
186556,1.47916,2.09713,-3.95424,NA,-14.035,NA,NA,NA,NA,NA,NA,NA
186709,1.52534,1.76533,-4.31079,NA,NA,NA,NA,NA,NA,NA,-50.659,NA
186977,2.08331,1.91747,-5,NA,NA,NA,-17.7,NA,NA,NA,NA,NA
187177,2.22789,2.35522,-3.6511,NA,NA,NA,-31.47,NA,NA,NA,NA,NA
187273,2.21892,2.41619,-3.91053,NA,NA,-41.914,NA,NA,NA,NA,NA,NA
187548,1.29521,1.86863,-3.67021,NA,NA,-34.654,NA,NA,NA,NA,NA,NA
187678,1.14108,1.56227,-3.47773,NA,-46.979,NA,NA,NA,NA,NA,NA,NA
187832,1.62407,1.31567,-3.73421,NA,NA,-34.593,NA,NA,NA,NA,NA,NA
188170,1.11349,1.05733,-3.86956,NA,-43.627,NA,NA,NA,NA,NA,NA,NA
188325,1.93258,1.97881,-4.41486,-16.271,NA,NA,NA,NA,NA,NA,NA,NA
188418,1.94864,2.5105,-4.37041,NA,NA,NA,-20.684,NA,NA,NA,NA,NA
188616,2.33059,2.47079,-4.69733,-33.867,NA,NA,NA,NA,NA,NA,NA,NA
188931,1.43255,1.84478,-5,-21.354,NA,NA,NA,NA,NA,NA,NA,NA
189045,2.49338,2.20708,-4.93842,-30.958,NA,NA,NA,NA,NA,NA,NA,NA
189357,2.10309,1.58166,-4.82329,NA,NA,NA,-11.135,NA,NA,NA,NA,NA
189486,1.93949,1.32559,-4.55688,NA,-16.346,NA,NA,NA,NA,NA,NA,NA
189627,1.53646,2.20281,-4.99969,NA,NA,-38.142,NA,NA,NA,NA,NA,NA
189997,1.77461,1.33226,-5,NA,-27.866,NA,NA,NA,NA,NA,NA,NA
190031,0.831583,1.66888,-4.58404,NA,-39.562,NA,NA,NA,NA,NA,NA,NA
190253,1.79871,1.38679,-4.47051,NA,NA,NA,-2.878,NA,NA,NA,NA,NA
190596,0.949357,1.76833,-5,NA,NA,NA,-36.491,NA,NA,NA,NA,NA
190747,1.96283,2.37779,-5,NA,NA,-44.278,NA,NA,NA,NA,NA,NA
190930,1.7113,2.58101,-4.76383,NA,NA,-38.887,NA,NA,NA,NA,NA,NA
191147,1.06598,2.21112,-4.91484,NA,-30.681,NA,NA,NA,NA,NA,NA,NA
191306,1.64357,1.54111,-5,NA,-22.906,NA,NA,NA,NA,NA,NA,NA
191504,0.63911,2.34233,-5,NA,NA,NA,-52.93,NA,NA,NA,NA,NA
191625,1.64574,2.12579,-5,NA,-27.79,NA,NA,NA,NA,NA,NA,NA
191853,1.32845,2.20256,-4.57933,NA,NA,NA,-15.987,NA,NA,NA,NA,NA
192106,2.10239,1.19922,-5,NA,NA,NA,-24.721,NA,NA,NA,NA,NA
192273,1.86549,2.15661,-5,NA,-20.548,NA,NA,NA,NA,NA,NA,NA
192550,2.21203,1.78216,-5,NA,NA,NA,-19.593,NA,NA,NA,NA,NA
192668,0.680079,1.14478,-5,NA,-73.574,NA,NA,NA,NA,NA,NA,NA
192973,1.22138,1.501,-3.92496,-20.092,NA,NA,NA,NA,NA,NA,NA,NA
193041,2.05899,1.85799,-3.67686,NA,NA,NA,-17.404,NA,NA,NA,NA,NA
193394,2.44851,1.34684,-4.6552,NA,-22.562,NA,NA,NA,NA,NA,NA,NA
193556,1.90728,1.40156,-5,NA,NA,NA,-17.028,NA,NA,NA,NA,NA
193745,1.05836,2.01556,-4.09824,NA,NA,NA,-21.079,NA,NA,NA,NA,NA
193958,1.58307,1.7657,-3.93691,NA,-10.488,NA,NA,NA,NA,NA,NA,NA
194057,1.66263,1.8754,-4.62588,NA,-8.943,NA,NA,NA,NA,NA,NA,NA
194234,2.40889,2.58351,-4.6279,NA,-34.165,NA,NA,NA,NA,NA,NA,NA
194550,2.13815,2.75027,-5,NA,-44.629,NA,NA,NA,NA,NA,NA,NA
194711,1.59746,1.46736,-4.4725,NA,-9.411,NA,NA,NA,NA,NA,NA,NA
194891,2.09073,2.00185,-5,NA,-22.804,NA,NA,NA,NA,NA,NA,NA
195043,2.52346,1.65884,-4.81143,NA,NA,NA,-21.728,NA,NA,NA,NA,NA
195370,1.59532,2.0871,-3.47573,-29.959,NA,NA,NA,NA,NA,NA,NA,NA
195572,2.33036,1.31834,-5,NA,-28.796,NA,NA,NA,NA,NA,NA,NA
195635,1.50102,1.19044,-5,NA,NA,NA,-27.716,NA,NA,NA,NA,NA
195907,2.29916,1.45848,-4.4781,-15.579,NA,NA,NA,NA,NA,NA,NA,NA
196034,1.66429,2.37094,-4.21829,-18.161,NA,NA,NA,NA,NA,NA,NA,NA
196285,2.235,2.4473,-3.98847,NA,NA,NA,-25.008,NA,NA,NA,NA,NA
196524,1.65002,1.54955,-3.59469,NA,NA,NA,NA,-54.232,NA,NA,NA,NA
196658,0.979871,1.63457,-4.26645,NA,NA,NA,-21.869,NA,NA,NA,NA,NA
196933,1.65699,1.54987,-5,-18.495,NA,NA,NA,NA,NA,NA,NA,NA
197135,1.56278,1.78693,-4.30765,NA,NA,NA,NA,NA,NA,NA,-46.832,NA
197215,1.38712,1.21055,-4.29337,NA,NA,NA,-13.328,NA,NA,NA,NA,NA
197589,1.54575,1.51899,-4.5185,-8.759,NA,NA,NA,NA,NA,NA,NA,NA
197761,2.34061,1.57438,-4.52569,NA,-21.173,NA,NA,NA,NA,NA,NA,NA
197882,2.03366,1.52954,-4.37935,NA,NA,NA,-2.878,NA,NA,NA,NA,NA
198082,1.86211,1.56701,-4.50467,NA,NA,NA,-2.178,NA,NA,NA,NA,NA
198256,1.12657,1.07208,-4.13993,NA,-38.969,NA,NA,NA,NA,NA,NA,NA
198587,1.8466,1.5415,-3.85942,NA,NA,NA,-7.683,NA,NA,NA,NA,NA
198657,1.5469,1.75405,-4.56404,-18.595,NA,NA,NA,NA,NA,NA,NA,NA
198820,2.11323,1.91447,-5,NA,-26.897,NA,NA,NA,NA,NA,NA,NA
199145,2.21756,1.35264,-5,NA,NA,NA,-23.721,NA,NA,NA,NA,NA
199367,2.53582,1.1066,-4.49036,NA,-38.173,NA,NA,NA,NA,NA,NA,NA
199486,2.24237,1.23986,-5,NA,-26.327,NA,NA,NA,NA,NA,NA,NA
199763,2.54134,2.00672,-5,NA,-34.076,NA,NA,NA,NA,NA,NA,NA
199994,2.71003,2.86003,-4.53846,NA,NA,-84.487,NA,NA,NA,NA,NA,NA
