id,x0,x1,x2,fitness-3.5,fitness-2,fitness-1.5,fitness-0.5,fitness-2.5,fitness-3,fitness-4,fitness-1,fitness-5,fitness-4.5
163481,2.22564,2.8446,-4.25131,-67.642,NA,NA,NA,NA,NA,NA,NA,NA,NA
163767,2.03474,2.16635,-4.72669,NA,NA,NA,NA,NA,-17.405,NA,NA,NA,NA
163878,1.94268,1.66029,-4.03469,NA,-5.972,NA,NA,NA,NA,NA,NA,NA,NA
164096,2.62221,1.35682,-3.21125,NA,-62.005,NA,NA,NA,NA,NA,NA,NA,NA
164236,1.44147,1.76287,-3.99364,NA,NA,NA,NA,NA,NA,NA,-62.461,NA,NA
164497,3.01045,0.641508,-4.64887,NA,NA,NA,NA,-77.62,NA,NA,NA,NA,NA
164710,2.45467,2.22542,-4.67599,NA,NA,NA,NA,-24.094,NA,NA,NA,NA,NA
164866,2.27293,2.26094,-3.90265,NA,NA,-43.471,NA,NA,NA,NA,NA,NA,NA
165196,1.3052,1.44875,-4.54942,NA,NA,NA,NA,NA,NA,NA,-72.71,NA,NA
165308,1.58772,1.95429,-4.07657,NA,NA,NA,NA,NA,-12.44,NA,NA,NA,NA
165575,1.03351,1.206,-4.24357,NA,NA,NA,NA,NA,-38.946,NA,NA,NA,NA
165787,2.17151,1.99378,-4.0827,-24.712,NA,NA,NA,NA,NA,NA,NA,NA,NA
165985,1.99739,2.21763,-4.91842,NA,NA,NA,NA,NA,-20.296,NA,NA,NA,NA
166141,1.83732,2.10404,-4.07881,NA,NA,NA,NA,-9.411,NA,NA,NA,NA,NA
166354,1.56078,1.26037,-4.93651,NA,NA,NA,NA,NA,NA,-64.737,NA,NA,NA
166463,2.10808,0.782641,-4.35053,NA,NA,NA,NA,-36.678,NA,NA,NA,NA,NA
166756,2.4253,1.74647,-4.58784,NA,NA,NA,NA,-15.485,NA,NA,NA,NA,NA
166857,2.48096,2.40065,-4.88666,-44.662,NA,NA,NA,NA,NA,NA,NA,NA,NA
167183,2.28113,1.65506,-4.04713,-36.207,NA,NA,NA,NA,NA,NA,NA,NA,NA
167313,1.85492,2.15632,-4.92658,NA,NA,NA,NA,-17.269,NA,NA,NA,NA,NA
167504,2.03506,2.51279,-3.9265,NA,NA,NA,NA,NA,-36.767,NA,NA,NA,NA
167645,1.59582,2.27705,-3.4643,NA,NA,NA,NA,NA,NA,-85.491,NA,NA,NA
167907,1.2638,2.27231,-4.25912,NA,NA,NA,NA,NA,NA,-66.732,NA,NA,NA
168077,1.13447,2.3025,-4.96041,NA,NA,NA,NA,-31.545,NA,NA,NA,NA,NA
168239,2.69186,2.61214,-4.43826,NA,NA,NA,NA,NA,-50.199,NA,NA,NA,NA
168547,1.69202,3.53417,-4.03745,NA,NA,NA,NA,-80.727,NA,NA,NA,NA,NA
168723,0.90752,2.56923,-3.50353,NA,NA,NA,NA,-58.614,NA,NA,NA,NA,NA
168910,1.04673,2.2461,-4.70827,NA,NA,NA,NA,-26.975,NA,NA,NA,NA,NA
169058,0.875206,2.06419,-4.71424,NA,NA,NA,NA,NA,-35.63,NA,NA,NA,NA
169362,1.2791,1.88223,-4.50739,NA,NA,NA,NA,-11.026,NA,NA,NA,NA,NA
169600,1.97701,2.23667,-4.93069,NA,-31.286,NA,NA,NA,NA,NA,NA,NA,NA
169618,2.3675,1.8016,-4.19828,NA,NA,NA,-81.304,NA,NA,NA,NA,NA,NA
169857,1.88204,2.66523,-4.1445,NA,NA,-41.4,NA,NA,NA,NA,NA,NA,NA
170015,1.78203,2.27394,-4.52602,NA,NA,NA,NA,NA,NA,NA,-54.173,NA,NA
170207,2.54801,2.11048,-4.72822,NA,NA,NA,NA,NA,NA,NA,-62.704,NA,NA
170594,2.43583,2.06124,-3.97984,NA,-22.926,NA,NA,NA,NA,NA,NA,NA,NA
170610,3.14699,1.58016,-4.26558,NA,NA,NA,NA,-46.295,NA,NA,NA,NA,NA
170881,0.370618,1.71043,-3.81174,NA,NA,NA,NA,NA,-63.979,NA,NA,NA,NA
171083,0.178079,2.2651,-4.25714,NA,NA,NA,NA,NA,-78.278,NA,NA,NA,NA
171235,1.2116,2.52098,-3.68222,NA,NA,NA,NA,-38.91,NA,NA,NA,NA,NA
171553,2.16031,2.61703,-3.70441,NA,NA,NA,NA,-37.475,NA,NA,NA,NA,NA
171726,1.96753,1.3821,-4.18511,NA,-9.317,NA,NA,NA,NA,NA,NA,NA,NA
171900,1.6715,0.645434,-4.76511,NA,NA,NA,NA,NA,-55.842,NA,NA,NA,NA
172178,2.13469,1.53854,-4.96295,NA,NA,NA,NA,NA,-26.915,NA,NA,NA,NA
172292,2.37146,2.35266,-4.66881,NA,NA,NA,NA,NA,-29.796,NA,NA,NA,NA
172574,2.44547,2.04803,-4.10917,NA,NA,NA,NA,-18.992,NA,NA,NA,NA,NA
172673,1.96802,2.37807,-4.673,NA,NA,NA,NA,-18.764,NA,NA,NA,NA,NA
172973,1.35526,2.10849,-4.7539,NA,NA,NA,NA,NA,-25.29,NA,NA,NA,NA
173042,1.3983,2.77801,-4.95639,NA,NA,NA,NA,-41.664,NA,NA,NA,NA,NA
173296,1.41415,2.84291,-4.63878,NA,-41.831,NA,NA,NA,NA,NA,NA,NA,NA
173537,1.11565,1.71415,-4.40987,-47.621,NA,NA,NA,NA,NA,NA,NA,NA,NA
173690,0.910075,2.42846,-4.59699,-63.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
173944,2.26838,2.14725,-4.6611,-43.654,NA,NA,NA,NA,NA,NA,NA,NA,NA
174198,2.15356,2.52116,-4.75625,-44.315,NA,NA,NA,NA,NA,NA,NA,NA,NA
174342,2.40875,2.5114,-4.14889,NA,NA,NA,NA,-29.903,NA,NA,NA,NA,NA
174475,1.55907,1.45496,-4.36103,NA,-11.661,NA,NA,NA,NA,NA,NA,NA,NA
174634,2.74983,1.65261,-3.17819,NA,-66.851,NA,NA,NA,NA,NA,NA,NA,NA
174938,3.0906,1.80474,-4.29134,NA,NA,-54.385,NA,NA,NA,NA,NA,NA,NA
175036,2.35006,1.519,-4.89754,NA,-24.502,NA,NA,NA,NA,NA,NA,NA,NA
175375,1.57976,1.51132,-4.51285,NA,-12.412,NA,NA,NA,NA,NA,NA,NA,NA
175410,2.61452,0.936206,-4.52224,NA,NA,NA,-140.173,NA,NA,NA,NA,NA,NA
175634,2.20476,1.38521,-4.48806,NA,-11.624,NA,NA,NA,NA,NA,NA,NA,NA
175810,1.98361,1.01341,-4.28932,-32.423,NA,NA,NA,NA,NA,NA,NA,NA,NA
176170,1.86085,1.64453,-3.50191,-38.144,NA,NA,NA,NA,NA,NA,NA,NA,NA
176329,2.06651,0.996493,-3.53798,NA,NA,NA,NA,-41.726,NA,NA,NA,NA,NA
176564,0.171256,1.50006,-3.35805,-112.352,NA,NA,NA,NA,NA,NA,NA,NA,NA
176635,1.68419,0.871395,-4.59425,NA,NA,NA,NA,NA,NA,-64.806,NA,NA,NA
176965,0.864002,1.43425,-4.63229,NA,NA,NA,NA,-34.581,NA,NA,NA,NA,NA
177052,0.890351,1.8052,-4.19601,-41.073,NA,NA,NA,NA,NA,NA,NA,NA,NA
177333,0.483581,2.39619,-4.322,NA,NA,-86.828,NA,NA,NA,NA,NA,NA,NA
177594,2.06545,2.58268,-2.93097,NA,-80.802,NA,NA,NA,NA,NA,NA,NA,NA
177775,2.14193,2.98723,-4.44349,NA,NA,NA,NA,-45.089,NA,NA,NA,NA,NA
177967,2.62528,2.88081,-4.04169,NA,NA,NA,NA,-54.389,NA,NA,NA,NA,NA
178198,2.98037,2.5019,-4.2254,NA,-54.049,NA,NA,NA,NA,NA,NA,NA,NA
178229,2.9188,1.29647,-4.71415,NA,-42.868,NA,NA,NA,NA,NA,NA,NA,NA
178495,0.45628,0.960703,-4.7626,NA,NA,NA,NA,NA,-91.653,NA,NA,NA,NA
178793,1.13066,2.91866,-4.76603,NA,NA,-65.913,NA,NA,NA,NA,NA,NA,NA
178963,2.44318,1.92134,-4.62611,NA,NA,NA,NA,NA,NA,NA,-57.521,NA,NA
179070,2.58757,1.38892,-3.86786,NA,-33.095,NA,NA,NA,NA,NA,NA,NA,NA
179286,1.36498,2.1574,-4.22218,NA,NA,NA,NA,-13.042,NA,NA,NA,NA,NA
179570,0.505909,1.07683,-3.58609,NA,NA,NA,NA,-92.806,NA,NA,NA,NA,NA
179791,0.7653,2.21125,-3.33475,NA,NA,NA,NA,NA,-59.662,NA,NA,NA,NA
179887,1.85216,2.14283,-4.02017,NA,NA,NA,NA,NA,NA,NA,NA,NA,-100.878
180101,1.83088,1.27912,-4.58728,NA,NA,NA,NA,NA,NA,-72.98,NA,NA,NA
180357,2.10019,1.14056,-4.52188,NA,NA,NA,NA,NA,NA,-69.928,NA,NA,NA
180472,2.45135,1.01804,-4.77675,-49.017,NA,NA,NA,NA,NA,NA,NA,NA,NA
180688,1.39962,2.49302,-3.99234,NA,NA,NA,NA,NA,NA,-59.678,NA,NA,NA
180807,0.971381,2.78258,-4.48921,NA,NA,NA,NA,NA,NA,NA,NA,NA,-120.724
181102,2.11816,2.00656,-4.98396,-42.523,NA,NA,NA,NA,NA,NA,NA,NA,NA
181235,1.56953,1.98081,-4.93444,-45.819,NA,NA,NA,NA,NA,NA,NA,NA,NA
181488,2.09584,1.47687,-4.78838,NA,NA,NA,NA,NA,-18.107,NA,NA,NA,NA
181682,1.50807,1.7292,-4.96387,NA,NA,NA,NA,NA,NA,-52.107,NA,NA,NA
181923,1.49383,2.11119,-3.93986,NA,-15.013,NA,NA,NA,NA,NA,NA,NA,NA
182103,1.12228,1.37527,-4.3178,-40.004,NA,NA,NA,NA,NA,NA,NA,NA,NA
182335,2.40484,1.84228,-4.72971,-31.71,NA,NA,NA,NA,NA,NA,NA,NA,NA
182411,1.97472,1.03639,-4.70473,NA,NA,NA,NA,-21.328,NA,NA,NA,NA,NA
182783,2.27995,1.13221,-3.55349,NA,NA,NA,NA,NA,-43.762,NA,NA,NA,NA
182833,1.02764,1.1567,-3.61915,NA,-61.415,NA,NA,NA,NA,NA,NA,NA,NA
183140,2.72436,2.16124,-4.73004,NA,NA,NA,NA,NA,-35.121,NA,NA,NA,NA
183261,2.86492,1.52194,-4.12798,NA,-36.764,NA,NA,NA,NA,NA,NA,NA,NA
183473,2.81507,2.16645,-4.19425,NA,NA,NA,NA,NA,-40.107,NA,NA,NA,NA
183713,1.87867,1.99116,-4.80834,NA,NA,NA,NA,-11.074,NA,NA,NA,NA,NA
183877,1.77099,1.87455,-4.03394,NA,NA,NA,NA,-5.025,NA,NA,NA,NA,NA
184060,0.978949,1.74138,-4.28503,-49.622,NA,NA,NA,NA,NA,NA,NA,NA,NA
184297,1.17555,2.2024,-4.8137,NA,NA,NA,NA,NA,NA,-80.182,NA,NA,NA
184512,2.81062,1.73919,-4.59383,NA,NA,NA,NA,NA,-33.952,NA,NA,NA,NA
184777,1.51466,1.81984,-3.73844,NA,NA,NA,NA,-15.135,NA,NA,NA,NA,NA
184874,1.41432,1.03434,-4.60711,NA,NA,NA,NA,-25.163,NA,NA,NA,NA,NA
185136,2.1167,0.470185,-4.49829,NA,-87.848,NA,NA,NA,NA,NA,NA,NA,NA
185231,2.42266,1.11961,-4.05731,NA,NA,NA,NA,-25.372,NA,NA,NA,NA,NA
185564,0.889262,1.04207,-4.1028,NA,NA,NA,NA,-54.385,NA,NA,NA,NA,NA
185794,1.75234,1.80578,-4.61853,NA,NA,NA,NA,NA,NA,-48.107,NA,NA,NA
185893,2.80546,1.36345,-4.10837,NA,NA,NA,NA,-33.337,NA,NA,NA,NA,NA
186076,2.19037,1.0477,-4.63405,NA,-28.172,NA,NA,NA,NA,NA,NA,NA,NA
186267,1.65052,1.47348,-4.43412,NA,-3.993,NA,NA,NA,NA,NA,NA,NA,NA
186594,1.15202,1.87949,-4.14141,NA,NA,NA,NA,-15.444,NA,NA,NA,NA,NA
186778,1.78961,1.70865,-4.40249,NA,NA,NA,NA,NA,-12.422,NA,NA,NA,NA
186945,1.56283,1.65244,-4.20314,NA,NA,NA,NA,-3.285,NA,NA,NA,NA,NA
187100,1.30131,3.01682,-3.51788,NA,NA,NA,NA,NA,NA,-109.809,NA,NA,NA
187293,1.33499,1.31341,-4.42725,-33.066,NA,NA,NA,NA,NA,NA,NA,NA,NA
187480,0.0209728,2.95787,-4.64578,NA,NA,NA,NA,NA,-107.213,NA,NA,NA,NA
187669,0.157592,2.4863,-4.05213,NA,NA,NA,NA,-78.193,NA,NA,NA,NA,NA
187872,0.873358,2.15602,-4.08577,NA,NA,NA,NA,-31.112,NA,NA,NA,NA,NA
188076,0.831329,2.06962,-4.5955,NA,NA,NA,NA,NA,NA,-64.272,NA,NA,NA
188326,1.98821,2.85381,-4.38635,NA,NA,NA,NA,NA,NA,-75.108,NA,NA,NA
188473,1.50766,2.8696,-4.38519,NA,NA,NA,NA,NA,-42.176,NA,NA,NA,NA
188685,1.75276,2.0808,-3.49608,NA,NA,NA,NA,NA,-31.028,NA,NA,NA,NA
188907,2.11173,2.80726,-4.98603,-59.891,NA,NA,NA,NA,NA,NA,NA,NA,NA
189179,2.21467,2.20557,-4.7531,-47.791,NA,NA,NA,NA,NA,NA,NA,NA,NA
189396,2.52553,2.15252,-4.48122,NA,NA,NA,NA,NA,-28.291,NA,NA,NA,NA
189427,1.87223,1.84787,-4.47794,-32.988,NA,NA,NA,NA,NA,NA,NA,NA,NA
189733,2.61557,1.89525,-4.32158,NA,-32.742,NA,NA,NA,NA,NA,NA,NA,NA
189877,1.9193,1.49577,-4.00661,NA,NA,-36.033,NA,NA,NA,NA,NA,NA,NA
190194,1.16208,0.898174,-4.36569,NA,NA,NA,NA,-51.187,NA,NA,NA,NA,NA
190311,0.689446,0.943435,-3.33902,NA,-128.02,NA,NA,NA,NA,NA,NA,NA,NA
190487,1.09926,2.18203,-4.11274,NA,-30.981,NA,NA,NA,NA,NA,NA,NA,NA
190617,1.5174,1.31457,-4.80932,NA,-30.369,NA,NA,NA,NA,NA,NA,NA,NA
190939,1.75106,1.53786,-4.76242,NA,NA,-27.094,NA,NA,NA,NA,NA,NA,NA
191180,1.18105,1.8421,-4.23749,NA,NA,NA,NA,-14.373,NA,NA,NA,NA,NA
191212,2.03417,1.14024,-4.89222,NA,NA,NA,NA,-22.795,NA,NA,NA,NA,NA
191449,1.67988,1.89129,-4.73125,NA,-14.318,NA,NA,NA,NA,NA,NA,NA,NA
191633,2.14073,1.42892,-3.72586,NA,NA,-47.64,NA,NA,NA,NA,NA,NA,NA
191933,2.73609,2.16855,-4.29318,NA,NA,NA,NA,NA,NA,NA,-68.454,NA,NA
192187,1.26663,2.42959,-4.58836,NA,-31.679,NA,NA,NA,NA,NA,NA,NA,NA
192352,1.08764,3.394,-4.47026,NA,NA,NA,NA,-76.813,NA,NA,NA,NA,NA
192562,1.03706,2.34313,-3.77158,NA,-37.521,NA,NA,NA,NA,NA,NA,NA,NA
192793,0.490234,1.94087,-4.19241,NA,NA,NA,NA,-47.192,NA,NA,NA,NA,NA
192850,1.24265,1.92377,-4.70951,NA,-25.565,NA,NA,NA,NA,NA,NA,NA,NA
193111,1.20431,2.02864,-4.3577,NA,NA,-45.001,NA,NA,NA,NA,NA,NA,NA
193207,1.64451,1.35239,-4.29439,NA,NA,NA,NA,-3.06,NA,NA,NA,NA,NA
193510,2.60888,0.851763,-4.94311,NA,NA,NA,NA,NA,-57.498,NA,NA,NA,NA
193610,3.50209,2.58529,-4.64919,NA,NA,NA,NA,NA,NA,-146.703,NA,NA,NA
193914,1.61435,1.87658,-3.9285,NA,-13.579,NA,NA,NA,NA,NA,NA,NA,NA
194071,1.30567,2.84391,-3.61649,NA,NA,NA,NA,-51.179,NA,NA,NA,NA,NA
194321,1.48303,2.3956,-3.9777,NA,NA,NA,NA,-20.794,NA,NA,NA,NA,NA
194457,1.13865,1.3819,-4.17173,NA,-37.213,NA,NA,NA,NA,NA,NA,NA,NA
194778,2.11258,1.14561,-4.22753,NA,-17.439,NA,NA,NA,NA,NA,NA,NA,NA
194959,2.07029,1.74402,-4.60828,NA,NA,NA,NA,NA,-10.447,NA,NA,NA,NA
195095,1.38089,2.47314,-4.92462,NA,-33.353,NA,NA,NA,NA,NA,NA,NA,NA
195206,1.66812,1.81665,-4.471,NA,NA,NA,NA,NA,-4.744,NA,NA,NA,NA
195555,2.38878,1.79433,-3.51273,NA,-32.997,NA,NA,NA,NA,NA,NA,NA,NA
195793,2.30862,1.48214,-4.03922,NA,-18.871,NA,NA,NA,NA,NA,NA,NA,NA
195847,2.36743,1.91454,-4.15437,NA,-19.666,NA,NA,NA,NA,NA,NA,NA,NA
196003,2.69975,2.11182,-4.0632,NA,-31.353,NA,NA,NA,NA,NA,NA,NA,NA
196264,2.06212,1.82947,-4.23632,NA,NA,NA,NA,NA,-6.882,NA,NA,NA,NA
196401,0.869859,1.36848,-4.56195,NA,NA,NA,NA,NA,-38.671,NA,NA,NA,NA
196701,0.712702,1.78904,-4.36927,NA,NA,NA,NA,-35.445,NA,NA,NA,NA,NA
196805,2.33995,1.72502,-4.85419,NA,-29.132,NA,NA,NA,NA,NA,NA,NA,NA
197114,1.92352,2.05166,-4.40429,NA,NA,NA,NA,NA,-14.283,NA,NA,NA,NA
197212,1.42442,1.60864,-4.26809,NA,NA,NA,NA,-5.468,NA,NA,NA,NA,NA
197481,1.75237,1.3031,-4.0472,NA,-17.615,NA,NA,NA,NA,NA,NA,NA,NA
197706,2.3468,0.966924,-3.79207,NA,NA,NA,NA,-40.087,NA,NA,NA,NA,NA
197814,2.38446,0.957875,-4.95807,NA,-45.529,NA,NA,NA,NA,NA,NA,NA,NA
198022,2.26292,1.19426,-4.67636,NA,NA,NA,NA,-18.185,NA,NA,NA,NA,NA
198361,2.42014,1.4433,-3.74788,NA,NA,NA,NA,NA,-25.934,NA,NA,NA,NA
198560,2.67752,2.7079,-3.40902,NA,NA,NA,NA,-72.896,NA,NA,NA,NA,NA
198632,2.83421,2.29919,-4.17549,NA,NA,NA,NA,NA,-41.277,NA,NA,NA,NA
198918,3.09295,2.5249,-4.30175,NA,-64.731,NA,NA,NA,NA,NA,NA,NA,NA
199173,1.31933,2.8894,-3.42924,NA,NA,NA,NA,-62.274,NA,NA,NA,NA,NA
199276,2.05344,1.61353,-4.24058,NA,NA,-35.322,NA,NA,NA,NA,NA,NA,NA
199443,1.55155,1.69808,-4.54295,NA,-8.734,NA,NA,NA,NA,NA,NA,NA,NA
199703,0.796695,1.47247,-4.52505,NA,NA,NA,NA,-36.538,NA,NA,NA,NA,NA
200000,1.20936,0.614934,-3.95378,NA,NA,-121.548,NA,NA,NA,NA,NA,NA,NA
