id,x0,x1,x2,fitness-2,fitness-1,fitness-2.5,fitness-1.5,fitness-3.5,fitness-5,fitness-4,fitness-4.5,fitness-3,fitness1,fitness0.5,fitness-0.5,fitness0,fitness2,fitness2.5,fitness3.5,fitness5,fitness4.5,fitness4,fitness3,fitness1.5
104641,0.23587,5,4.89598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3481.857,NA,NA,NA,NA
104813,-0.686764,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11156.888,NA,NA,NA,NA
105118,0.513033,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1301.737,NA,NA,NA,NA
105278,-1.56762,5,4.59583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1558.724,NA,NA
105384,-0.0605387,4.62592,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.064,NA,NA,NA
105597,-1.82481,3.03875,4.98327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.005,NA,NA,NA
105773,-1.93817,2.74396,4.56203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.885,NA,NA,NA,NA
105954,-1.89841,3.74801,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2102.299,NA,NA,NA,NA
106161,-0.864169,4.26702,4.02171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766.572,NA,NA,NA,NA
106442,-0.342631,5,4.38191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2957.909,NA,NA,NA,NA
106611,-0.798154,4.73315,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14264.679,NA,NA,NA,NA
106804,-0.490843,5,4.99729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1341.094,NA,NA,NA
106983,-1.08213,5,4.99276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2583.135,NA,NA,NA,NA
107172,0.267977,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3098.238,NA,NA,NA,NA
107345,0.384094,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4075.097,NA,NA,NA,NA
107545,0.0422831,4.9096,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1245.911,NA
107819,-1.06753,4.81297,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.088,NA,NA
108090,-0.294495,4.64749,4.32269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554.063,NA,NA
108300,0.792604,4.58231,4.93878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471.461,NA,NA,NA
108445,1.37569,4.29888,4.37378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,816.186,NA,NA,NA,NA
108612,1.41715,4.84562,4.71243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3756.461,NA,NA,NA,NA
108761,1.33863,5,3.62627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553.424,NA,NA,NA,NA
109135,0.522586,5,2.31339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.235,NA,NA,NA
109301,0.763413,5,3.02643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.34,NA,NA,NA,NA
109397,0.991461,5,3.3065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647.149,NA,NA,NA,NA
109731,2.02568,5,3.34507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.643,NA,NA,NA,NA
109820,3.11518,4.8634,3.93573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363.789,NA,NA,NA,NA
110019,3.43193,5,1.30096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.032,NA,NA,NA
110318,4.14244,4.80373,1.95719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,793.575,NA,NA,NA,NA
110350,3.85684,4.71272,2.21668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,845.478,NA,NA,NA,NA
110690,2.30619,5,2.89811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519.457,NA,NA,NA,NA
110765,0.600108,3.65076,3.76042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.454,NA,NA,NA
110984,1.61902,3.5542,4.92189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.124,NA,NA,NA
111326,0.948395,2.33329,3.91496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.4,NA,NA,NA
111478,-0.192827,3.68035,3.3903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.867,NA
111682,-1.9513,3.35381,3.26435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.163,NA,NA,NA,NA,NA,NA
111921,-1.32699,5,1.73257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600.691,NA,NA,NA,NA,NA,NA
112024,-0.195462,5,2.06052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.838,NA
112239,0.195566,5,1.2295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.842,NA
112440,0.91658,4.87867,1.88066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.48,NA,NA,NA
112687,-1.00114,5,1.93233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389.895,NA,NA,NA,NA
112762,0.430952,5,2.91305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407.715,NA,NA,NA
113088,-0.281605,4.59255,2.40396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690.228,NA,NA,NA,NA
113321,-0.472655,4.18929,4.06288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.106,NA,NA,NA,NA
113453,-0.390689,1.85322,4.4474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.793,NA,NA,NA,NA
113626,0.846988,2.5425,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.593,NA,NA
113822,-0.282605,1.86728,4.40519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.377,NA,NA,NA,NA,NA
114050,-0.399016,2.23248,4.61331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415.466,NA,NA,NA,NA
114280,0.0944438,3.16073,4.83891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.553,NA,NA,NA,NA
114418,-1.39538,3.33832,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4030.664,NA,NA,NA,NA
114682,-0.800949,4.11836,4.49451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.475,NA,NA,NA
114896,-0.895702,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11663.353,NA,NA,NA,NA
115021,-2.4537,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,939.194,NA,NA,NA,NA,NA
115155,-3.95489,5,4.97994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,778.019,NA,NA,NA,NA,NA,NA,NA
115401,-4.38727,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115610,-4.75991,5,4.79335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.342,NA,NA,NA,NA,NA,NA,NA
115820,-5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,936.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116026,-4.4484,5,4.06813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116224,-3.6849,5,4.20388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.091,NA,NA,NA,NA,NA,NA,NA
116353,-5,4.29116,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.48,NA,NA,NA,NA,NA,NA,NA
116638,-5,3.28067,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.451
116857,-5,2.20869,4.43452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.366,NA,NA,NA,NA,NA,NA,NA,NA
116993,-4.60768,3.65133,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
117305,-3.5802,4.31532,4.84654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,989.287,NA,NA,NA,NA,NA,NA,NA,NA,NA
117463,-3.65554,4.66134,4.64329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-173.35,NA,NA,NA,NA,NA,NA,NA
117590,-3.14935,3.76091,4.09274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.411,NA
117798,-3.39186,3.02589,4.68693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.082,NA,NA,NA,NA
117976,-2.51081,3.46579,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590.987,NA,NA,NA,NA
118234,-2.00435,4.09696,4.09086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570.521,NA,NA,NA,NA
118436,-1.43918,5,4.13823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5132.97,NA,NA,NA,NA
118545,-1.72998,4.42507,3.45758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.701,NA,NA,NA,NA,NA
118938,-2.83167,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428.433,NA,NA,NA,NA,NA
118973,-2.48521,5,2.37527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783.988,NA,NA,NA
119291,-4.27285,5,2.88916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.778,NA,NA,NA
119487,-4.22992,5,3.61374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.578,NA,NA,NA
119670,-4.48185,5,3.64228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.218,NA,NA
119931,-3.90482,5,4.69655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2456.146,NA,NA,NA
119972,-4.64769,5,4.48717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.706,NA,NA,NA,NA
120291,-5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA,NA,NA,NA
120678,-3.95752,3.68193,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.669,NA,NA,NA,NA,NA
120938,-2.97711,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3455.289,NA,NA,NA,NA
121002,-2.87014,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2216.579,NA,NA,NA,NA
121284,-2.8357,4.08866,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.313,NA,NA,NA
121484,-3.23012,4.78946,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928.37,NA,NA,NA,NA
121660,-4.00842,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2602.558,NA,NA,NA,NA
121846,-3.98942,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2631.737,NA,NA,NA,NA
122097,-3.23698,4.93837,4.7629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.606,NA,NA
122151,-2.19567,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,694.547,NA,NA
122520,-2.31829,3.17397,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.709,NA,NA,NA,NA
122649,-0.926646,2.87902,4.83966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4149.643,NA,NA,NA,NA
122904,-2.44116,3.11935,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614.356,NA,NA,NA,NA
123009,-3.28752,4.86418,4.16853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.056,NA,NA,NA,NA
123249,-3.95875,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2600.666,NA,NA,NA,NA
123415,-5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA,NA,NA,NA
123766,-5,4.7374,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2834.808,NA,NA,NA,NA
124035,-4.8185,4.82472,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2068.931,NA,NA,NA,NA
124331,-4.10479,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918.695,NA,NA,NA,NA
124526,-4.18298,4.96779,4.9038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1436.391,NA,NA,NA
124612,-5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.702,NA,NA,NA
124906,-4.17552,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,968.173,NA,NA,NA,NA
125033,-1.92044,5,4.97347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1290.409,NA,NA,NA,NA,NA,NA
125341,-0.922583,5,4.20153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2248.149,NA
125533,-0.810871,5,4.94968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18076.795,NA,NA,NA,NA
125638,-2.12952,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4190.369,NA,NA,NA,NA
125939,-0.706826,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11752.68,NA,NA,NA,NA
125943,-0.263987,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.607,NA,NA,NA
126238,1.59917,5,4.20041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388.55,NA,NA,NA,NA
126346,2.75082,4.90279,4.42249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1141.767,NA,NA,NA,NA
126701,4.11189,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3241.107,NA,NA,NA,NA
126923,4.14763,4.12198,4.04008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.049,NA,NA,NA
126951,5,3.60737,3.27576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561.369,NA,NA,NA,NA
127205,5,4.07595,2.72716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584.206,NA,NA,NA,NA
127352,5,4.10851,2.87473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,711.043,NA,NA,NA,NA
127695,4.40559,4.91443,3.54405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.233,NA,NA,NA,NA
127785,3.18393,4.97862,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2967.688,NA,NA,NA,NA
128085,1.68201,4.45343,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483.851,NA,NA,NA
128264,1.03105,3.78061,4.36517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.929,NA,NA,NA
128539,1.10861,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544.54,NA,NA,NA,NA
128619,1.40786,4.68094,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944.041,NA,NA,NA,NA
128786,1.97491,5,4.42794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.153,NA,NA,NA,NA,NA
129041,3.33739,5,4.09229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.772,NA,NA,NA,NA,NA
129183,3.15951,4.67076,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.837,NA,NA,NA,NA
129377,3.67521,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1134.659,NA,NA,NA
129636,4.97002,4.70944,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248.195,NA,NA
129835,5,2.10981,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000.654,NA,NA,NA,NA
129966,5,0.747904,4.76107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2207.67,NA,NA,NA
130181,5,-0.696401,3.29253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583.357,NA,NA
130354,5,-0.972259,0.644637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1496.974,NA,NA,NA,NA
130727,5,-1.02697,0.895208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.615,NA,NA,NA
130928,4.90208,-0.671593,0.904769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3834.948,NA,NA,NA
130997,4.59929,-0.590429,1.9316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632.199,NA,NA,NA,NA
131300,4.18002,-0.790562,0.888363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1213.178,NA,NA,NA
131352,4.71729,-1.34905,1.80733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1819.521,NA,NA,NA
131679,4.50887,-4.10703,1.93691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.283,NA,NA
131909,4.89697,-4.71827,0.827347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.834,NA,NA,NA,NA
132084,5,-5,-1.26114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477.009,NA,NA
132265,4.38384,-2.66481,-2.50996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.775,NA,NA,NA
132375,4.09702,-2.5876,-4.3397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.198,NA,NA,NA,NA
132560,5,-3.32063,-3.08398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.304,NA,NA,NA
132837,5,-4.66379,-2.17216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.455,NA,NA,NA,NA
132970,5,-5,-1.46292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3621.62,NA,NA,NA
133170,5,-4.31094,-0.743536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1663.972,NA,NA,NA,NA
133506,5,-4.42671,-0.98346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2178.126,NA,NA,NA,NA
133626,4.87995,-3.34132,-0.884918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2084.983,NA,NA,NA,NA
133751,5,-3.40536,-1.03227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1220.873,NA,NA,NA,NA
133945,5,-3.92197,-1.40963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4081.441,NA,NA,NA,NA
134200,4.30437,-2.38677,-0.157962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1512.94,NA,NA,NA,NA
134538,4.28475,-2.16764,-0.678652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2662.834,NA,NA,NA,NA
134699,5,-3.12778,-1.19396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183.225,NA,NA,NA,NA
134744,4.87778,-0.374906,-2.1673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2487.564,NA,NA,NA,NA
135061,4.86249,-2.69055,-1.99146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035.687,NA,NA,NA,NA
135191,5,-2.06908,-1.32999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6120.197,NA,NA,NA,NA
135443,5,-2.46287,-0.748314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5466.618,NA,NA,NA,NA
135700,4.24978,-1.50743,-0.700755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3300.451,NA,NA,NA,NA,NA
135792,5,-2.84804,-1.04792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.276,NA,NA,NA,NA,NA,NA,NA
136125,5,-2.16614,-0.88939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,967.448
136240,4.9763,-1.37688,0.966957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941.885,NA,NA,NA,NA,NA,NA,NA,NA
136420,5,-2.5528,-0.423384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.575,NA,NA,NA,NA,NA,NA,NA,NA,NA
136741,4.946,-2.12378,-1.39628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1931.379,NA,NA,NA,NA,NA,NA,NA
136839,4.72906,-1.5181,-1.34821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3179.686,NA,NA,NA,NA,NA,NA,NA
136990,4.22386,-0.670338,-3.43599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455.899,NA
137175,4.84383,-1.0049,-2.50039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594.249,NA,NA,NA,NA,NA,NA,NA
137474,4.17645,-1.88969,-2.63407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137687,4.2421,-2.20541,-3.84366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137931,5,-0.0837432,-4.07582,NA,NA,NA,NA,NA,NA,NA,NA,NA,565.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138001,5,-1.57842,-4.08728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583.106,NA,NA,NA,NA,NA,NA,NA
138336,4.82182,-1.57539,-4.38086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138352,4.88591,-0.68791,-4.06082,NA,NA,NA,NA,NA,NA,NA,NA,NA,664.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138711,5,-1.1907,-4.39064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.331,NA,NA,NA,NA,NA,NA,NA
138850,5,-0.701976,-3.56686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.077
138945,5,-0.170936,-2.73294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.585,NA
