id,x0,x1,x2,fitness5,fitness4,fitness3,fitness0.5,fitness2,fitness1,fitness-0.5,fitness-2,fitness-1,fitness4.5,fitness3.5
169153,5,5,-0.960912,9223.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169267,5,4.13276,-1.33318,4451.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169488,5,5,-0.799133,13057.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169755,5,5,-1.02207,6085.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169874,5,4.23623,-0.0864604,3967.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170048,4.71641,4.72449,-0.482028,1473.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170405,4.61224,4.09091,-1.29864,1529.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170604,4.7416,4.20289,-0.350967,NA,NA,NA,NA,NA,NA,NA,NA,NA,850.692,NA
170650,5,5,-0.327086,NA,2641.534,NA,NA,NA,NA,NA,NA,NA,NA,NA
170975,5,5,0.141635,597.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171067,5,5,0.307327,3403.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171359,5,5,-0.742565,12550.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171426,4.79281,5,-0.881617,15223.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171762,5,5,-0.935531,10300.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171996,4.81823,4.69102,-0.559998,6684.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172047,4.1682,3.34312,-0.81645,2323.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172279,5,4.53271,-0.319958,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.48,NA
172501,5,5,0.484132,2443.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172655,5,5,1.11532,556.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172988,4.75389,5,0.144884,696.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173081,4.9265,5,0.362919,4261.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173326,4.37638,5,-0.233798,NA,NA,NA,NA,NA,NA,NA,NA,NA,3638.942,NA
173478,5,4.95621,-0.769749,NA,4968.298,NA,NA,NA,NA,NA,NA,NA,NA,NA
173628,4.19888,5,0.00622338,NA,810.728,NA,NA,NA,NA,NA,NA,NA,NA,NA
173864,4.67442,5,-0.672439,NA,2684.433,NA,NA,NA,NA,NA,NA,NA,NA,NA
174175,4.60042,4.79027,-0.813246,7649.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174392,5,4.13369,-1.47789,4839.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174517,4.43365,2.95906,-1.44932,397.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174778,5,4.19988,-1.44128,7013.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174916,4.77839,3.77212,-0.690273,5156.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175122,5,4.62877,-0.814146,8028.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175242,4.99234,5,-0.7996,13503.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175450,5,5,-0.522857,3561.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175765,5,5,-0.889765,11829.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175903,4.73903,4.886,-0.595822,10847.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176184,4.59972,5,-0.878881,5599.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176228,5,5,-0.821452,NA,NA,NA,NA,NA,NA,NA,NA,NA,10449.04,NA
176570,4.39412,4.38752,-0.64816,2237.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176757,4.70973,4.42633,-1.5152,3845.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176997,5,5,-1.92354,4817.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177037,4.92064,4.62188,-1.48179,NA,4777.486,NA,NA,NA,NA,NA,NA,NA,NA,NA
177278,4.8843,5,-1.98142,7580.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177577,4.26164,5,-2.50385,2053.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177664,4.72498,5,-0.889789,12562.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177989,5,5,-0.602264,7694.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178212,5,5,-1.34742,NA,NA,NA,NA,NA,NA,NA,NA,NA,6517,NA
178256,5,5,-0.889021,NA,NA,NA,NA,NA,NA,NA,NA,NA,7060.721,NA
178442,4.93168,4.1228,-0.427292,738.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178787,5,4.9803,-0.175669,NA,4585.359,NA,NA,NA,NA,NA,NA,NA,NA,NA
178903,4.66537,5,0.314831,3623.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179014,3.51903,5,0.662046,56.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179222,4.8895,5,-1.00153,9496.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179414,5,5,-1.07953,2663.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179758,5,5,-0.741763,12536.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179966,5,4.31684,-1.52485,6328.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180117,5,3.67246,-0.879389,3540.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180321,4.83989,4.26732,-1.24016,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.64,NA
180508,5,4.86397,-2.07176,6859.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180635,5,5,-2.08295,5919.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180879,3.85725,5,-0.640119,2919.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181055,4.14014,5,-1.24907,3234.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181362,5,5,-0.860587,12496.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181558,4.78384,5,-0.708476,14683.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181746,5,5,-0.559715,5537.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181968,5,4.17648,-0.122557,3765.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182093,4.4284,5,-0.865271,NA,2805.413,NA,NA,NA,NA,NA,NA,NA,NA,NA
182221,3.85256,5,-2.93312,936.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182520,4.80379,5,-3.61895,NA,NA,NA,NA,NA,NA,NA,NA,NA,744.117,NA
182659,5,4.60601,-2.4434,NA,NA,NA,NA,NA,NA,NA,NA,NA,641.936,NA
182851,5,5,-1.92087,NA,NA,NA,NA,NA,NA,NA,NA,NA,3636.277,NA
183031,4.75817,4.98403,-0.992412,9670.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183335,4.03117,5,-1.37046,1408.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183446,4.86486,5,-0.874417,16269.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183779,5,4.85286,-0.838003,17108.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183805,5,5,-0.69274,11344.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184090,5,5,-0.710502,11850.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184375,5,5,-0.793839,13051.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184515,4.9146,5,-0.697116,14683.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184711,5,5,-0.873587,12230.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184854,5,4.92864,-0.930958,13091.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185077,4.87071,5,-0.596104,NA,NA,NA,NA,NA,NA,NA,NA,NA,11195.718,NA
185360,4.79042,4.81253,-1.96129,8726.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185479,5,4.24408,-1.65688,3289.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185635,5,5,-1.03747,5201.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185906,5,5,-3.14968,2075.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186017,4.81744,5,-0.919193,18448.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186267,5,5,-2.00126,6975.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186460,5,5,-1.86227,NA,734.847,NA,NA,NA,NA,NA,NA,NA,NA,NA
186636,5,4.91029,-0.552533,6639.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186822,3.11267,4.87221,-1.5553,NA,930.504,NA,NA,NA,NA,NA,NA,NA,NA,NA
187192,2.48894,4.69221,-0.976543,NA,420.286,NA,NA,NA,NA,NA,NA,NA,NA,NA
187219,4.47321,4.8052,-1.40863,2668.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187468,4.99866,5,-0.928227,10646.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187719,4.32669,5,-0.281704,4632.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187897,5,5,0.410245,3017.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188123,5,5,-0.323984,NA,NA,NA,NA,NA,NA,NA,NA,NA,3588.88,NA
188239,5,5,-0.945111,9911.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188428,5,5,-2.09457,4828.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188710,5,5,-0.96555,9010.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188993,5,4.99299,-1.07396,3100.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189174,5,4.16239,-0.26806,3530.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189283,5,4.29588,-0.386025,2140.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189406,3.31889,5,0.932753,957.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189775,4.38445,5,0.928647,1332.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189860,4.27902,5,0.879346,2023.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190119,4.91405,5,1.28574,3289.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190357,5,5,-0.829095,12929.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190597,4.18358,5,-1.35329,5916.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190710,4.62979,4.67249,-1.24717,NA,2176.841,NA,NA,NA,NA,NA,NA,NA,NA,NA
190872,5,3.75441,-0.753487,4693.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191162,4.84604,4.40466,-1.49672,6346.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191397,5,5,-0.577575,6465.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191576,5,5,-1.85298,3067.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191652,4.59412,4.96378,-0.616777,4154.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191812,5,4.14742,-0.181759,3571.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192130,5,5,-1.07183,3137.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192234,5,4.91278,-1.98672,8997.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192441,5,5,-0.949045,9745.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192691,5,4.73978,-0.511778,3303.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192801,4.31281,5,-0.550776,NA,NA,NA,NA,NA,NA,NA,NA,NA,1250.848,NA
193065,5,5,-1.10426,1123.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193278,5,5,-0.691449,11304.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193444,5,5,-1.06818,4480.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193697,5,4.34281,-1.47274,6590.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193986,4.39496,5,-1.34573,4987.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194067,3.46993,5,-1.61149,1037.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194380,4.45947,5,-1.4442,2751.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194439,4.19412,4.47035,-1.40028,NA,397.88,NA,NA,NA,NA,NA,NA,NA,NA,NA
194606,4.1635,5,-1.9238,NA,NA,NA,NA,NA,NA,NA,NA,NA,1118.013,NA
194950,5,4.89976,-1.99761,7228.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195156,5,5,-2.07693,5083.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195332,4.76388,5,-2.78769,893.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195571,5,5,-2.21678,2058.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195739,3.15784,5,-1.39996,3189.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195840,4.99934,4.41971,-1.63619,2413.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196171,5,3.86136,-0.940437,3072.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196365,5,4.44154,-1.73932,520.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196504,5,4.59699,-0.737342,NA,NA,NA,NA,NA,NA,NA,NA,NA,5968.329,NA
196679,5,4.58803,-1.97494,2176.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196956,5,5,-2.93119,2939.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197067,5,5,-1.97448,NA,NA,NA,NA,NA,NA,NA,NA,NA,1794.025,NA
197285,5,5,-1.98108,5482.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197418,3.51428,5,-1.55138,401.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197655,4.14613,4.99129,-0.204145,3690.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197851,5,5,-0.85559,12585.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198022,5,5,-1.00955,8608.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198276,5,5,-0.572357,6197.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198501,5,4.45971,-1.26105,1842.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198790,5,4.67056,-1.22296,NA,2668.986,NA,NA,NA,NA,NA,NA,NA,NA,NA
198990,5,5,-1.91795,4715.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199027,5,5,-1.99551,NA,NA,NA,NA,NA,NA,NA,NA,NA,5287.512,NA
199293,4.65912,4.50259,-1.60304,253.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199508,5,4.28798,-1.50118,6869.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199795,4.65103,4.49572,-2.98171,-179.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
