id,x0,x1,x2,fitness-3.5,fitness-4,fitness-3,fitness-1,fitness-2,fitness-2.5,fitness-1.5,fitness0,fitness0.5,fitness-4.5,fitness-5,fitness-0.5
149093,1.08636,2.24307,-3.99822,NA,NA,NA,-95.259,NA,NA,NA,NA,NA,NA,NA,NA
149217,0.15,2.74591,-5,NA,NA,NA,-139.792,NA,NA,NA,NA,NA,NA,NA,NA
149462,2.42254,3.01982,-4.12458,-78.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149706,3.42742,3.55226,-4.04909,NA,NA,-149.092,NA,NA,NA,NA,NA,NA,NA,NA,NA
149930,3.1917,3.11132,-4.24984,NA,NA,NA,NA,NA,-92.305,NA,NA,NA,NA,NA,NA
150048,3.78436,1.79528,-5,NA,NA,-103.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
150233,1.53356,2.39751,-5,NA,NA,-29.116,NA,NA,NA,NA,NA,NA,NA,NA,NA
150536,0.685158,1.89122,-5,NA,NA,NA,NA,NA,-45.715,NA,NA,NA,NA,NA,NA
150754,2.03621,1.31138,-5,NA,NA,NA,NA,NA,-20.351,NA,NA,NA,NA,NA,NA
150917,1.41876,1.45177,-3.88433,NA,NA,NA,NA,-28.064,NA,NA,NA,NA,NA,NA,NA
151131,1.21702,2.42206,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-123.655
151360,1.07009,1.79815,-3.98426,NA,NA,NA,-65.02,NA,NA,NA,NA,NA,NA,NA,NA
151487,2.25184,0.93947,-4.63158,NA,NA,NA,NA,NA,NA,-57.327,NA,NA,NA,NA,NA
151703,3.85001,0.104568,-4.49184,NA,NA,NA,NA,NA,-171.225,NA,NA,NA,NA,NA,NA
151971,2.587,0.680029,-3.9178,NA,NA,-60.741,NA,NA,NA,NA,NA,NA,NA,NA,NA
152165,2.34326,1.06023,-4.19771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-151.857,NA
152307,2.70901,1.95413,-4.60344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-144.368,NA
152461,2.89247,1.78413,-4.39553,NA,NA,NA,NA,NA,NA,NA,NA,NA,-137.456,NA,NA
152772,3.18012,2.02211,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-168.006,NA
152834,2.12142,1.37078,-4.34439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-138.549,NA
153119,2.79385,1.78825,-3.24915,NA,NA,NA,NA,NA,NA,NA,NA,NA,-184.834,NA,NA
153256,2.40869,3.11617,-4.02116,NA,NA,-63.074,NA,NA,NA,NA,NA,NA,NA,NA,NA
153477,3.4703,1.92592,-4.73191,-81.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153614,2.3632,1.27644,-4.74459,NA,NA,-30.571,NA,NA,NA,NA,NA,NA,NA,NA,NA
153977,1.43387,-0.216284,-4.65628,NA,NA,-220.591,NA,NA,NA,NA,NA,NA,NA,NA,NA
154051,1.2977,1.21546,-3.99863,NA,NA,NA,NA,-34.918,NA,NA,NA,NA,NA,NA,NA
154242,1.26335,-0.370719,-5,NA,NA,-269.349,NA,NA,NA,NA,NA,NA,NA,NA,NA
154590,1.85368,0.0540297,-5,NA,NA,NA,NA,NA,-168.745,NA,NA,NA,NA,NA,NA
154635,1.85931,0.77991,-5,NA,NA,NA,NA,-58.988,NA,NA,NA,NA,NA,NA,NA
154976,2.26312,2.74026,-3.47351,NA,NA,NA,NA,NA,-54.418,NA,NA,NA,NA,NA,NA
155067,2.73953,3.01458,-3.08674,NA,NA,NA,NA,-114.655,NA,NA,NA,NA,NA,NA,NA
155210,1.90223,3.05563,-3.87662,NA,NA,NA,NA,NA,NA,-79.797,NA,NA,NA,NA,NA
155448,0.863478,4.88777,-4.24366,NA,NA,NA,NA,-244.793,NA,NA,NA,NA,NA,NA,NA
155676,-0.117546,3.79933,-5,NA,NA,NA,NA,-182.437,NA,NA,NA,NA,NA,NA,NA
155809,-1.31872,2.58237,-5,NA,NA,NA,NA,-240.792,NA,NA,NA,NA,NA,NA,NA
156158,2.13795,2.19804,-5,NA,NA,NA,NA,-31.16,NA,NA,NA,NA,NA,NA,NA
156273,3.76332,1.47173,-4.5628,NA,NA,NA,-143.136,NA,NA,NA,NA,NA,NA,NA,NA
156514,3.51243,2.76587,-5,NA,NA,NA,-144.831,NA,NA,NA,NA,NA,NA,NA,NA
156604,2.55239,1.19985,-2.75398,NA,NA,NA,NA,NA,NA,-124.307,NA,NA,NA,NA,NA
156823,2.64566,1.73538,-3.89881,NA,NA,NA,NA,NA,NA,-55.72,NA,NA,NA,NA,NA
157186,2.21854,3.81593,-5,NA,NA,NA,NA,-118.6,NA,NA,NA,NA,NA,NA,NA
157377,2.49737,2.87161,-4.35362,NA,NA,NA,NA,-52.109,NA,NA,NA,NA,NA,NA,NA
157544,3.28364,3.19188,-3.34517,NA,NA,NA,NA,NA,-138.409,NA,NA,NA,NA,NA,NA
157767,3.33961,2.84495,-3.83562,NA,NA,NA,NA,NA,NA,-106.817,NA,NA,NA,NA,NA
157908,2.46171,3.13354,-3.84176,NA,NA,NA,NA,NA,-67.37,NA,NA,NA,NA,NA,NA
158151,3.29035,3.636,-4.82468,NA,NA,NA,NA,NA,-137.617,NA,NA,NA,NA,NA,NA
158299,3.71804,3.09703,-4.943,NA,NA,NA,NA,-135.676,NA,NA,NA,NA,NA,NA,NA
158579,2.76861,3.44983,-5,NA,NA,NA,NA,NA,-100.426,NA,NA,NA,NA,NA,NA
158673,2.16972,1.8598,-4.92279,NA,NA,NA,NA,-20.728,NA,NA,NA,NA,NA,NA,NA
158840,0.957412,2.20942,-4.7115,NA,-64.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159095,1.56824,1.20531,-3.3969,NA,-95.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159314,1.57255,2.54175,-4.9563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-155.849,NA
159474,1.43955,1.62032,-5,NA,-53.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159726,1.65073,2.63148,-5,NA,-80.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159840,2.48552,2.77029,-4.68242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-152.506,NA
160177,2.5387,1.57973,-5,NA,NA,NA,NA,NA,-28.051,NA,NA,NA,NA,NA,NA
160272,3.4445,1.25166,-5,NA,NA,NA,NA,NA,NA,-107.344,NA,NA,NA,NA,NA
160584,3.41612,0.833759,-5,NA,NA,NA,-157.06,NA,NA,NA,NA,NA,NA,NA,NA
160658,2.25232,1.95276,-4.48393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-120.11
160935,2.94224,2.47215,-5,NA,NA,NA,NA,NA,NA,-70.348,NA,NA,NA,NA,NA
161030,1.35297,1.91213,-4.38574,NA,NA,NA,NA,NA,-9.464,NA,NA,NA,NA,NA,NA
161359,0.873759,1.88077,-5,NA,NA,NA,NA,NA,NA,-53.31,NA,NA,NA,NA,NA
161472,2.02007,3.68189,-5,NA,NA,NA,NA,-101.455,NA,NA,NA,NA,NA,NA,NA
161759,2.44289,2.84437,-5,NA,NA,NA,NA,NA,-52.379,NA,NA,NA,NA,NA,NA
161999,2.5341,3.53526,-5,NA,NA,NA,-142.379,NA,NA,NA,NA,NA,NA,NA,NA
162010,2.81225,2.21089,-5,NA,NA,NA,-91.155,NA,NA,NA,NA,NA,NA,NA,NA
162285,2.73386,2.61516,-5,NA,NA,NA,NA,NA,NA,NA,-154.579,NA,NA,NA,NA
162586,3.03765,1.28762,-5,NA,NA,NA,NA,NA,NA,NA,-168.165,NA,NA,NA,NA
162675,3.02116,1.07941,-2.96917,NA,NA,NA,NA,NA,NA,NA,-210.96,NA,NA,NA,NA
162895,3.5453,1.16297,-3.5942,-132.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163020,4.10946,0.587704,-4.89483,-163.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163348,2.80367,0.405259,-4.75185,-102.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163580,3.58953,0.228892,-3.92115,NA,NA,NA,NA,NA,-143.978,NA,NA,NA,NA,NA,NA
163677,2.52449,0.313352,-3.70367,NA,NA,NA,NA,NA,-103.824,NA,NA,NA,NA,NA,NA
163859,2.07089,0.148861,-2.37508,NA,NA,NA,NA,NA,-210.45,NA,NA,NA,NA,NA,NA
164134,1.80079,1.09109,-3.91737,NA,NA,NA,NA,NA,NA,NA,NA,NA,-107.79,NA,NA
164247,1.40682,1.80233,-3.97035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-138.615,NA
164496,0.390726,1.19969,-2.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,-203.109,NA,NA
164758,1.42633,2.00973,-3.24361,NA,-77.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164887,1.53169,2.95847,-4.28519,-68.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165152,1.91696,1.84862,-4.40714,NA,-43.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165303,2.25715,1.21963,-4.61134,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.257,NA,NA
165487,2.50201,1.32104,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-146.849,NA
165772,2.41869,1.17319,-4.06417,-50.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165947,0.588461,0.973886,-3.85503,-93.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166040,0.472777,1.88324,-4.40379,NA,NA,NA,NA,-52.843,NA,NA,NA,NA,NA,NA,NA
166257,1.71661,1.58578,-4.23073,NA,NA,NA,NA,NA,NA,-23.498,NA,NA,NA,NA,NA
166567,0.942265,2.71883,-4.373,NA,NA,NA,NA,NA,NA,NA,-188.384,NA,NA,NA,NA
166795,1.32713,1.15113,-3.99932,NA,NA,NA,NA,NA,NA,-54.685,NA,NA,NA,NA,NA
166931,1.92663,1.75029,-4.39095,NA,NA,NA,NA,NA,-2.515,NA,NA,NA,NA,NA,NA
167001,1.44777,0.559962,-4.05743,-78.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167237,1.46736,0.754981,-5,NA,NA,-65.687,NA,NA,NA,NA,NA,NA,NA,NA,NA
167418,0.533715,0.934407,-4.55253,NA,NA,-87.706,NA,NA,NA,NA,NA,NA,NA,NA,NA
167615,0.749861,1.62904,-4.57332,NA,NA,-37.729,NA,NA,NA,NA,NA,NA,NA,NA,NA
167886,2.7947,1.31899,-5,-56.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168196,4.10478,1.78015,-5,NA,NA,NA,NA,NA,-125.296,NA,NA,NA,NA,NA,NA
168262,2.29868,0.7329,-5,NA,NA,NA,NA,NA,-55.191,NA,NA,NA,NA,NA,NA
168522,2.35698,0.416599,-5,NA,NA,NA,NA,NA,-83.801,NA,NA,NA,NA,NA,NA
168758,2.57937,0.0447324,-5,NA,NA,NA,NA,NA,-156.549,NA,NA,NA,NA,NA,NA
168858,1.6846,-0.107772,-4.01019,-174.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169145,2.57451,-0.123596,-4.81258,NA,-184.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169386,3.31521,-0.00252475,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-242.963,NA
169508,1.99607,1.96138,-5,NA,NA,-20.639,NA,NA,NA,NA,NA,NA,NA,NA,NA
169764,2.25177,2.17695,-5,NA,NA,NA,NA,NA,NA,-37.425,NA,NA,NA,NA,NA
169832,1.42172,1.81616,-5,NA,NA,NA,NA,NA,NA,-40.763,NA,NA,NA,NA,NA
170142,1.25907,2.47936,-5,NA,NA,NA,NA,NA,-34.973,NA,NA,NA,NA,NA,NA
170243,0.557382,2.40133,-5,NA,NA,NA,NA,-60.286,NA,NA,NA,NA,NA,NA,NA
170588,0.908607,4.78173,-4.25168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-294.912
170637,1.1415,4.06431,-4.53867,NA,NA,NA,NA,NA,NA,-152.42,NA,NA,NA,NA,NA
170960,2.69408,3.93244,-4.86544,NA,NA,NA,-173.412,NA,NA,NA,NA,NA,NA,NA,NA
171108,2.0857,3.85567,-4.7192,NA,NA,NA,NA,NA,NA,-138.534,NA,NA,NA,NA,NA
171366,3.95632,2.50408,-5,-151.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171549,3.26478,3.78603,-5,NA,NA,-155.958,NA,NA,NA,NA,NA,NA,NA,NA,NA
171722,2.78036,3.40834,-5,NA,NA,-103.967,NA,NA,NA,NA,NA,NA,NA,NA,NA
171909,1.77196,2.87949,-5,NA,NA,NA,NA,NA,-45.797,NA,NA,NA,NA,NA,NA
172115,1.87387,2.26293,-4.87364,NA,NA,-26.206,NA,NA,NA,NA,NA,NA,NA,NA,NA
172286,0.434521,2.72431,-4.92282,NA,NA,NA,NA,NA,NA,NA,NA,NA,-154.724,NA,NA
172533,2.27666,2.00893,-3.79975,NA,-63.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172735,1.28344,1.28229,-4.23679,NA,NA,-17.916,NA,NA,NA,NA,NA,NA,NA,NA,NA
172898,0.88937,1.82374,-4.71951,NA,NA,-32.345,NA,NA,NA,NA,NA,NA,NA,NA,NA
173182,1.74898,1.20755,-4.47935,-25.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173255,1.34941,1.3925,-4.50866,NA,NA,NA,NA,-17.31,NA,NA,NA,NA,NA,NA,NA
173545,0.34637,2.47427,-4.98657,NA,-106.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173622,1.64152,2.31731,-5,NA,NA,NA,NA,NA,-23.723,NA,NA,NA,NA,NA,NA
173885,2.70429,3.14234,-5,NA,NA,-88.665,NA,NA,NA,NA,NA,NA,NA,NA,NA
174118,2.98695,3.16762,-5,NA,NA,NA,NA,NA,-91.577,NA,NA,NA,NA,NA,NA
174235,3.15479,3.31045,-3.81936,NA,NA,NA,NA,NA,-112.52,NA,NA,NA,NA,NA,NA
174584,3.10436,2.48522,-5,-79.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174688,2.23595,0.708597,-4.74807,NA,NA,-49.96,NA,NA,NA,NA,NA,NA,NA,NA,NA
174850,1.30249,0.900641,-5,NA,NA,NA,NA,NA,-55.831,NA,NA,NA,NA,NA,NA
175161,1.56497,1.43687,-4.74937,NA,NA,-12.971,NA,NA,NA,NA,NA,NA,NA,NA,NA
175206,1.74972,1.2369,-4.52349,NA,NA,NA,NA,-13.886,NA,NA,NA,NA,NA,NA,NA
175468,1.54174,2.96619,-3.15585,NA,NA,NA,NA,NA,-76.142,NA,NA,NA,NA,NA,NA
175784,2.47689,3.59133,-3.49727,NA,NA,NA,NA,NA,NA,-128.307,NA,NA,NA,NA,NA
175998,2.96638,2.5456,-4.37446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-124.568
176126,3.11994,3.93252,-4.55662,NA,NA,NA,-184.953,NA,NA,NA,NA,NA,NA,NA,NA
176325,2.13226,3.53781,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-177.652
176588,0.990176,2.9233,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-128.179
176732,1.14137,1.60159,-4.55664,NA,NA,NA,NA,NA,NA,-33.385,NA,NA,NA,NA,NA
176811,0.705307,2.00838,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-160.444
177131,0.398407,1.61025,-5,NA,NA,NA,NA,-70.087,NA,NA,NA,NA,NA,NA,NA
177242,1.64124,2.43166,-5,NA,NA,NA,NA,-33.051,NA,NA,NA,NA,NA,NA,NA
177425,0.954481,2.06591,-5,NA,NA,NA,NA,-36.941,NA,NA,NA,NA,NA,NA,NA
177755,1.30376,0.693848,-5,NA,NA,NA,NA,-84.88,NA,NA,NA,NA,NA,NA,NA
177848,0.950354,1.3296,-5,NA,NA,NA,NA,NA,NA,-62.918,NA,NA,NA,NA,NA
178154,0.83946,2.26083,-5,NA,NA,-48.199,NA,NA,NA,NA,NA,NA,NA,NA,NA
178220,1.08611,1.66917,-3.10567,-69.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178413,1.86679,1.91144,-3.95487,NA,NA,-14.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
178601,1.88698,2.4175,-3.9788,-39.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178817,0.407121,2.98751,-3.48889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-220.352,NA
179109,-0.299489,2.29362,-3.40146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-248.375,NA
179301,0.292754,1.17633,-3.40699,NA,-133.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179487,1.88557,0.0988571,-4.53046,NA,NA,NA,NA,NA,NA,NA,NA,NA,-172.593,NA,NA
179722,0.99403,1.59104,-5,NA,-70.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179913,1.47475,1.83078,-3.4033,-59.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180139,2.92051,1.24177,-5,NA,NA,NA,NA,-52.176,NA,NA,NA,NA,NA,NA,NA
180358,3.07666,1.60722,-5,NA,NA,NA,NA,NA,NA,-61.92,NA,NA,NA,NA,NA
180418,2.13617,1.97528,-4.13083,NA,NA,NA,NA,NA,-8.942,NA,NA,NA,NA,NA,NA
180716,0.531446,2.02221,-4.29946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-166.454,NA
180923,1.12387,2.70627,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-171.033,NA
181060,2.9337,2.42917,-5,NA,-113.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181322,3.64764,2.86193,-4.89976,NA,NA,-116.574,NA,NA,NA,NA,NA,NA,NA,NA,NA
181423,3.12027,2.73442,-5,-90.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181778,3.46144,2.82667,-4.22471,NA,-154.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181815,2.64737,2.19956,-4.80087,NA,NA,-38.303,NA,NA,NA,NA,NA,NA,NA,NA,NA
182066,2.72567,2.78971,-5,NA,NA,NA,NA,NA,-59.823,NA,NA,NA,NA,NA,NA
182202,1.90068,1.26286,-4.73467,NA,NA,NA,NA,NA,NA,-42.005,NA,NA,NA,NA,NA
182460,1.45533,2.02961,-5,NA,NA,NA,NA,NA,-21.058,NA,NA,NA,NA,NA,NA
182772,2.99234,0.457521,-4.47738,-102.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182897,3.97744,2.3134,-3.5924,NA,NA,-149.464,NA,NA,NA,NA,NA,NA,NA,NA,NA
183186,3.01344,1.2715,-3.94791,-77.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183202,2.14246,1.7323,-5,NA,NA,NA,NA,NA,-18.102,NA,NA,NA,NA,NA,NA
183401,1.93264,2.92969,-4.72611,NA,NA,NA,NA,-43.337,NA,NA,NA,NA,NA,NA,NA
183652,2.36331,2.30387,-5,NA,NA,-33.965,NA,NA,NA,NA,NA,NA,NA,NA,NA
183896,2.21909,2.77088,-4.53195,NA,NA,-37.393,NA,NA,NA,NA,NA,NA,NA,NA,NA
184014,2.74924,2.69624,-3.22574,-113.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184297,3.09136,0.852358,-3.68583,NA,-128.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184564,3.25828,0.355589,-4.71379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-207.085,NA
184713,1.76643,1.45813,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-143.593,NA
184842,1.04254,2.54209,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-163.017,NA
185038,0.997214,2.98194,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-187.812,NA
185390,0.592888,2.72063,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-170.083,NA
185528,0.880872,2.25099,-5,-59.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185700,0.819086,2.68853,-5,NA,-113.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185839,0.770033,2.29347,-4.04135,NA,NA,NA,NA,NA,NA,NA,NA,NA,-118.165,NA,NA
186110,1.7057,1.27374,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-147.36,NA
186376,0.729377,0.731749,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-205.133,NA
186530,1.37802,0.24596,-4.21937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-213.447,NA
186639,1.09164,1.4136,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-149.13,NA
186919,2.24865,2.82402,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-173.277,NA
187124,3.04021,3.23478,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-217.584,NA
187379,1.96689,1.24254,-3.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-145.674,NA
187456,0.398137,0.428115,-3.54209,NA,NA,NA,NA,NA,NA,NA,NA,NA,-215.759,NA,NA
187642,0.109552,1.82372,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-200.015,NA
187932,-0.323403,1.92009,-4.7437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-203.739,NA
188163,0.945367,2.37128,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-150.848,NA
188381,1.14203,2.69975,-4.17771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-161.733,NA
188572,1.67065,1.61565,-3.93139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-137.582,NA
188710,2.12522,1.24246,-3.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-143.991,NA
188802,1.58277,1.64116,-3.63015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-145.429,NA
189039,0.586634,1.73784,-4.44929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-163.656,NA
189277,0.913416,1.66845,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-95.834,NA,NA
189484,1.33852,1.40286,-5,-38.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189743,1.19603,0.590295,-5,NA,-116.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189890,-0.411798,0.987586,-5,-172.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190083,0.396727,0.967264,-4.84501,NA,NA,NA,NA,NA,NA,NA,NA,NA,-160.838,NA,NA
190226,0.976861,0.483943,-4.66678,-114.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190420,1.59908,0.805114,-5,NA,-89.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190623,1.80366,0.898796,-5,NA,NA,NA,NA,NA,-41.395,NA,NA,NA,NA,NA,NA
191000,3.21077,1.45771,-4.99643,NA,NA,NA,NA,NA,-59.401,NA,NA,NA,NA,NA,NA
191129,2.67697,1.5993,-4.2472,NA,NA,NA,NA,NA,NA,-54.052,NA,NA,NA,NA,NA
191281,2.04288,2.5062,-3.57075,NA,NA,NA,NA,NA,NA,-67.815,NA,NA,NA,NA,NA
191521,1.58304,3.32928,-5,NA,NA,NA,NA,-82.935,NA,NA,NA,NA,NA,NA,NA
191715,2.63755,2.67104,-5,NA,NA,NA,NA,NA,-51.047,NA,NA,NA,NA,NA,NA
191814,2.07318,2.01763,-5,NA,NA,-26.246,NA,NA,NA,NA,NA,NA,NA,NA,NA
192173,1.63499,1.61821,-5,NA,NA,NA,NA,-22.961,NA,NA,NA,NA,NA,NA,NA
192268,2.23815,0.299946,-5,NA,NA,NA,NA,NA,NA,-126.917,NA,NA,NA,NA,NA
192476,1.6127,0.818411,-3.98205,NA,NA,-37.828,NA,NA,NA,NA,NA,NA,NA,NA,NA
192620,1.80058,0.751673,-3.71031,NA,NA,NA,NA,-63.106,NA,NA,NA,NA,NA,NA,NA
192817,0.942494,2.78232,-3.26055,NA,NA,NA,-139.264,NA,NA,NA,NA,NA,NA,NA,NA
193023,1.91904,2.25681,-4.57889,NA,NA,NA,NA,NA,-13.018,NA,NA,NA,NA,NA,NA
193396,2.3407,1.14938,-5,NA,NA,NA,NA,NA,NA,-47.824,NA,NA,NA,NA,NA
193557,2.34814,1.57113,-5,NA,NA,-26.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
193756,2.1181,2.11242,-4.89691,NA,NA,-19.572,NA,NA,NA,NA,NA,NA,NA,NA,NA
193953,2.01265,1.93326,-4.01535,NA,NA,NA,NA,NA,NA,-34.647,NA,NA,NA,NA,NA
194068,2.60897,3.42252,-3.21326,NA,NA,NA,NA,NA,NA,-143.588,NA,NA,NA,NA,NA
194369,1.79728,1.60081,-5,NA,NA,NA,-74.377,NA,NA,NA,NA,NA,NA,NA,NA
194454,1.94042,2.0174,-4.63384,NA,NA,NA,-61.04,NA,NA,NA,NA,NA,NA,NA,NA
194739,0.926879,3.0612,-5,NA,NA,NA,-105.341,NA,NA,NA,NA,NA,NA,NA,NA
194834,0.759555,4.11701,-5,NA,NA,NA,NA,NA,-158.503,NA,NA,NA,NA,NA,NA
195054,-0.168311,1.92799,-5,NA,NA,NA,NA,NA,NA,-129.501,NA,NA,NA,NA,NA
195299,2.06583,1.41647,-5,NA,NA,-21.119,NA,NA,NA,NA,NA,NA,NA,NA,NA
195403,1.86502,2.80907,-3.66104,NA,NA,NA,NA,NA,-43.816,NA,NA,NA,NA,NA,NA
195794,0.483712,2.68178,-3.91871,NA,NA,NA,NA,NA,-66.91,NA,NA,NA,NA,NA,NA
195887,1.64782,1.18429,-2.94581,NA,NA,-66.734,NA,NA,NA,NA,NA,NA,NA,NA,NA
196182,2.14717,1.8434,-3.45723,NA,NA,NA,NA,NA,-27.598,NA,NA,NA,NA,NA,NA
196304,1.16802,1.76478,-4.18236,NA,NA,NA,NA,NA,-14.153,NA,NA,NA,NA,NA,NA
196474,1.6786,2.47811,-4.59106,NA,NA,NA,NA,NA,-20.203,NA,NA,NA,NA,NA,NA
196777,1.77298,0.773511,-3.74375,NA,NA,NA,NA,NA,NA,NA,NA,NA,-124.169,NA,NA
196839,3.47002,0.668432,-3.18632,NA,NA,NA,NA,NA,-136.778,NA,NA,NA,NA,NA,NA
197140,2.56668,0.787221,-3.72892,NA,NA,NA,NA,NA,NA,-94.722,NA,NA,NA,NA,NA
197212,2.53151,1.62703,-3.91928,NA,NA,-22.797,NA,NA,NA,NA,NA,NA,NA,NA,NA
197463,3.09258,1.5124,-4.18676,-67.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197748,1.68792,2.09658,-5,NA,NA,-29.403,NA,NA,NA,NA,NA,NA,NA,NA,NA
197817,1.33455,1.40088,-5,NA,-63.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198052,-0.0212586,1.86426,-4.22305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-201.105,NA
198277,0.282828,0.591317,-3.70176,NA,-172.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198478,0.7369,0.736511,-3.1051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-227.443,NA
198688,-0.0548109,1.90565,-3.69416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-212.677,NA
