id,x0,x1,x2,fitness-5,fitness-3.5,fitness-2.5,fitness-3,fitness-2,fitness-1.5,fitness-4,fitness-1,fitness-0.5
178019,1.66305,2.58492,-5,NA,NA,-32.655,NA,NA,NA,NA,NA,NA
178302,1.72507,2.76822,-4.68032,NA,NA,-32.894,NA,NA,NA,NA,NA,NA
178449,1.69182,1.83677,-4.69204,NA,NA,-6.494,NA,NA,NA,NA,NA,NA
178774,1.16806,2.0034,-5,NA,NA,-26.073,NA,NA,NA,NA,NA,NA
178836,2.08136,1.24983,-5,NA,NA,NA,NA,-26.436,NA,NA,NA,NA
179101,1.43948,2.1059,-5,NA,NA,NA,-22.228,NA,NA,NA,NA,NA
179296,1.52531,1.6144,-5,NA,NA,-16.724,NA,NA,NA,NA,NA,NA
179564,1.24705,1.4781,-4.05966,NA,NA,NA,NA,-29.082,NA,NA,NA,NA
179732,2.32327,1.83005,-5,NA,NA,NA,NA,-23.228,NA,NA,NA,NA
179969,1.30565,2.32626,-5,NA,NA,NA,-30.12,NA,NA,NA,NA,NA
180135,1.91946,1.16816,-4.25689,NA,NA,NA,-16.575,NA,NA,NA,NA,NA
180225,3.03745,1.37975,-5,NA,-61.821,NA,NA,NA,NA,NA,NA,NA
180432,2.24092,1.74754,-5,NA,NA,NA,-24.345,NA,NA,NA,NA,NA
180663,2.06951,2.9919,-4.72998,NA,NA,NA,-48.75,NA,NA,NA,NA,NA
180886,1.96342,1.22932,-5,NA,NA,NA,NA,-25.015,NA,NA,NA,NA
181072,1.56583,1.35227,-5,NA,NA,-20.281,NA,NA,NA,NA,NA,NA
181280,1.55078,1.16048,-4.52523,NA,-46.221,NA,NA,NA,NA,NA,NA,NA
181418,1.77138,1.52643,-5,NA,NA,NA,-19.924,NA,NA,NA,NA,NA
181753,1.49824,1.43735,-5,NA,NA,NA,-25.492,NA,NA,NA,NA,NA
181977,1.84077,2.15141,-4.5787,NA,NA,NA,-11.666,NA,NA,NA,NA,NA
182161,2.82983,0.949152,-4.04229,NA,NA,NA,NA,-52.751,NA,NA,NA,NA
182314,1.97944,1.01328,-4.64588,NA,NA,-20.57,NA,NA,NA,NA,NA,NA
182575,1.63455,1.42719,-5,NA,NA,NA,-22.883,NA,NA,NA,NA,NA
182693,2.4915,1.26412,-4.40609,NA,NA,-20.757,NA,NA,NA,NA,NA,NA
182967,1.94078,1.48226,-4.77409,NA,NA,NA,-20.416,NA,NA,NA,NA,NA
183003,1.52184,2.06177,-4.61745,NA,NA,NA,NA,-13.207,NA,NA,NA,NA
183351,1.84184,2.45388,-3.69978,NA,NA,-28.072,NA,NA,NA,NA,NA,NA
183429,1.89262,1.96072,-4.37657,NA,NA,-4.424,NA,NA,NA,NA,NA,NA
183613,1.25892,1.36808,-4.23353,NA,NA,-13.914,NA,NA,NA,NA,NA,NA
183830,2.889,0.987011,-4.75041,NA,NA,-53.185,NA,NA,NA,NA,NA,NA
184108,1.90374,1.11319,-4.34148,NA,NA,NA,NA,-20.209,NA,NA,NA,NA
184300,2.16758,1.2622,-5,NA,NA,NA,NA,-25.436,NA,NA,NA,NA
184493,1.54717,1.2448,-4.26148,NA,NA,NA,-11.124,NA,NA,NA,NA,NA
184750,1.53662,1.8709,-5,NA,NA,NA,NA,NA,-41.091,NA,NA,NA
184825,1.47043,1.15948,-5,NA,NA,NA,NA,NA,NA,-67.089,NA,NA
185172,1.51715,1.22243,-5,NA,NA,-26.256,NA,NA,NA,NA,NA,NA
185242,1.99119,2.01866,-5,NA,NA,NA,NA,-23.285,NA,NA,NA,NA
185495,2.9735,1.65764,-5,NA,NA,NA,NA,-48.366,NA,NA,NA,NA
185634,1.55915,1.55291,-5,NA,NA,NA,NA,-20.225,NA,NA,NA,NA
185950,1.36431,1.01031,-5,NA,NA,NA,-47.64,NA,NA,NA,NA,NA
186094,1.08521,2.32291,-4.60936,NA,NA,NA,-27.506,NA,NA,NA,NA,NA
186315,1.15445,2.0216,-5,NA,NA,-27.562,NA,NA,NA,NA,NA,NA
186433,1.91547,1.39359,-5,NA,NA,NA,-20.168,NA,NA,NA,NA,NA
186736,2.06816,1.30287,-5,NA,NA,NA,NA,-22.753,NA,NA,NA,NA
186952,2.04815,2.17677,-5,NA,NA,NA,NA,-22.866,NA,NA,NA,NA
187121,2.26524,2.46905,-4.90549,NA,NA,NA,NA,-35.447,NA,NA,NA,NA
187383,1.91512,2.41142,-4.06121,NA,NA,NA,NA,-20.482,NA,NA,NA,NA
187589,3.00542,1.99577,-4.09967,NA,NA,-42.606,NA,NA,NA,NA,NA,NA
187778,1.08572,1.6116,-4.03427,NA,NA,-18.683,NA,NA,NA,NA,NA,NA
187864,1.02791,1.45554,-3.6475,NA,NA,-36.75,NA,NA,NA,NA,NA,NA
188184,1.97407,1.5713,-3.51033,NA,NA,-22.739,NA,NA,NA,NA,NA,NA
188254,1.18298,1.48945,-5,NA,-50.677,NA,NA,NA,NA,NA,NA,NA
188528,0.823074,1.98215,-4.25423,NA,-42.907,NA,NA,NA,NA,NA,NA,NA
188720,1.57768,2.61679,-4.77416,NA,-42.343,NA,NA,NA,NA,NA,NA,NA
188811,2.13522,1.56583,-5,NA,-36.773,NA,NA,NA,NA,NA,NA,NA
189192,2.4656,2.15085,-4.22453,NA,NA,-20.92,NA,NA,NA,NA,NA,NA
189380,2.02523,2.38395,-3.78731,NA,NA,NA,NA,-33.22,NA,NA,NA,NA
189479,2.14026,1.71698,-4.5665,NA,NA,NA,NA,-13.533,NA,NA,NA,NA
189729,1.70784,2.71058,-5,NA,NA,-37.166,NA,NA,NA,NA,NA,NA
189918,1.6383,1.80964,-4.53111,NA,NA,NA,NA,-8.547,NA,NA,NA,NA
190162,2.23324,2.39705,-5,NA,NA,NA,NA,NA,-41.282,NA,NA,NA
190271,1.71061,1.98738,-5,NA,NA,NA,-18.03,NA,NA,NA,NA,NA
190578,1.89833,1.28313,-4.72474,NA,NA,NA,NA,NA,-29.108,NA,NA,NA
190697,1.78355,1.79268,-5,NA,NA,NA,NA,-21.497,NA,NA,NA,NA
190969,1.29284,1.71193,-5,NA,NA,NA,NA,-23.586,NA,NA,NA,NA
191055,0.780803,1.99941,-4.83154,NA,NA,NA,-44.148,NA,NA,NA,NA,NA
191293,1.56275,1.27248,-4.0381,NA,NA,-9.081,NA,NA,NA,NA,NA,NA
191518,1.30235,2.5131,-4.20355,NA,NA,NA,-27.726,NA,NA,NA,NA,NA
191603,1.10977,1.2754,-5,NA,NA,NA,NA,-43.188,NA,NA,NA,NA
191978,0.973439,1.26354,-4.80729,NA,NA,-37.085,NA,NA,NA,NA,NA,NA
192188,0.540324,1.86834,-5,NA,NA,NA,-54.024,NA,NA,NA,NA,NA
192330,1.73141,1.10851,-4.04866,NA,-44.953,NA,NA,NA,NA,NA,NA,NA
192421,2.33883,2.21764,-4.12097,NA,NA,-19.79,NA,NA,NA,NA,NA,NA
192708,1.98655,2.6335,-5,NA,NA,-34.81,NA,NA,NA,NA,NA,NA
192908,1.47477,1.44902,-4.50449,NA,NA,-5.947,NA,NA,NA,NA,NA,NA
193110,2.05498,1.57828,-5,NA,-31.82,NA,NA,NA,NA,NA,NA,NA
193329,1.37959,1.8186,-5,NA,NA,-19.366,NA,NA,NA,NA,NA,NA
193534,2.1203,1.24484,-5,NA,NA,NA,-24.374,NA,NA,NA,NA,NA
193765,1.44632,1.24793,-4.3824,NA,NA,NA,NA,-21.46,NA,NA,NA,NA
193826,2.45199,1.18749,-5,NA,NA,NA,NA,-39.528,NA,NA,NA,NA
194069,2.28071,1.3435,-3.99528,NA,NA,NA,NA,-16.682,NA,NA,NA,NA
194263,1.16259,1.78247,-4.12698,NA,-31.172,NA,NA,NA,NA,NA,NA,NA
194536,1.59578,1.59436,-5,NA,NA,NA,-20.059,NA,NA,NA,NA,NA
194771,2.20851,1.94551,-5,NA,NA,NA,NA,-24.208,NA,NA,NA,NA
194916,1.35662,1.68961,-5,NA,-40.842,NA,NA,NA,NA,NA,NA,NA
195085,1.08003,2.35286,-5,NA,NA,-36.46,NA,NA,NA,NA,NA,NA
195295,0.734781,2.43687,-5,NA,NA,NA,-56.26,NA,NA,NA,NA,NA
195507,1.57391,2.2336,-4.99855,NA,NA,NA,NA,-30.707,NA,NA,NA,NA
195626,1.2693,1.83791,-5,NA,NA,NA,NA,-25.422,NA,NA,NA,NA
195879,1.87352,1.56419,-5,NA,NA,NA,-17.523,NA,NA,NA,NA,NA
196081,1.50455,1.36368,-5,NA,-41.285,NA,NA,NA,NA,NA,NA,NA
196241,1.12506,1.42165,-5,NA,NA,NA,-39.117,NA,NA,NA,NA,NA
196407,1.56827,1.21429,-4.87326,NA,NA,-18.739,NA,NA,NA,NA,NA,NA
196755,2.16043,1.95041,-5,NA,NA,-18.75,NA,NA,NA,NA,NA,NA
196901,1.865,1.32463,-5,NA,-41.481,NA,NA,NA,NA,NA,NA,NA
197019,2.3456,1.89441,-5,NA,NA,NA,-32.666,NA,NA,NA,NA,NA
197208,2.45443,1.24058,-5,NA,NA,-31.387,NA,NA,NA,NA,NA,NA
197539,0.640032,2.11226,-5,NA,NA,NA,-51.857,NA,NA,NA,NA,NA
197662,1.74703,1.51011,-5,NA,NA,NA,-16.925,NA,NA,NA,NA,NA
197867,1.7465,2.37345,-4.22697,NA,-27.659,NA,NA,NA,NA,NA,NA,NA
198182,1.47121,2.70238,-3.57258,NA,NA,NA,-52.949,NA,NA,NA,NA,NA
198220,2.58204,0.941853,-4.36411,NA,NA,NA,NA,-42.666,NA,NA,NA,NA
198502,2.528,1.20201,-5,NA,NA,NA,NA,-41.079,NA,NA,NA,NA
198753,2.4136,2.14897,-5,NA,NA,NA,NA,-29.353,NA,NA,NA,NA
198838,2.95606,2.01792,-5,NA,NA,NA,NA,-53.165,NA,NA,NA,NA
199077,2.59663,1.9401,-5,NA,NA,NA,NA,-33.668,NA,NA,NA,NA
199288,2.22089,1.77412,-4.11234,NA,NA,NA,NA,NA,-24.675,NA,NA,NA
199507,1.89112,2.08052,-4.9266,NA,-35.432,NA,NA,NA,NA,NA,NA,NA
199738,1.89772,1.08366,-4.15084,NA,NA,-13.428,NA,NA,NA,NA,NA,NA
200000,0.986256,-0.823532,-5,NA,-407.82,NA,NA,NA,NA,NA,NA,NA
