id,x0,x1,x2,fitness-1,fitness0.5,fitness0,fitness1,fitness-0.5,fitness-2,fitness-2.5,fitness-3.5,fitness-4.5,fitness-5,fitness-4,fitness-1.5,fitness1.5,fitness2,fitness2.5,fitness3.5,fitness4,fitness5,fitness4.5,fitness3,fitness-3
100687,2.42967,1.12733,-2.2323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.299,NA,NA,NA,NA,NA,NA,NA
100840,1.70464,2.61406,-1.64331,NA,-3.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101029,1.73448,3.4757,0.116992,NA,NA,NA,NA,0.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101320,2.2524,5,1.52688,NA,NA,NA,NA,NA,89.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101483,2.47721,3.93189,2.91225,NA,NA,NA,NA,NA,-15.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101688,1.05375,2.94843,2.76658,NA,NA,NA,NA,NA,NA,-0.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101949,0.533341,2.50769,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.675
102038,-0.573305,2.27867,3.57034,NA,NA,NA,NA,NA,NA,-55.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102262,-1.76772,0.721079,4.47391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102403,-2.06239,-1.2361,5,NA,NA,NA,NA,NA,NA,NA,183.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102631,-1.31452,-1.23502,4.618,NA,NA,NA,NA,NA,1582.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102851,-0.415009,-0.984531,5,359.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103195,-0.104119,-1.28918,5,NA,2745.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103200,-0.695285,0.485116,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737.186,NA,NA,NA,NA,NA,NA
103507,-0.32193,0.599926,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.875,NA,NA,NA,NA,NA
103684,-0.0818204,0.177571,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368.034,NA,NA,NA,NA
103976,-2.15825,0.35094,4.62167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.519,NA
104157,-2.39833,0.493047,3.28425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.691,NA,NA,NA,NA,NA,NA
104286,-1.00498,1.59411,4.33158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.734,NA
104443,-0.810877,1.71329,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779.234,NA
104665,-0.509042,3.0133,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.144,NA,NA,NA,NA,NA,NA
104855,-0.252052,3.70463,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,851.755,NA,NA,NA,NA,NA
105165,0.0880693,5,4.30567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.683,NA,NA,NA,NA
105222,1.03178,5,4.10017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348.626,NA,NA
105479,1.47722,3.96733,1.73245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.645,NA,NA
105787,2.32558,4.8055,1.58329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.659,NA,NA
105925,2.64781,3.22034,2.58237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.18,NA,NA,NA
106021,2.7323,3.23373,1.19504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.544,NA,NA,NA,NA
106271,1.70216,4.60397,-0.318832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.937,NA,NA,NA,NA,NA,NA
106451,0.435251,4.32393,-0.0146309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.639,NA,NA,NA,NA,NA
106797,-0.758991,4.11796,-0.148382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719.521,NA,NA,NA,NA,NA,NA
106894,-0.359153,3.56433,-0.73709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.19,NA,NA,NA,NA
107178,-0.421911,3.07055,0.960848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.399,NA,NA,NA,NA,NA
107236,0.8132,1.05433,2.51154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.564,NA,NA,NA
107529,-0.308046,1.437,2.77221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.002,NA,NA,NA
107737,0.781149,2.08466,3.48899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.127,NA,NA
107836,1.82667,2.04062,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.876,NA,NA,NA
108067,2.72463,2.25636,4.81808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678.739,NA,NA
108232,2.41768,1.40266,4.27517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.347,NA,NA,NA
108566,2.54687,1.12208,4.19247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.412,NA,NA,NA
108696,0.520204,0.761936,4.72051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435.728,NA,NA,NA
108996,0.479116,-0.136081,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1793.124,NA,NA,NA
109014,1.02158,0.375642,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491.536,NA,NA,NA
109239,-0.0949571,1.9318,4.18631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698.737,NA,NA,NA
109519,0.473313,2.03642,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.644,NA,NA
109673,0.937635,2.04958,4.80008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.771,NA,NA
109869,1.9687,3.24895,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574.6,NA,NA,NA
110068,1.69031,3.481,4.79041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.027,NA,NA,NA
110323,0.687278,4.44359,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,681.583,NA,NA,NA
110418,0.601744,5,4.0975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.545,NA,NA,NA
110630,-0.273198,5,3.25889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3368.497,NA,NA,NA
110933,-1.18505,5,1.99319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.144,NA,NA
111041,-0.540541,5,1.99397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432.646,NA,NA,NA
111212,1.23568,2.97384,-0.170496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.507,NA,NA,NA
111522,1.52436,1.72845,-0.559365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.49,NA,NA,NA,NA,NA
111608,0.332137,2.53877,0.794987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.477,NA,NA
111843,0.0302516,2.81724,0.178134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.922,NA,NA,NA
112145,0.0953219,3.77909,0.27965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.396,NA,NA
112359,-0.318173,3.0498,0.642329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.456,NA,NA,NA
112453,-0.754587,4.63993,0.911575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2845.91,NA,NA,NA
112796,1.07485,4.07828,0.690829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.97,NA,NA,NA
112946,1.76076,4.25749,0.976775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.918,NA,NA,NA
113049,2.41097,4.09923,1.06585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.7,NA,NA,NA
113361,1.08179,4.10147,1.5333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.512,NA,NA,NA
113577,2.09114,3.85551,1.88345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.509,NA,NA,NA,NA
113746,1.0287,2.78961,3.08674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.128,NA,NA,NA,NA,NA
113858,2.22432,3.42493,4.74628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.034,NA,NA,NA,NA,NA,NA,NA
114094,1.98331,4.69951,3.88285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.578,NA
114380,-0.155997,5,3.59221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.677,NA,NA,NA,NA,NA,NA,NA
114422,-1.07283,5,4.16489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.707,NA
114746,0.693421,4.55669,4.18363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.493,NA,NA,NA,NA,NA
114807,-1.04785,5,3.78969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.603,NA
115175,-1.92161,2.65155,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.369,NA,NA,NA,NA,NA,NA,NA
115237,-1.28234,4.61121,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1231.917,NA,NA,NA,NA,NA,NA,NA,NA
115482,-1.88496,4.11231,4.92587,NA,713.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115694,-1.53954,3.88636,3.86268,NA,292.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115933,-1.4899,5,1.97498,NA,521.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116114,-1.26715,5,1.02437,NA,34.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116244,-2.21577,4.10865,-0.0843354,NA,190.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116411,-1.64364,3.75723,-1.20762,NA,NA,NA,NA,1731.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116790,-3.39112,4.35725,-1.36879,NA,190.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116873,-1.68173,3.09768,-1.3732,NA,-235.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117068,-1.10377,2.05693,-2.32286,NA,-0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117385,-0.74976,2.18472,-2.26474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.277,NA,NA,NA,NA,NA,NA,NA
117584,0.18777,1.46214,-1.51275,NA,NA,NA,97.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117787,0.28997,0.901806,-0.940923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.67,NA,NA,NA,NA,NA,NA,NA,NA
117951,-0.0535134,1.10156,0.97476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.474,NA
118043,0.550419,0.0861413,-0.541181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.602,NA,NA,NA,NA,NA,NA
118341,1.00778,0.99987,-0.601954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.118,NA,NA,NA,NA,NA,NA
118574,-0.175499,0.726601,-1.43991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1732.901,NA,NA,NA,NA
118661,0.170595,1.72043,0.0850061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.402,NA
118902,0.736208,1.88487,-0.101489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.315,NA,NA,NA,NA
119149,2.90978,2.7858,-0.359155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.801,NA,NA,NA,NA,NA
119233,2.38834,3.31826,-1.25962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.05,NA,NA,NA,NA,NA
119548,1.56813,4.12848,-0.96387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.524,NA
119606,-0.383082,3.74414,-1.99455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.083,NA
119805,-0.671849,2.25647,-2.5363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.394,NA
120039,0.216613,1.77674,-4.15999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.517,NA,NA,NA,NA
120283,0.835124,1.66241,-4.66323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.489,NA
120536,1.0526,-0.528614,-4.40451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.124,NA
120754,2.00875,-0.698458,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.26,NA,NA,NA,NA
120986,0.888925,1.57243,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.761,NA,NA,NA,NA
121184,2.58973,0.418319,-4.42696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.829,NA,NA
121378,2.15943,0.0407876,-4.35342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.073,NA,NA
121463,2.06539,0.23932,-2.23729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.308,NA,NA,NA
121639,2.087,1.15147,-2.5952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.979,NA,NA,NA,NA
121804,2.66979,0.681037,-4.5623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.111,NA,NA,NA,NA,NA
122137,1.91824,1.51407,-2.94792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.004,NA,NA,NA,NA,NA,NA
122229,2.91114,0.622707,-2.72869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.646,NA
122503,2.86713,1.81454,-3.15252,NA,NA,NA,51.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122697,1.2435,2.12474,-3.96892,NA,NA,NA,17.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122978,0.787206,1.90717,-4.61031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.991,NA,NA,NA,NA,NA,NA,NA
123124,1.5122,2.47706,-4.41143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.146,NA,NA,NA,NA,NA,NA,NA,NA
123204,2.99285,3.03346,-4.97695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354,NA,NA,NA,NA,NA,NA,NA
123559,1.58469,3.17868,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.29,NA,NA,NA,NA,NA,NA,NA
123683,1.2383,2.96504,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.311,NA
123974,1.1231,2.80374,-4.62055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.347,NA,NA,NA,NA,NA,NA,NA,NA
124171,1.56189,2.52872,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254,NA,NA,NA,NA,NA,NA,NA
124328,0.256088,1.43353,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.425,NA,NA,NA,NA,NA,NA,NA
124426,-0.462242,2.32104,-3.05636,NA,-10.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124668,0.380423,2.67172,-0.779953,NA,NA,NA,222.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124993,1.01248,2.35037,-1.3726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.738,NA,NA,NA,NA,NA,NA,NA,NA
125144,0.224616,3.61312,-2.08831,NA,NA,14.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125260,0.789171,2.85785,-2.82549,19.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125507,1.0525,1.53491,-2.66867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.498,NA,NA,NA,NA,NA,NA,NA,NA,NA
125733,1.14543,1.7637,-2.79993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-43.087,NA,NA,NA,NA,NA,NA,NA,NA,NA
125826,-0.240694,2.60062,-3.62805,102.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126160,-0.336925,2.88253,-4.86927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.448,NA,NA,NA,NA,NA,NA,NA,NA,NA
126305,-1.39829,4.1885,-4.44692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2349.041,NA,NA,NA,NA,NA,NA,NA,NA,NA
126429,-0.249631,3.79387,-5,NA,NA,NA,NA,NA,NA,251.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126654,0.568626,3.93725,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.424,NA,NA,NA,NA,NA,NA,NA,NA,NA
126906,-0.296696,4.49293,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36.137,NA,NA,NA,NA,NA,NA,NA,NA,NA
127135,-0.333002,5,-4.88156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695.594,NA,NA,NA,NA,NA,NA,NA,NA,NA
127355,-2.06111,4.91845,-5,NA,NA,NA,NA,2734.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127433,-3.88727,4.94191,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.952
127626,-1.59862,5,-4.75485,NA,NA,NA,NA,NA,NA,194.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127903,-3.66663,4.13639,-3.47985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.037,NA,NA,NA,NA,NA,NA,NA,NA,NA
128183,-4.4689,4.24195,-3.79487,NA,67.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128299,-4.48588,4.08753,-3.54667,NA,NA,119.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128440,-4.80835,3.46696,-3.57164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.038,NA,NA,NA,NA,NA,NA,NA,NA
128641,-4.33162,2.95884,-3.73427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139,NA,NA,NA,NA,NA,NA
128835,-4.81746,1.62405,-4.11979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.014,NA,NA,NA,NA,NA,NA
129050,-4.80003,2.58173,-3.29052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.743,NA
129228,-5,2.86974,-3.82599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.238,NA,NA,NA,NA,NA,NA
129511,-4.41503,2.18372,-4.3108,NA,NA,NA,19.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129697,-3.30127,0.879105,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.614,NA,NA,NA,NA,NA,NA
129833,-5,0.459717,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.299,NA,NA,NA,NA,NA,NA,NA,NA
130049,-5,0.289382,-3.87699,NA,NA,193.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130293,-4.43104,-0.187744,-2.93621,NA,NA,NA,103.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130483,-4.29399,-1.30687,-2.78612,NA,NA,71.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130758,-4.96979,-2.92621,-2.21321,57.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130886,-3.47726,-3.32608,-1.46316,447.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131114,-4.28635,-4.81913,-0.414178,NA,NA,NA,NA,17.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131267,-4.34017,-4.80283,-0.273566,NA,NA,NA,NA,78.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131454,-3.62303,-5,0.323269,NA,73.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131670,-2.70725,-4.23711,1.43132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.059,NA,NA,NA,NA,NA,NA,NA,NA
131827,-3.22309,-2.18935,1.73399,NA,14.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132129,-2.17857,-2.82073,2.59246,NA,NA,NA,-14.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132383,-3.9093,-1.95741,3.10021,NA,NA,NA,NA,175.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132447,-3.53182,-2.53607,1.84396,NA,83.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132669,-3.74246,-4.22442,1.13122,NA,NA,-0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132976,-3.75034,-4.21185,0.864129,NA,NA,NA,-1.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133141,-2.80718,-3.70754,1.98104,NA,NA,NA,NA,3.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133242,-2.29255,-5,1.94277,NA,NA,NA,NA,0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133509,-1.79463,-4.55966,3.59951,NA,-1.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133631,-1.09382,-4.3358,4.14816,132.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133965,-1.8896,-4.90824,3.69037,519.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
