id,x0,x1,x2,fitness2,fitness2.5,fitness1.5,fitness1,fitness0.5,fitness3,fitness3.5,fitness4,fitness4.5,fitness5,fitness0,fitness-0.5,fitness-1.5,fitness-3,fitness-5,fitness-4.5,fitness-4,fitness-3.5,fitness-2,fitness-1,fitness-2.5
100180,-2.31294,-2.23195,-0.338486,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100291,-2.72094,-3.4036,0.177789,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100494,-2.83359,-3.39828,-1.55936,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100717,-3.81537,-3.81357,-0.874787,NA,NA,NA,NA,NA,-44.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100833,-3.92415,-5,1.47442,NA,NA,NA,NA,NA,NA,NA,44.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101158,-2.5555,-5,-0.026479,NA,NA,NA,NA,NA,NA,NA,NA,NA,504.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101304,-2.26882,-5,-0.0727456,NA,NA,NA,NA,NA,NA,NA,55.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101487,-1.81754,-4.70418,-0.443331,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101691,-1.73443,-3.43298,1.14155,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101851,-1.5563,-2.66039,2.58298,NA,NA,NA,NA,NA,NA,NA,NA,68.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102105,-3.39522,-4.22639,4.49762,NA,NA,NA,-0.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102241,-3.14251,-4.04103,3.89723,NA,NA,24.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102522,-5,-4.92446,3.40042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.179,NA,NA,NA,NA,NA,NA,NA,NA,NA
102760,-3.6851,-5,5,NA,NA,NA,NA,70.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102876,-3.20568,-4.96522,4.15602,NA,NA,NA,33.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103185,-2.89398,-4.72412,5,NA,10.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103259,-2.63828,-3.93155,4.46511,-34.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103488,-2.24985,-5,5,NA,NA,NA,NA,NA,-45.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103784,-1.43703,-5,5,401.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103892,-1.18251,-4.57588,5,164.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104028,-1.84174,-5,4.88304,NA,317.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104217,-1.86051,-4.79369,3.49447,NA,NA,-12.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104494,-2.23684,-5,3.64441,NA,NA,33.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104769,-1.73758,-5,1.60375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104983,-1.96993,-4.7093,1.28312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.026,NA,NA,NA,NA,NA,NA,NA,NA,NA
105058,-2.75067,-5,0.567137,-0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105284,-1.59957,-5,1.87213,NA,NA,NA,NA,NA,NA,100.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105494,-2.54008,-4.86773,-0.46989,NA,NA,NA,NA,NA,-10.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105684,-3.28441,-4.73176,0.0727707,NA,NA,NA,NA,NA,0.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105812,-3.45818,-4.22301,-0.365468,NA,NA,NA,NA,NA,-9.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106000,-3.66923,-4.92325,-1.04318,NA,5.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106275,-3.50493,-5,-0.141028,NA,72.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106477,-3.18523,-4.37675,-0.622185,NA,-35.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106727,-5,-3.70856,0.389271,NA,NA,NA,NA,NA,NA,NA,10.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106891,-4.13169,-3.57796,1.39047,NA,NA,NA,NA,NA,NA,NA,63.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107060,-3.10773,-2.72043,-1.6059,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107200,-2.73229,-3.99299,-1.5776,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107545,-0.512865,-3.90642,-0.819861,NA,NA,NA,NA,NA,NA,NA,NA,NA,1210.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107619,0.192527,-5,0.180477,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107845,1.56231,-5,-0.175354,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108175,1.56339,-5,0.454561,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108339,1.05271,-5,-0.212828,NA,NA,NA,NA,NA,NA,NA,NA,-101.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108487,1.11613,-5,0.799397,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108673,2.87617,-2.33673,0.929719,NA,NA,NA,NA,NA,NA,NA,NA,42.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108858,1.96602,-1.79109,3.09267,NA,NA,NA,NA,NA,NA,NA,NA,-7.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109030,1.13714,-1.81933,2.26282,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109368,1.00798,-1.65253,1.82621,NA,NA,NA,NA,NA,NA,NA,105.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109527,0.737018,0.0120258,2.26675,NA,NA,NA,NA,NA,NA,NA,130.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109753,-1.2747,-0.313007,3.21042,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109987,-1.14179,-2.45527,2.07653,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110018,-1.24307,-2.22475,3.00434,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110225,-1.93082,-3.6206,3.48871,NA,NA,NA,NA,NA,NA,NA,NA,53.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110409,-0.257608,-3.14735,4.09777,NA,NA,NA,NA,NA,NA,NA,265.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110634,0.494554,-3.82345,4.42739,NA,NA,NA,NA,NA,NA,NA,11.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110832,1.27063,-3.13254,5,NA,NA,NA,NA,NA,NA,NA,NA,423.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111001,0.972076,-3.1088,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,829.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111342,0.988724,-2.93035,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,742.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111434,0.303316,-3.67565,4.80578,NA,NA,NA,NA,NA,NA,NA,NA,198.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111651,-0.550846,-3.85602,3.15314,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111949,-0.917726,-3.57119,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2635.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112028,-1.46852,-2.07031,2.97284,NA,NA,NA,NA,NA,NA,NA,NA,NA,641.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112217,-1.17746,-0.467983,2.59517,NA,NA,NA,NA,NA,NA,5.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112555,-0.51906,-0.574898,3.93739,NA,NA,NA,NA,NA,NA,NA,NA,164.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112778,-1.82685,-1.8592,2.69158,NA,NA,NA,NA,NA,NA,NA,NA,-154.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112925,-0.826537,-2.00328,1.39978,NA,NA,NA,NA,NA,NA,666.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113031,-0.72566,-0.491859,2.40092,174.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113382,-0.817588,0.245455,2.98863,NA,NA,36.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113566,-1.78416,-0.796888,2.7177,-8.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113750,-0.531507,-0.893077,2.97332,NA,NA,62.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113861,-1.10388,-0.984757,2.26016,NA,NA,NA,NA,53.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114051,-1.32935,0.0947409,3.37987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114300,-2.18289,1.61849,4.76804,96.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114442,-3.00331,2.66025,5,NA,NA,155.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114686,-1.74693,2.55005,5,NA,NA,NA,NA,NA,NA,-1.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114967,-1.69006,1.69129,5,NA,NA,NA,NA,NA,NA,NA,173.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115058,-2.63114,0.193849,3.1414,NA,NA,NA,NA,NA,NA,NA,-42.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115299,-2.52254,1.23726,2.95317,NA,4.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115508,-0.64729,2.12266,1.47826,NA,NA,NA,NA,NA,NA,NA,56.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115648,-0.0985009,1.58827,2.16826,NA,NA,NA,NA,NA,NA,9.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115844,0.716777,2.16205,1.06557,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116025,-0.648806,0.839185,1.03928,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116335,-1.00142,1.95893,1.88879,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116457,-1.31075,1.35451,1.83467,NA,NA,NA,NA,NA,NA,NA,NA,795.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116764,-0.458714,1.7468,1.98319,NA,NA,NA,NA,NA,NA,NA,0.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116882,-1.58171,1.53638,1.10894,NA,4.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117079,-1.69535,0.974078,0.743831,NA,NA,NA,NA,NA,91.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117244,-2.1892,-0.21852,0.0818634,NA,67.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117586,-0.918448,-0.446261,-0.609501,NA,NA,NA,NA,NA,23.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117677,-0.600288,-0.00770026,0.438064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117878,0.00064157,-1.22018,-0.582808,NA,NA,NA,136.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118018,0.412696,0.11475,-0.283229,NA,NA,NA,26.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118227,0.949289,-0.931691,-1.58265,NA,NA,NA,918.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118463,1.30881,0.043538,-2.11045,NA,NA,NA,NA,94.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118611,0.58013,1.48566,-0.441598,NA,NA,NA,NA,-0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118900,1.47949,1.20545,0.262836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.519,NA,NA,NA,NA,NA,NA,NA,NA,NA
119174,0.0972115,0.837237,0.193151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119270,0.44147,1.24732,-1.19862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-175.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119534,2.75876,-0.183791,-2.47347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119668,1.95926,0.238779,-2.44732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.084,NA,NA,NA,NA,NA,NA,NA,NA,NA
119819,1.92331,1.20872,-2.08949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.186,NA
120045,2.27066,2.61471,-1.4734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.204
120316,2.25658,1.20732,-0.822094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.816,NA,NA,NA
120513,3.36232,-0.243456,0.569008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.008,NA,NA,NA,NA,NA,NA
120676,3.20945,-0.192307,-1.00063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642.44,NA,NA,NA,NA,NA,NA
120987,3.68134,-0.781209,0.168817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.467,NA,NA,NA,NA,NA,NA
121153,3.82947,-0.186815,-2.7261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.67,NA,NA,NA,NA,NA,NA
121301,5,0.399322,-4.67272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.268,NA,NA,NA,NA,NA
121399,5,1.64821,-4.88924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-102.825,NA,NA,NA,NA
121782,4.93722,1.2273,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.186,NA,NA,NA,NA
121830,4.55924,1.35423,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.787,NA,NA,NA,NA
122048,2.34435,1.41451,-4.76055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.18,NA,NA,NA,NA,NA
122323,0.0962255,1.10199,-3.98099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.383,NA,NA,NA
122463,0.231947,2.68589,-2.85197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.62,NA,NA,NA,NA,NA,NA,NA
122626,1.40532,4.07394,-1.85292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.228,NA,NA,NA,NA,NA,NA,NA
122830,0.781189,4.5021,-1.7441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.769
123019,0.102262,4.37428,0.158548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.91,NA
123388,1.191,4.88941,-0.756897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4948.355,NA
123516,0.420349,5,0.369536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695.06,NA,NA
123777,-1.02739,5,0.853677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731.549
123909,-0.781664,5,0.416783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1458.678,NA,NA
124132,-0.0675206,5,0.963695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,859.939,NA,NA
124300,0.911256,5,0.329138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1342.329,NA,NA,NA,NA,NA,NA,NA,NA
124496,-0.910152,2.7707,-1.05663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905.872,NA,NA
124675,1.37988,0.596992,-1.28885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.474,NA
124989,0.419876,0.560703,-1.2632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.427,NA
125106,1.34282,0.404096,-0.625873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-566.472,NA,NA
125315,-1.90453,0.393715,-1.78548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.19,NA,NA,NA,NA,NA,NA,NA,NA
125429,-1.83003,0.289664,-0.652056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.163,NA,NA,NA,NA,NA,NA,NA,NA,NA
125669,-1.66578,-0.562297,-0.0975072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1170.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125824,-1.27804,-0.69918,-0.272574,NA,NA,NA,NA,568.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126032,-1.27525,-0.108221,0.241091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1130.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126294,-0.44313,0.47621,-0.146263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.721,NA
126550,-0.447071,-0.468342,0.188676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.426
126607,-1.05471,2.35098,-0.414462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.327,NA,NA
126909,-1.10589,2.41502,-0.538619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.31,NA,NA,NA,NA,NA,NA,NA,NA
127174,-2.14909,3.35626,-0.0465789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626.632,NA,NA,NA,NA,NA,NA,NA,NA,NA
127340,-2.07819,3.27345,-0.125251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.672,NA,NA
127464,-0.193981,5,-0.708756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12887.485,NA,NA,NA,NA,NA,NA,NA,NA
127636,-1.10339,5,-0.0266961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500.855,NA,NA,NA,NA,NA,NA,NA,NA,NA
127803,-2.99125,5,0.734955,NA,NA,NA,NA,149.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128141,-2.73896,5,2.00468,NA,NA,NA,NA,-6.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128289,-2.4226,5,2.18928,NA,NA,NA,-125.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128560,-1.77718,4.96692,1.52604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.358,NA
128633,-1.40185,5,1.55548,NA,NA,NA,NA,74.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128910,-1.15322,4.06019,1.57334,1.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129033,-2.0065,3.9601,1.50319,NA,4.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129206,-3.40895,3.33681,1.32808,NA,46.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129444,-4.08521,2.14482,1.5302,NA,NA,NA,NA,NA,-0.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129701,-5,2.42655,0.417847,NA,NA,NA,21.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129976,-5,1.43027,2.33731,NA,NA,-46.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130139,-5,0.497626,2.46451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.918,NA,NA,NA,NA,NA,NA,NA,NA
130291,-5,1.48891,3.14929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.639
130543,-5,-0.141148,4.25834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-309.516,NA,NA,NA
130637,-5,-2.10141,3.9493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.961,NA,NA,NA,NA
130917,-5,-2.08925,2.88633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.343,NA,NA,NA,NA,NA,NA
131018,-5,-0.996834,1.02127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.232,NA,NA,NA,NA,NA,NA
131374,-4.68774,-1.76359,1.88405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.389,NA,NA,NA,NA,NA,NA
131546,-4.06793,-2.46879,3.12161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.025,NA,NA,NA,NA
131748,-3.92717,-3.47091,4.1242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.665,NA,NA,NA,NA,NA,NA
131994,-3.83742,-3.33536,4.33965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.243,NA,NA,NA,NA,NA,NA,NA
132181,-5,-1.11257,4.53686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.891,NA,NA,NA,NA,NA,NA,NA
132353,-5,-0.548781,3.99032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA
132451,-3.26442,-0.328221,3.0912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.487,NA,NA,NA,NA,NA,NA,NA,NA,NA
132668,-3.38996,0.702523,4.18071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.745,NA,NA,NA,NA,NA,NA,NA,NA,NA
132850,-2.74234,0.906728,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.748,NA,NA,NA,NA,NA,NA,NA,NA,NA
133106,-3.65731,-1.03062,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133311,-3.07176,-0.671318,4.17595,NA,NA,NA,NA,304.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
