id,x0,x1,x2,fitness-2.5,fitness-3,fitness-4,fitness-3.5,fitness-2,fitness-1.5,fitness-4.5,fitness-1,fitness-0.5
178556,2.05648,2.52726,-3.89958,NA,NA,NA,-39.292,NA,NA,NA,NA,NA
178662,1.68833,2.95679,-4.88233,NA,-49.271,NA,NA,NA,NA,NA,NA,NA
178917,1.75559,2.79321,-4.38565,NA,-35.473,NA,NA,NA,NA,NA,NA,NA
179124,2.13474,2.16046,-5,NA,NA,NA,-34.016,NA,NA,NA,NA,NA
179297,0.531198,1.35693,-3.90288,NA,NA,-92.902,NA,NA,NA,NA,NA,NA
179554,1.72157,1.98067,-4.16428,NA,NA,-51.968,NA,NA,NA,NA,NA,NA
179683,1.77922,1.59312,-3.85208,NA,-20.471,NA,NA,NA,NA,NA,NA,NA
179913,2.65369,1.2657,-4.47746,NA,NA,NA,NA,-31.867,NA,NA,NA,NA
180199,2.87939,0.849989,-5,NA,-68.499,NA,NA,NA,NA,NA,NA,NA
180335,2.67862,0.784777,-5,NA,NA,-95.953,NA,NA,NA,NA,NA,NA
180536,3.38378,2.03594,-5,NA,NA,NA,NA,-72.66,NA,NA,NA,NA
180714,0.814783,2.39453,-4.27329,NA,NA,NA,-59.854,NA,NA,NA,NA,NA
180863,1.47316,2.59546,-4.47781,-25.551,NA,NA,NA,NA,NA,NA,NA,NA
181104,2.04652,1.75516,-3.65997,-16.682,NA,NA,NA,NA,NA,NA,NA,NA
181386,1.55241,1.04975,-4.69208,-24.249,NA,NA,NA,NA,NA,NA,NA,NA
181505,1.78925,1.79993,-5,NA,-16.085,NA,NA,NA,NA,NA,NA,NA
181713,2.7691,1.66628,-5,NA,-41.492,NA,NA,NA,NA,NA,NA,NA
181831,2.53959,1.45964,-5,NA,NA,NA,-53.982,NA,NA,NA,NA,NA
182196,2.47318,1.90731,-5,-25.73,NA,NA,NA,NA,NA,NA,NA,NA
182246,3.13192,1.95628,-4.53117,-46.35,NA,NA,NA,NA,NA,NA,NA,NA
182425,2.36492,2.36938,-5,NA,NA,NA,NA,NA,-52.124,NA,NA,NA
182622,2.89719,1.29327,-5,NA,NA,NA,NA,NA,-59.411,NA,NA,NA
182837,1.48626,1.08466,-5,NA,NA,NA,NA,-40.192,NA,NA,NA,NA
183156,2.45291,1.64515,-3.75551,NA,NA,NA,-38.983,NA,NA,NA,NA,NA
183369,1.15999,1.14154,-2.7053,NA,NA,-125.187,NA,NA,NA,NA,NA,NA
183473,1.03117,1.70751,-4.52075,NA,NA,NA,-46.805,NA,NA,NA,NA,NA
183700,2.67176,2.40121,-4.13242,-35.663,NA,NA,NA,NA,NA,NA,NA,NA
183818,1.95687,1.51963,-4.85065,NA,NA,NA,NA,NA,-27.625,NA,NA,NA
184150,2.20841,1.0618,-4.93366,NA,-30.21,NA,NA,NA,NA,NA,NA,NA
184307,1.78849,1.64118,-4.57343,NA,NA,NA,-19.704,NA,NA,NA,NA,NA
184590,2.63206,2.60116,-4.28095,NA,-47.819,NA,NA,NA,NA,NA,NA,NA
184653,2.22167,2.19333,-4.40575,NA,NA,NA,NA,NA,-33.322,NA,NA,NA
184960,0.469913,2.38211,-4.71421,NA,NA,NA,NA,NA,-77.022,NA,NA,NA
185064,1.39789,2.20251,-4.40914,NA,NA,NA,NA,NA,-34.835,NA,NA,NA
185336,2.14996,2.15108,-4.1727,NA,-16.304,NA,NA,NA,NA,NA,NA,NA
185449,1.34928,2.4773,-3.92186,NA,NA,NA,-47.702,NA,NA,NA,NA,NA
185747,0.937322,2.20523,-4.72506,NA,-35.625,NA,NA,NA,NA,NA,NA,NA
185843,0.867699,1.63323,-5,NA,-45.815,NA,NA,NA,NA,NA,NA,NA
186021,1.11941,1.22267,-4.82928,NA,-32.535,NA,NA,NA,NA,NA,NA,NA
186363,0.866979,1.56345,-5,-42.859,NA,NA,NA,NA,NA,NA,NA,NA
186597,1.41397,1.52629,-3.56974,NA,NA,NA,NA,NA,-54.811,NA,NA,NA
186616,1.98173,1.6059,-5,NA,NA,NA,NA,-25.629,NA,NA,NA,NA
186942,2.15988,1.55077,-5,NA,-18.996,NA,NA,NA,NA,NA,NA,NA
187077,1.32484,1.06148,-5,NA,-40.03,NA,NA,NA,NA,NA,NA,NA
187322,1.48375,1.61136,-5,-17.341,NA,NA,NA,NA,NA,NA,NA,NA
187480,2.32023,1.54672,-4.2008,NA,-20.765,NA,NA,NA,NA,NA,NA,NA
187631,2.26942,1.09371,-5,NA,NA,NA,NA,-44.569,NA,NA,NA,NA
187887,2.21375,1.58636,-5,-18.713,NA,NA,NA,NA,NA,NA,NA,NA
188090,1.60166,1.47968,-4.71282,-7.289,NA,NA,NA,NA,NA,NA,NA,NA
188279,1.29848,2.36551,-4.55054,NA,NA,NA,NA,-28.049,NA,NA,NA,NA
188443,1.47407,1.4492,-5,-21.5,NA,NA,NA,NA,NA,NA,NA,NA
188629,3.1421,1.83452,-5,-54.065,NA,NA,NA,NA,NA,NA,NA,NA
188939,2.93155,2.29512,-5,NA,-56.86,NA,NA,NA,NA,NA,NA,NA
189021,2.99618,2.64417,-4.18186,NA,NA,NA,NA,-64.166,NA,NA,NA,NA
189296,2.8454,1.66196,-5,NA,NA,NA,NA,-45.295,NA,NA,NA,NA
189423,2.64521,1.55221,-5,NA,-34.994,NA,NA,NA,NA,NA,NA,NA
189696,2.87866,2.00837,-5,-42.053,NA,NA,NA,NA,NA,NA,NA,NA
189886,2.30002,1.81077,-5,NA,NA,NA,NA,NA,-36.225,NA,NA,NA
190027,2.12348,2.23448,-5,-23.238,NA,NA,NA,NA,NA,NA,NA,NA
190383,1.02537,1.88785,-5,NA,NA,NA,NA,-37.264,NA,NA,NA,NA
190559,0.536154,1.5862,-5,NA,NA,NA,NA,NA,-83.984,NA,NA,NA
190689,1.85278,1.97928,-4.74961,NA,NA,NA,NA,NA,-33.483,NA,NA,NA
190821,1.37705,1.98534,-4.18907,NA,-12.953,NA,NA,NA,NA,NA,NA,NA
191025,2.00167,2.58572,-4.21312,NA,NA,-66.031,NA,NA,NA,NA,NA,NA
191325,2.97633,2.05659,-4.06204,NA,-53.792,NA,NA,NA,NA,NA,NA,NA
191597,2.48855,2.0071,-3.93887,NA,NA,-60.757,NA,NA,NA,NA,NA,NA
191663,2.94513,2.22516,-4.52855,-41.517,NA,NA,NA,NA,NA,NA,NA,NA
191804,1.95837,2.32155,-4.35443,-13.928,NA,NA,NA,NA,NA,NA,NA,NA
192136,2.6886,1.66413,-4.42432,NA,NA,NA,NA,NA,NA,NA,-58.362,NA
192270,3.05893,1.9935,-4.8305,NA,NA,NA,NA,-54.562,NA,NA,NA,NA
192438,3.15323,1.02293,-4.84649,NA,NA,NA,NA,NA,-76.877,NA,NA,NA
192641,1.3748,1.8176,-5,NA,NA,NA,NA,-25.691,NA,NA,NA,NA
192884,1.41642,2.41,-5,-28.91,NA,NA,NA,NA,NA,NA,NA,NA
193160,2.52505,1.68131,-4.65795,NA,-28.664,NA,NA,NA,NA,NA,NA,NA
193228,1.80354,1.58512,-5,NA,-24.605,NA,NA,NA,NA,NA,NA,NA
193555,1.60953,1.24083,-5,NA,NA,NA,-41.61,NA,NA,NA,NA,NA
193667,1.23562,1.77644,-5,-23.665,NA,NA,NA,NA,NA,NA,NA,NA
193840,1.22928,1.35935,-5,NA,-37.843,NA,NA,NA,NA,NA,NA,NA
194037,2.02085,1.48565,-4.41034,NA,NA,NA,-21.958,NA,NA,NA,NA,NA
194296,0.505097,0.72166,-4.81759,NA,-111.605,NA,NA,NA,NA,NA,NA,NA
194553,0.326654,1.52664,-5,-71.302,NA,NA,NA,NA,NA,NA,NA,NA
194651,0.679308,2.02984,-4.6602,NA,NA,NA,NA,NA,NA,NA,-76.067,NA
194955,0.815141,1.4422,-4.67126,NA,NA,NA,NA,NA,-60.62,NA,NA,NA
195148,1.28583,1.73295,-4.43172,NA,NA,NA,NA,NA,-45.803,NA,NA,NA
195214,2.30419,1.10766,-4.43215,-20.803,NA,NA,NA,NA,NA,NA,NA,NA
195462,1.50675,2.62994,-4.49646,NA,NA,NA,NA,NA,-52.848,NA,NA,NA
195627,1.77632,2.28438,-5,NA,NA,NA,NA,-33.744,NA,NA,NA,NA
195984,2.81741,2.25424,-5,-44.471,NA,NA,NA,NA,NA,NA,NA,NA
196191,1.61893,1.55122,-4.79291,NA,-21.436,NA,NA,NA,NA,NA,NA,NA
196234,2.44032,2.25809,-4.64226,NA,NA,NA,-45.559,NA,NA,NA,NA,NA
196581,1.86303,1.70611,-3.77876,NA,-14.71,NA,NA,NA,NA,NA,NA,NA
196723,1.0247,1.91881,-3.28822,NA,NA,NA,NA,NA,-69.199,NA,NA,NA
196945,1.77427,1.72334,-3.218,-36.366,NA,NA,NA,NA,NA,NA,NA,NA
197094,2.85664,2.5339,-3.84086,-53.705,NA,NA,NA,NA,NA,NA,NA,NA
197339,2.41344,2.47523,-3.91767,-33.11,NA,NA,NA,NA,NA,NA,NA,NA
197461,1.96629,2.5082,-5,-30.359,NA,NA,NA,NA,NA,NA,NA,NA
197772,2.34775,1.06089,-3.86855,NA,-35.915,NA,NA,NA,NA,NA,NA,NA
197826,1.62744,1.80162,-4.06307,-5.41,NA,NA,NA,NA,NA,NA,NA,NA
198119,1.88278,1.28427,-3.94016,NA,NA,NA,-41.213,NA,NA,NA,NA,NA
198395,1.82706,1.63121,-3.96297,-4.3,NA,NA,NA,NA,NA,NA,NA,NA
198401,2.02171,2.15232,-5,-20.637,NA,NA,NA,NA,NA,NA,NA,NA
198795,2.26011,2.41384,-3.90959,NA,NA,NA,NA,NA,-41.321,NA,NA,NA
198841,1.94856,3.41304,-4.47296,NA,NA,NA,NA,NA,-85.78,NA,NA,NA
199117,1.97148,3.12111,-4.84178,NA,NA,NA,NA,-58.358,NA,NA,NA,NA
199360,0.107756,1.1868,-4.70133,NA,-101.461,NA,NA,NA,NA,NA,NA,NA
199434,1.10437,1.55665,-5,NA,NA,NA,NA,-33.375,NA,NA,NA,NA
199791,1.15327,0.935461,-4.56494,-43.973,NA,NA,NA,NA,NA,NA,NA,NA
200000,0.350763,0.606381,-4.35644,-143.605,NA,NA,NA,NA,NA,NA,NA,NA
