id,x0,x1,x2,fitness2,fitness-1,fitness-1.5,fitness-0.5,fitness-2,fitness0,fitness1,fitness0.5,fitness-2.5,fitness-3,fitness-3.5,fitness1.5,fitness-4,fitness-5
128295,0.389776,-2.15222,-0.130465,NA,1697.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128510,-0.0369572,-0.905788,-1.32085,NA,NA,NA,801.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128684,-0.978765,-0.0402747,-1.47588,NA,NA,NA,NA,NA,5616.942,NA,NA,NA,NA,NA,NA,NA,NA
128854,-1.50085,-0.8664,-0.645859,NA,NA,NA,NA,NA,NA,NA,3524.084,NA,NA,NA,NA,NA,NA
129173,-1.19782,-0.730937,-0.556507,NA,NA,NA,5746.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129363,-1.21245,-0.00616134,1.18995,NA,NA,NA,NA,NA,431.149,NA,NA,NA,NA,NA,NA,NA,NA
129584,-1.00487,-1.4467,-0.264234,NA,NA,NA,NA,NA,6710.772,NA,NA,NA,NA,NA,NA,NA,NA
129617,0.0811523,-0.764143,-0.899546,NA,3995.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129921,0.244257,-0.689579,-1.53002,NA,1050.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130052,0.321613,-0.922556,-1.39406,NA,NA,NA,NA,3544.484,NA,NA,NA,NA,NA,NA,NA,NA,NA
130389,-1.39612,-1.59018,-1.59251,NA,NA,NA,NA,6236.164,NA,NA,NA,NA,NA,NA,NA,NA,NA
130534,-1.48917,-0.95973,-2.08217,NA,NA,NA,NA,NA,NA,NA,2698.639,NA,NA,NA,NA,NA,NA
130767,-1.89247,-1.35258,-1.19056,NA,NA,NA,1565.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130932,-0.626503,-1.05271,-1.93722,NA,NA,3206.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131012,-1.41398,-0.189067,-2.62395,NA,2103.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131206,-1.34235,-0.0960276,-1.37685,NA,8462.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131500,-1.59963,-0.0237372,-1.21042,NA,NA,NA,NA,1587.763,NA,NA,NA,NA,NA,NA,NA,NA,NA
131752,-0.896403,-0.181303,-1.56837,NA,NA,NA,8314.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131949,-0.197347,-1.49289,-1.68568,NA,NA,NA,NA,2325.652,NA,NA,NA,NA,NA,NA,NA,NA,NA
132136,0.89372,-0.659197,-0.311441,NA,NA,1686.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132368,-0.543651,-0.744378,-1.84455,NA,NA,2450.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132550,-0.398972,-0.895511,-1.40905,NA,NA,5250.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132745,-1.47828,-2.56495,-1.8463,NA,879.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132918,-0.906853,-0.943666,-0.271143,NA,13998.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133068,-1.45474,-0.280649,-0.0638612,NA,8161.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133400,-0.259291,-0.161255,-1.68724,NA,NA,NA,NA,1630.304,NA,NA,NA,NA,NA,NA,NA,NA,NA
133417,-1.39409,-0.714529,-1.13709,NA,435.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133776,-1.60342,-0.929208,-0.753108,NA,17582.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133848,-0.892393,-1.15172,-1.3134,NA,NA,NA,NA,NA,1644.836,NA,NA,NA,NA,NA,NA,NA,NA
134116,0.0386044,-1.42525,0.65351,NA,NA,NA,918.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134269,-0.96354,-1.07266,-1.32592,NA,NA,NA,4031.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134461,0.0868487,-0.0982098,-1.26928,NA,327.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134792,-0.109614,-0.109351,-2.46574,NA,2868.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134929,-0.0406208,-0.251427,-0.826953,NA,NA,NA,3762.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135183,-0.0548028,-0.99389,-1.70691,NA,NA,2075.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135302,0.0245437,-1.51091,-1.15471,NA,NA,NA,1162.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135445,-1.50938,-0.858033,-0.413698,NA,NA,4991.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135731,-1.35303,-0.834713,-1.8817,NA,8274.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135815,-0.911377,-0.611279,-1.36237,NA,NA,NA,3114.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136014,-1.13559,-0.856126,-1.35324,NA,NA,1996.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136376,-1.6468,-0.215462,-0.630471,NA,NA,3100.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136549,-0.795976,-0.641935,-0.924297,NA,14000.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136772,-1.55697,-1.29512,-0.648603,NA,NA,NA,8515.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136816,-1.26356,-0.840005,-1.17793,NA,NA,NA,NA,NA,NA,NA,NA,952.933,NA,NA,NA,NA,NA
137123,0.763177,-0.227253,-0.958441,NA,NA,3761.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137386,-0.975229,0.399208,0.463708,NA,NA,936.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137436,-0.198586,-0.342943,-0.0590988,NA,3188.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137721,-0.853557,-0.65285,1.28623,NA,NA,4498.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137811,-1.34224,-0.195898,1.86118,NA,NA,NA,NA,NA,814.802,NA,NA,NA,NA,NA,NA,NA,NA
138014,-1.54728,0.657879,0.000424196,NA,NA,NA,505.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138328,-1.03403,-0.857832,-0.639256,NA,NA,4468.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138514,-1.35085,-2.03784,-0.250542,NA,NA,6693.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138695,-0.158903,-1.15148,-1.34554,NA,2850.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138902,-1.90607,-0.935538,-1.94636,NA,NA,4202.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139016,-1.53002,-1.03622,-0.197013,NA,NA,6246.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139331,-2.14468,-0.792208,-0.280013,NA,4063.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139520,-1.43359,-0.654471,-0.135627,NA,NA,11411.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139666,-0.603268,-0.606668,-0.646122,NA,6209.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139909,-1.08257,-1.9697,-0.242885,NA,NA,NA,1453.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140010,-1.70805,-1.53184,-0.764455,NA,NA,4827.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140271,-0.673799,-1.8882,-2.15661,NA,NA,2556.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140451,0.0144363,-1.5966,-0.91263,NA,NA,4928.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140658,0.186781,-0.931844,-0.80922,NA,NA,2931.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140850,0.193162,-0.963831,-0.114066,NA,2271.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141052,0.923612,0.0502997,-0.594475,NA,NA,NA,NA,NA,417.733,NA,NA,NA,NA,NA,NA,NA,NA
141326,-0.881003,-0.910917,-0.878573,NA,NA,NA,NA,NA,14637.348,NA,NA,NA,NA,NA,NA,NA,NA
141414,-1.32488,-0.632523,-1.36135,NA,NA,NA,11203.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141717,-2.14271,-0.69867,-0.101715,NA,NA,NA,NA,NA,NA,NA,1530.294,NA,NA,NA,NA,NA,NA
141865,-0.320044,-1.42048,-0.242559,NA,NA,NA,NA,1174.817,NA,NA,NA,NA,NA,NA,NA,NA,NA
142117,-1.54817,-0.723505,-0.282667,NA,NA,9988.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142201,-2.53238,-1.31343,-0.823791,NA,NA,NA,NA,NA,3175.592,NA,NA,NA,NA,NA,NA,NA,NA
142534,-1.41783,-1.2375,-1.03028,NA,NA,7613.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142652,-1.65312,-1.27322,-0.0906388,NA,5181.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142934,-0.741796,-0.604566,-0.791507,NA,NA,NA,NA,NA,NA,6564.352,NA,NA,NA,NA,NA,NA,NA
143046,-0.0787635,-1.36867,-0.692791,NA,NA,NA,NA,NA,3268.796,NA,NA,NA,NA,NA,NA,NA,NA
143364,-1.02474,-0.642015,-0.272037,NA,NA,NA,2990.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143513,-1.48067,-1.94547,-1.38993,NA,NA,11541.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143739,-1.27437,-2.14448,-0.991415,NA,979.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143824,-2.09006,-0.953998,-0.814847,NA,NA,7016.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144103,-2.55921,-1.56326,-1.92112,NA,NA,1743.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144266,-1.75837,-0.950644,-1.27933,NA,NA,777.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144566,-0.578493,-0.711386,-1.61874,NA,1412.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144785,-0.871135,-0.764442,-1.96231,NA,7228.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144951,-0.403073,-0.541352,-0.626567,NA,2097.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145047,-0.723397,0.733715,-1.46093,NA,NA,6992.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145366,-1.15816,-0.134866,-1.18295,NA,953.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145472,-1.53488,-0.0869615,-0.539108,NA,NA,4113.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145796,-2.11577,0.276634,-0.654137,NA,NA,NA,956.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145836,-2.3673,-0.815318,-0.317643,NA,NA,NA,NA,NA,NA,187.302,NA,NA,NA,NA,NA,NA,NA
146196,-1.67507,-0.937546,-1.35925,NA,NA,NA,NA,NA,NA,2188.046,NA,NA,NA,NA,NA,NA,NA
146329,-1.29826,-0.61691,-2.23609,NA,NA,NA,1494.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146544,-1.56542,-0.182612,-2.5877,NA,3848.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146621,-0.701629,-1.43941,-2.91918,NA,7536.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146905,-0.796773,-0.863022,-1.32202,NA,29061.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147142,-1.67943,-0.410192,-1.52385,NA,NA,NA,1625.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147242,-1.65133,-0.781936,-1.71206,NA,NA,NA,NA,NA,1897.854,NA,NA,NA,NA,NA,NA,NA,NA
147581,-1.59995,-2.0672,-0.996901,NA,5239.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147645,-1.49003,-1.08924,-1.48205,NA,NA,NA,2706.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147986,-0.0267017,-0.582711,-0.711586,NA,1390.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148110,-1.4218,0.861527,-1.96145,NA,NA,3419.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148261,-0.830842,0.53427,-1.5017,NA,NA,NA,1180.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148504,-0.873693,0.246617,-1.20434,NA,3351.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148695,-0.418139,-0.678371,-1.58703,NA,NA,NA,NA,NA,1687.166,NA,NA,NA,NA,NA,NA,NA,NA
148928,-0.85647,-0.249971,-0.255549,NA,NA,11689.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149109,-0.635493,-0.000792809,0.871989,NA,NA,2096.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149386,-1.38689,-0.166716,1.70398,NA,2417.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149492,-2.11154,-1.37302,-0.907301,NA,NA,NA,NA,NA,NA,NA,2572.444,NA,NA,NA,NA,NA,NA
149739,-0.592923,-1.33853,-0.107855,NA,NA,NA,NA,NA,5387.798,NA,NA,NA,NA,NA,NA,NA,NA
149801,-0.673053,-1.19183,-0.727196,NA,NA,NA,NA,NA,NA,NA,NA,NA,2544.829,NA,NA,NA,NA
150141,-0.807625,-0.167691,-1.00787,NA,NA,NA,NA,5739.561,NA,NA,NA,NA,NA,NA,NA,NA,NA
150339,-0.696798,-2.52792,-1.54337,NA,NA,NA,NA,NA,NA,NA,NA,1754.564,NA,NA,NA,NA,NA
150508,-2.02711,-1.52648,-1.20872,NA,NA,3707.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150743,-1.00513,-2.13721,-2.04494,NA,NA,NA,NA,NA,1706.258,NA,NA,NA,NA,NA,NA,NA,NA
150928,-1.50419,-1.27307,-2.20342,NA,NA,NA,NA,NA,2499.148,NA,NA,NA,NA,NA,NA,NA,NA
151068,-1.50282,-1.48509,-2.22606,NA,NA,NA,2128.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151344,-1.17521,-2.05319,-0.947167,NA,2027.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151420,-0.211048,-1.49671,-2.60965,NA,1234.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151773,-1.3598,-2.47147,-2.10781,NA,NA,2288.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151814,-2.28477,-1.4065,-1.5276,NA,NA,346.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152124,-0.571848,-0.806536,-2.63709,NA,NA,NA,1658.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152312,-0.230019,-0.625901,-2.21512,NA,NA,NA,NA,NA,NA,NA,731.363,NA,NA,NA,NA,NA,NA
152587,-0.949138,-0.618826,-0.847237,NA,NA,NA,NA,NA,12264.613,NA,NA,NA,NA,NA,NA,NA,NA
152762,-0.630423,-0.804904,-1.68525,NA,NA,NA,NA,3234.686,NA,NA,NA,NA,NA,NA,NA,NA,NA
152836,-0.775417,-1.97281,-0.828346,NA,NA,7070.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153104,-0.625516,-2.35692,-0.784042,NA,NA,NA,NA,318.397,NA,NA,NA,NA,NA,NA,NA,NA,NA
153231,-1.41563,-3.60032,-0.570686,NA,858.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153527,-1.25453,-1.87867,-0.764541,NA,NA,NA,4692.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153793,-0.121327,-3.08975,-0.774847,NA,NA,NA,2983.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153986,-0.751985,-1.5117,-1.51069,NA,NA,24639.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154187,-0.238236,-1.02481,-0.219552,NA,NA,NA,2934.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154244,-0.920843,0.050706,-0.119495,NA,NA,3155.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154522,-1.51384,-1.99389,-0.57142,NA,NA,NA,4369.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154710,-3.16074,-0.289697,-0.755371,NA,NA,NA,2498.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154978,-1.35309,0.393552,-1.2926,NA,NA,NA,NA,NA,3609.703,NA,NA,NA,NA,NA,NA,NA,NA
155153,-0.91739,-0.499162,-0.86743,NA,NA,NA,3392.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155305,-1.38897,-0.394148,-0.129002,NA,NA,NA,4342.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155508,-1.16696,-1.34711,0.484181,NA,NA,802.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155799,-1.50452,0.349162,1.23434,NA,1419.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155807,-1.32053,-0.484194,0.872486,NA,NA,800.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156080,-0.934462,-0.141766,-0.611181,NA,NA,NA,NA,5115.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
156346,-0.965729,-0.881755,-1.65121,NA,NA,NA,NA,4371.055,NA,NA,NA,NA,NA,NA,NA,NA,NA
156476,-0.60527,-0.960249,-1.60322,NA,NA,NA,NA,NA,NA,NA,NA,NA,1686.801,NA,NA,NA,NA
156796,-0.888991,-1.40186,-1.73361,NA,NA,NA,NA,NA,NA,NA,NA,1046.392,NA,NA,NA,NA,NA
156878,-0.188251,-1.87964,-2.27206,NA,NA,NA,NA,108.378,NA,NA,NA,NA,NA,NA,NA,NA,NA
157078,-0.849103,-1.51409,-2.08327,NA,11184.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157376,-0.939439,-1.2183,-2.13954,NA,3996.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157581,-0.680092,-0.976225,-1.65499,NA,4378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157769,-0.643775,-0.679538,-1.93761,NA,NA,9270.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157950,-0.0903737,0.0237956,-1.97986,NA,NA,1674.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158191,-2.53061,-0.0897674,-1.49163,NA,NA,NA,NA,1483.221,NA,NA,NA,NA,NA,NA,NA,NA,NA
158299,-1.22831,0.0295498,-2.86978,NA,NA,615.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158563,-2.03805,-0.7602,-0.595737,NA,NA,9015.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158681,-1.61932,-1.68334,-1.4563,NA,5697.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158979,-1.50752,-0.420817,-0.981285,NA,1725.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159084,-2.37421,-1.41116,-1.50172,NA,NA,NA,2154.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159241,-1.93267,-1.14874,-1.43771,NA,NA,1619.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159576,-0.974812,-0.249334,-1.20761,NA,NA,NA,2517.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159777,-1.49932,-1.7019,-1.00705,NA,NA,NA,NA,NA,2633.6,NA,NA,NA,NA,NA,NA,NA,NA
159835,-0.982475,-0.238715,-1.30694,NA,NA,NA,6029.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160176,-1.70565,-1.5304,-0.845207,NA,NA,6425.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160337,-0.605621,-1.91272,-0.152702,NA,2964.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160473,-1.00603,-0.352875,-0.70322,NA,7518.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160661,-0.633503,-0.52934,-0.204371,NA,NA,NA,2815.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160840,-0.556458,0.280103,-1.18087,NA,761.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161005,1.97904,-0.929333,-0.821584,NA,2809.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161317,2.84005,-0.313385,-0.82395,NA,NA,2066.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161501,2.38062,-0.117557,-0.630314,NA,NA,NA,NA,1135.768,NA,NA,NA,NA,NA,NA,NA,NA,NA
161709,4.80179,-0.846108,-0.733252,NA,NA,NA,NA,11197.059,NA,NA,NA,NA,NA,NA,NA,NA,NA
161855,4.21002,-1.04896,-1.32618,NA,NA,NA,NA,1735.068,NA,NA,NA,NA,NA,NA,NA,NA,NA
162004,3.79396,-0.742281,-0.7305,NA,NA,NA,9174.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162341,4.20782,-0.711814,-0.638395,NA,NA,9909.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162404,3.4092,-1.44974,-1.14138,NA,NA,490.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162628,3.77951,-0.839084,-0.337869,NA,1887.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162814,4.55688,-0.0818156,-0.789303,NA,NA,NA,NA,NA,NA,NA,NA,757.619,NA,NA,NA,NA,NA
163054,3.77319,-1.31854,-1.88628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409.452,NA,NA,NA
163219,3.24768,-1.36713,-2.91598,NA,NA,NA,NA,NA,NA,NA,NA,NA,453.627,NA,NA,NA,NA
163448,3.83908,-1.51851,-2.04178,NA,NA,2335.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163759,3.84527,-1.30243,-1.44994,NA,NA,NA,NA,2498.964,NA,NA,NA,NA,NA,NA,NA,NA,NA
163846,3.32793,-0.710729,-1.42412,NA,1813.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164109,4.6242,0.211497,-1.55904,NA,NA,1758.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164311,4.8445,-1.22287,-3.14165,NA,NA,2565.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164404,4.42839,-1.39813,-1.16446,NA,NA,1436.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164678,4.90578,-1.25274,-1.43003,NA,NA,NA,NA,NA,NA,NA,NA,NA,4131.42,NA,NA,NA,NA
164934,4.80793,-1.59627,-2.05637,NA,NA,5453.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165044,4.36579,-1.37575,-1.2092,NA,NA,NA,NA,NA,NA,1395.088,NA,NA,NA,NA,NA,NA,NA
165245,4.04353,-1.23054,-1.0322,NA,NA,NA,NA,NA,NA,NA,261.017,NA,NA,NA,NA,NA,NA
165412,4.12936,-1.47589,-1.28645,NA,NA,NA,NA,NA,4164.501,NA,NA,NA,NA,NA,NA,NA,NA
165601,4.68814,-0.860619,-0.948121,NA,NA,NA,NA,NA,3250.307,NA,NA,NA,NA,NA,NA,NA,NA
165933,4.78343,-0.316688,-1.21883,NA,4934.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166030,3.15611,-0.375484,-1.2344,NA,552.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166225,4.74151,-0.326797,-1.40824,NA,NA,NA,NA,4126.323,NA,NA,NA,NA,NA,NA,NA,NA,NA
166513,4.81054,-1.47805,-1.29498,NA,NA,NA,NA,9748.276,NA,NA,NA,NA,NA,NA,NA,NA,NA
166725,4.8872,-0.989543,-0.201149,NA,NA,9717.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166919,4.52318,-0.301013,-0.876687,NA,NA,683.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167121,4.08968,-1.5386,-1.14805,NA,NA,638.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167342,4.81683,-0.725701,-1.72112,NA,NA,4758.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167546,4.09076,-0.576264,-2.04228,NA,NA,1653.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167644,4.20313,-0.824777,-0.663976,NA,NA,3510.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167913,4.24633,-2.08652,-0.864029,NA,NA,3758.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168036,4.14254,-3.76044,-0.761573,NA,NA,372.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168387,4.22619,-3.45392,-0.63998,NA,2196.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168403,4.6373,-2.89579,-0.747498,NA,NA,NA,2933.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168753,4.87757,-1.97798,-0.325138,NA,NA,5704.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168937,3.8519,-1.44047,-1.60304,NA,3803.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169085,4.68087,-1.42017,-2.6006,NA,NA,NA,4125.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169270,4.42581,-1.39554,-0.664106,NA,NA,NA,NA,2236.754,NA,NA,NA,NA,NA,NA,NA,NA,NA
169454,4.60342,-0.0321987,-0.754335,NA,NA,NA,1001.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169686,4.90851,-0.674262,-1.38989,NA,NA,NA,NA,1748.486,NA,NA,NA,NA,NA,NA,NA,NA,NA
169991,4.21333,-1.33157,-0.816565,NA,NA,NA,NA,5653.114,NA,NA,NA,NA,NA,NA,NA,NA,NA
170110,4.8129,-1.59474,-0.244094,NA,NA,NA,NA,4552.637,NA,NA,NA,NA,NA,NA,NA,NA,NA
170259,4.07984,-0.892805,-1.45921,NA,NA,NA,NA,2138.012,NA,NA,NA,NA,NA,NA,NA,NA,NA
170595,4.22643,-0.965145,-2.05243,NA,NA,4186.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170687,4.95893,-0.540493,-1.41923,NA,NA,7855.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170950,4.95226,-1.95186,-0.791886,NA,NA,NA,NA,3482.273,NA,NA,NA,NA,NA,NA,NA,NA,NA
171151,2.85051,-1.38422,-0.840295,NA,NA,5400.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
