id,x0,x1,x2,fitness-1.5,fitness-3.5,fitness-4,fitness-5,fitness-4.5,fitness-2.5,fitness-1,fitness1,fitness-2,fitness0,fitness0.5,fitness4,fitness4.5,fitness2.5,fitness2,fitness3,fitness5,fitness-0.5,fitness1.5,fitness-3,fitness3.5
100016,-0.689251,3.7884,3.8866,NA,NA,-297.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100386,0.121242,4.68812,3.58618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.178,NA
100483,1.7164,3.30835,2.81398,199.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100650,3.16488,3.65052,4.24537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100830,3.07972,3.04602,3.37047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.222,NA,NA,NA
101010,4.36958,2.51662,4.11267,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101243,4.91211,4.35891,4.5209,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101598,4.04694,4.11351,4.77141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.947,NA,NA,NA
101798,3.79091,4.45644,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-225.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101835,4.41951,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2056.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102186,4.73836,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2343.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102394,4.23696,5,5,NA,NA,NA,NA,NA,NA,NA,1303.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102573,3.04488,4.93343,5,NA,NA,NA,NA,NA,NA,NA,271.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102632,2.71412,4.81477,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2038.219,NA,NA,NA
102970,3.97542,5,5,NA,NA,NA,NA,NA,NA,NA,NA,242.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103187,2.99692,4.72791,4.35012,172.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103243,1.35827,4.92229,3.20346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.626,NA
103523,1.91177,4.85076,4.1411,NA,NA,NA,NA,NA,NA,NA,NA,-695.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103716,2.24213,5,4.42715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.194,NA
103834,2.32411,5,5,1722.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104168,3.22674,4.83954,5,NA,NA,NA,NA,NA,840.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104304,2.86452,5,5,NA,NA,553.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104574,3.47135,4.01862,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.872,NA
104689,3.86,3.98242,4.60224,NA,NA,NA,NA,NA,-2.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104907,3.18593,4.92621,4.95977,4118.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105031,3.04662,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-120.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105327,3.09942,4.30034,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.138,NA,NA,NA,NA,NA,NA,NA
105419,2.87025,5,4.22425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.262,NA,NA,NA,NA,NA
105634,1.92351,4.34052,4.75888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454.278,NA,NA,NA,NA,NA,NA,NA,NA,NA
105809,2.15294,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1609.899,NA,NA,NA,NA
106198,3.7187,4.09678,3.57282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.211,NA,NA,NA,NA
106235,4.2552,4.22818,4.04242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.729,NA,NA,NA,NA,NA,NA,NA,NA
106530,2.9957,3.30687,3.81742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.284,NA,NA,NA,NA
106650,3.79964,1.78484,3.8805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-292.337,NA,NA,NA,NA
106852,4.92118,1.85295,3.33731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1368.175,NA,NA,NA,NA
107098,5,0.377118,3.65283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,865.681,NA,NA,NA,NA
107279,5,0.244291,1.44615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.356,NA,NA,NA,NA,NA,NA,NA,NA
107433,5,0.722658,1.90501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299.889,NA,NA,NA,NA,NA,NA,NA,NA,NA
107719,5,0.113575,1.12473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.185,NA,NA,NA,NA,NA,NA,NA,NA
107864,5,0.962389,2.40238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,537.841,NA,NA,NA,NA
108067,5,0.467399,2.75188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580.722,NA,NA,NA,NA
108207,4.32633,0.914705,2.07709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.73,NA,NA,NA,NA
108516,5,0.490555,3.78192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649.882,NA,NA,NA,NA
108771,5,0.618718,3.40447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.041,NA,NA,NA,NA
108879,4.12332,1.53245,2.67049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.634,NA,NA,NA,NA,NA,NA,NA,NA
109160,3.9043,1.13338,0.630428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.181,NA,NA,NA,NA,NA,NA,NA,NA,NA
109353,4.08198,0.768551,0.722854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.025,NA,NA,NA,NA,NA,NA
109512,4.40314,0.774931,-0.201059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.753,NA,NA,NA,NA,NA,NA
109752,5,2.48689,-2.47231,NA,NA,NA,NA,NA,NA,NA,-27.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109935,4.61014,3.67588,-2.43506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.73,NA,NA,NA
110158,5,3.63762,-1.32776,NA,NA,NA,NA,NA,NA,3514.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110231,5,3.75992,-0.542293,2227.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110501,5,3.98821,-0.985271,NA,NA,NA,NA,NA,NA,26.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110661,5,4.75457,-0.135737,NA,NA,NA,NA,NA,NA,NA,NA,1604.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110820,4.18986,4.77545,-1.0688,NA,NA,NA,NA,NA,NA,NA,NA,1014.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111053,4.65617,4.77791,-0.857076,NA,NA,NA,NA,NA,NA,NA,NA,NA,7790.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111199,4.54407,5,-0.365582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111521,4.24531,4.62911,-0.206325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.953,NA,NA,NA,NA,NA
111662,4.16919,4.29694,1.36815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.397,NA,NA,NA,NA,NA,NA,NA,NA
111975,5,4.75575,2.07685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.345,NA,NA,NA,NA
112008,5,5,2.11937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683.226,NA,NA,NA,NA,NA,NA,NA,NA
112392,5,5,2.11572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1427.821,NA,NA,NA,NA
112546,4.80422,5,1.9748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.393,NA,NA,NA,NA,NA
112694,4.81188,5,3.31583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492.288
112824,4.87638,4.45229,3.76153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.402,NA,NA,NA,NA,NA,NA,NA,NA
113136,2.9871,4.92017,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.261,NA,NA,NA,NA,NA,NA,NA,NA
113299,4.69132,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2998.495
113403,4.8245,2.42238,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.035,NA,NA
113697,5,4.65497,3.90672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.085,NA,NA
113925,5,5,4.30584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1004.164,NA,NA,NA,NA,NA,NA,NA
114178,4.82581,4.8541,3.87638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693.824,NA,NA,NA,NA,NA,NA
114213,5,3.85243,2.70165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.925,NA,NA,NA,NA,NA
114555,5,3.69866,1.78534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.042
114633,4.13887,3.7886,2.73986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.584,NA,NA,NA,NA
114913,3.29021,3.62209,2.73773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.969,NA,NA,NA,NA
115086,2.91409,3.61378,1.19073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.638,NA,NA,NA,NA,NA
115398,2.08639,4.32253,-1.12077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.039,NA,NA,NA,NA,NA
115413,1.14098,4.14014,-2.13974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.599,NA,NA
115678,2.94519,4.55886,-2.25047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.95,NA,NA,NA,NA,NA,NA
115903,3.56407,4.02854,-2.06874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.187
116113,3.84726,4.49796,-1.67659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.296,NA,NA,NA,NA,NA,NA,NA,NA,NA
116312,3.21891,2.6148,-1.67352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.764,NA,NA,NA,NA
116530,2.7054,4.42446,-2.34155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.082,NA,NA,NA,NA,NA,NA,NA,NA,NA
116684,2.99091,5,-1.32841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.81,NA,NA,NA,NA,NA
116802,3.75396,3.28251,-3.17396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.041,NA,NA,NA,NA,NA,NA
117065,3.66296,3.03889,-2.62907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.148,NA,NA,NA,NA,NA,NA,NA,NA,NA
117225,2.91512,3.85124,-2.52462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36.506,NA,NA,NA,NA,NA,NA,NA,NA,NA
117547,4.27908,3.65018,-2.4331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598.083,NA,NA,NA,NA
117767,4.69488,3.7743,-2.19774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.833
117955,3.84939,2.80085,-2.16576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.19
118116,3.15313,3.39534,-1.95589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404.948,NA,NA,NA,NA
118235,3.87204,2.68657,-2.89455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.437,NA,NA,NA,NA
118547,5,2.44578,-3.05861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-208.635,NA,NA,NA,NA,NA,NA,NA,NA,NA
118741,5,2.41258,-3.09023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.872
118903,5,2.66196,-3.75947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.275,NA,NA,NA,NA,NA
119122,5,1.9275,-4.15879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.459,NA,NA
119262,4.41603,2.82074,-3.78585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119469,4.72524,1.78612,-3.20418,NA,NA,NA,NA,NA,NA,NA,45.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119749,4.00131,1.79231,-1.69614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.383,NA,NA
119825,5,5,-0.25633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120070,4.03573,4.17804,-2.14442,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120388,5,5,-1.98144,NA,NA,NA,NA,NA,NA,NA,1391.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120570,2.42497,5,-3.28221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.654,NA,NA,NA,NA,NA,NA
120605,1.29496,3.74353,-4.01192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.391,NA,NA
120948,1.20605,4.16243,-3.22916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121051,1.25814,4.52604,-4.35933,NA,NA,NA,NA,NA,NA,NA,0.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121303,0.39525,3.95712,-4.4989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.302,NA,NA
121451,-0.465765,2.25419,-4.84542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.653,NA,NA,NA
121641,-1.81002,2.99722,-4.14413,-6.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121884,-1.98541,4.10573,-4.65438,-99.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122111,-1.55514,3.59274,-4.68525,NA,-15.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122357,-2.0719,2.8015,-4.34882,NA,NA,NA,NA,70.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122471,-0.692749,2.60123,-4.14869,NA,NA,NA,46.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122725,-2.0781,2.36169,-4.29314,NA,NA,NA,42.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122807,-1.66439,2.64005,-3.61797,NA,NA,NA,41.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123036,-1.62967,3.37638,-5,NA,NA,NA,173.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123232,-1.12201,2.74347,-4.34547,NA,NA,NA,-0.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123568,-1.41088,3.64183,-2.97829,NA,NA,NA,-303.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123690,-2.01046,4.58243,-2.77253,NA,NA,NA,30.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123956,-2.02783,4.52695,-3.07165,NA,NA,NA,NA,2.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124013,-3.53286,3.94685,-2.26815,NA,NA,NA,-6.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124211,-3.31759,2.56899,-2.18565,NA,NA,NA,-2.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124575,-5,3.90266,-2.75761,NA,NA,1.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124772,-5,3.90554,-2.67844,NA,NA,-28.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124979,-5,4.67227,-2.6029,NA,NA,NA,-191.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125019,-3.96128,4.89961,-2.20601,NA,NA,NA,270.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125274,-3.27725,4.75498,-4.53731,NA,NA,NA,8.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125532,-3.90546,5,-5,NA,NA,NA,201.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125691,-5,5,-4.78222,NA,NA,NA,71.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125938,-2.83185,5,-5,NA,8.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126042,-2.37526,2.76741,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.954,NA
126324,-3.01153,2.63971,-5,NA,NA,NA,42.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126448,-1.99154,1.05751,-3.82463,NA,NA,2.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126759,-0.257043,2.45287,-3.95164,NA,NA,84.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126931,0.389901,2.31919,-3.70777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.52,NA
127119,-0.329736,2.93598,-4.29222,NA,NA,NA,NA,NA,NA,NA,NA,45.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127347,-0.0555854,3.3005,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.096,NA
127580,1.10468,3.12297,-4.3795,NA,NA,NA,NA,NA,-0.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127751,1.89814,4.31605,-3.40866,373.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127900,2.0279,5,-2.65497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.033,NA,NA,NA
128154,2.65715,5,-3.27156,NA,NA,NA,NA,NA,NA,-0.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128317,1.46541,2.83938,-2.96472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.04,NA,NA,NA
128559,3.65053,1.24764,-1.92254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.098,NA,NA,NA
128797,3.60075,1.53449,-2.63847,NA,4.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128802,2.44921,1.51013,-3.54781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.336,NA
129027,2.39867,2.09567,-3.73522,NA,NA,NA,NA,NA,0.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129356,1.18238,1.08231,-3.40105,3.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129572,2.22762,0.12671,-3.67734,-1.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129730,3.28738,0.829739,-2.88493,NA,NA,NA,NA,NA,NA,NA,NA,88.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129871,3.29569,0.86694,-2.43649,NA,10.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130171,3.12388,-0.598604,-2.76798,NA,NA,-20.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130359,3.08043,0.227803,-1.76823,NA,NA,NA,1.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130468,2.06604,0.675639,-0.75284,NA,-12.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130796,3.59908,-1.1816,-0.424447,NA,NA,NA,30.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130924,4.73482,0.260315,0.483086,NA,NA,NA,NA,NA,NA,NA,NA,454.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131022,2.57087,-0.14916,-1.09112,NA,NA,NA,NA,NA,1.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131333,2.45776,2.2961,-3.72026,NA,NA,NA,NA,NA,0.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131424,2.05456,1.27551,-2.80546,NA,1.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131791,1.21611,2.90844,-2.06989,NA,NA,NA,NA,NA,NA,NA,NA,94.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131865,0.0806222,3.24222,-2.77177,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132114,-0.198898,3.44478,-3.99119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.005,NA,NA,NA
132322,-0.473682,3.86125,-3.08605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.917,NA,NA
132577,-0.480788,4.32898,-1.76145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.713,NA,NA,NA,NA,NA,NA
132633,-0.830419,3.8964,-0.0220236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.741,NA,NA
132808,-2.02998,3.38597,0.253659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.549,NA,NA,NA,NA,NA
133111,-1.06313,4.529,-0.320512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.609,NA,NA,NA,NA,NA
133298,-0.197058,5,-0.234667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2447.041
133451,0.862994,5,1.05214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.757,NA,NA,NA,NA,NA,NA,NA,NA,NA
133621,1.3125,3.37397,0.511762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.247,NA,NA,NA,NA,NA
