id,x0,x1,x2,fitness-4,fitness-2.5,fitness-1.5,fitness-2,fitness-3,fitness-5,fitness-3.5,fitness-4.5,fitness-0.5,fitness0,fitness2,fitness3.5,fitness2.5,fitness3,fitness1.5,fitness1,fitness0.5,fitness-1,fitness4.5,fitness5,fitness4
99899,-0.150465,2.13257,4.34938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100185,-0.27506,2.20913,4.58651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100321,-1.62259,0.946605,4.61789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.878,NA,NA,NA,NA,NA
100594,-2.51581,-0.538426,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1417.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100681,-1.22395,-0.796401,4.9361,NA,NA,14080.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100929,-1.40596,-1.38582,4.30219,NA,NA,12646.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101145,-2.95621,-1.37425,4.42619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1666.725,NA,NA,NA
101367,-3.09477,-1.29961,4.7791,NA,NA,NA,NA,NA,NA,NA,NA,374.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101451,-1.97656,-0.438395,4.74578,NA,NA,NA,NA,NA,NA,NA,NA,458.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101601,-0.342672,-0.752713,2.61704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-108.969,NA,NA,NA
101974,-2.15793,-0.599682,3.2025,NA,NA,1348.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102036,-2.72778,-1.01997,2.24376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.065,NA,NA,NA
102200,-2.9244,-0.244537,-0.359018,NA,NA,NA,NA,NA,NA,NA,NA,888.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102590,-5,-2.22064,0.549049,NA,NA,NA,NA,NA,NA,NA,NA,-48.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102645,-3.6052,-3.24739,0.777807,NA,NA,28.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102962,-3.9207,-2.59632,0.501565,NA,NA,NA,NA,NA,NA,NA,NA,168.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103187,-3.72932,-3.74655,1.12639,NA,NA,NA,NA,NA,NA,NA,NA,-0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103392,-3.38311,-2.07183,0.825761,NA,NA,NA,NA,NA,NA,NA,NA,-16.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103445,-2.45745,-2.02358,1.94369,NA,NA,NA,NA,NA,NA,NA,NA,131.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103633,-3.98258,-2.23338,2.32684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.846,NA,NA,NA,NA,NA
103896,-5,-2.35437,1.24177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.122,NA,NA,NA,NA,NA,NA
104141,-3.62183,-3.4078,1.78857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.574,NA,NA,NA,NA,NA,NA,NA
104360,-3.17448,-1.79146,0.810067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.083,NA,NA,NA,NA,NA,NA,NA,NA
104436,-3.68796,-1.43641,0.87321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.807,NA,NA,NA,NA,NA,NA,NA
104700,-4.45903,-0.971537,0.299788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.832,NA,NA,NA,NA,NA,NA,NA,NA
104860,-5,-1.34671,-0.414748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.105,NA,NA,NA,NA,NA,NA,NA,NA
105073,-4.87901,-3.75821,0.214602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105286,-4.1331,-3.44509,0.357661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105528,-3.82801,-3.47419,-0.464161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.195,NA,NA,NA,NA,NA,NA,NA,NA,NA
105682,-4.33005,-4.52205,-0.337273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.075,NA,NA,NA,NA,NA,NA,NA
105974,-2.79079,-4.30623,-1.02526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.745,NA,NA,NA,NA,NA,NA,NA,NA
106103,-2.25723,-3.34837,-0.432675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.715,NA,NA,NA,NA,NA,NA,NA,NA
106268,-1.4452,-2.71376,-0.110479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.24,NA,NA,NA,NA,NA,NA
106436,-1.07852,-1.87478,0.0561527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.723,NA,NA,NA,NA,NA
106740,0.187589,-3.85084,1.2794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.791,NA,NA,NA,NA,NA,NA,NA,NA
106844,2.00753,-4.73283,0.7568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.631,NA,NA,NA,NA,NA,NA
107143,2.71883,-4.08838,0.129647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107234,3.37038,-4.6647,-0.728494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.209,NA,NA,NA,NA,NA
107508,2.04653,-4.80155,-0.128105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123,NA,NA,NA,NA,NA
107631,2.56812,-5,1.10578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.093,NA,NA,NA,NA,NA
107973,2.29646,-4.43248,1.56346,NA,NA,NA,NA,NA,NA,NA,NA,-2.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108000,1.94575,-3.9884,3.73419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-34.72,NA,NA,NA,NA
108370,0.463301,-5,4.33485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.739,NA,NA,NA,NA,NA
108544,-0.89074,-4.07384,3.26936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108603,-0.998413,-3.15053,4.54767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108971,-0.923312,-4.83206,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109007,-0.201776,-5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109206,0.0469804,-3.9701,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,648.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109515,-0.105497,-4.39388,4.66768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399.107,NA,NA,NA
109771,0.281861,-4.59987,5,NA,NA,755.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109844,-0.144953,-5,4.93856,NA,NA,2445.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110059,0.0930828,-5,4.54207,NA,NA,NA,-27.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110383,0.351856,-4.54203,4.9956,NA,54.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110490,0.568269,-3.89613,5,NA,0.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110677,0.314895,-5,4.28745,NA,NA,790.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110973,-0.0552465,-4.43071,4.04002,NA,NA,203.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111180,-0.908603,-4.60844,3.49163,NA,NA,NA,123.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111271,-1.63719,-5,3.58299,NA,NA,NA,-134.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111527,-0.604216,-5,2.88742,NA,NA,NA,NA,51.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111718,-1.2643,-5,4.04487,118.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111844,-1.30457,-4.64256,5,NA,-184.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112117,1.43788,-4.1175,5,NA,NA,NA,NA,100.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112280,1.69169,-1.66203,4.7172,NA,NA,NA,NA,229.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112512,2.66759,-0.0450486,4.10764,NA,NA,434.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112669,2.1837,-0.749167,4.4828,NA,NA,NA,-246.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112945,2.29562,-0.353442,4.52967,NA,NA,NA,NA,NA,NA,NA,NA,91.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113023,0.660515,-1.06028,4.03716,NA,NA,NA,NA,NA,NA,NA,NA,-50.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113274,1.32227,0.393328,3.68663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.393,NA,NA,NA
113440,1.27561,-1.93704,3.64063,NA,NA,NA,222.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113654,-1.25355,-3.72993,4.24076,NA,NA,13.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113991,-1.94388,-4.71209,4.73556,NA,NA,21.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114172,-2.00818,-4.5934,4.36071,NA,NA,NA,NA,157.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114221,-0.358466,-5,3.84549,NA,149.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114565,0.0599559,-5,3.22309,NA,NA,NA,NA,NA,NA,NA,NA,169.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114659,1.03765,-5,2.49733,NA,NA,NA,17.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114861,1.80815,-5,2.66821,NA,NA,NA,-33.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115008,4.2575,-5,3.57281,NA,NA,NA,99.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115220,4.77067,-4.38116,3.77515,NA,NA,NA,347.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115579,3.37569,-4.5891,3.49413,NA,NA,NA,12.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115742,3.24663,-2.4377,2.82244,NA,94.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115862,1.7496,-3.38669,2.00071,NA,NA,NA,13.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116112,1.72682,-3.30603,1.73743,NA,NA,-25.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116232,1.81732,-3.78515,1.09484,NA,-0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116542,0.496405,-2.16759,1.05715,NA,-11.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116624,-1.05274,-1.34028,0.780747,NA,NA,NA,NA,NA,NA,28.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116837,-0.733393,-0.304195,1.42913,295.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117144,-0.756132,-0.145954,2.87847,NA,NA,NA,NA,NA,NA,NA,595.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117233,-0.235777,1.21659,2.31511,NA,NA,NA,NA,NA,156.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117536,0.605557,0.248738,2.12061,NA,NA,NA,NA,NA,NA,-5.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117677,1.18595,1.95279,0.398708,NA,NA,NA,NA,NA,NA,-4.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117930,-0.163942,1.69276,-0.221978,NA,NA,NA,NA,224.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118050,1.15765,1.78194,-0.82032,NA,NA,NA,NA,85.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118299,0.104562,0.913469,1.90179,NA,NA,NA,NA,15.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118429,1.28489,2.82412,2.36895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.723,NA,NA,NA
118750,2.66768,4.01276,3.29709,NA,NA,NA,23.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118903,2.71443,2.79501,3.55491,NA,NA,-35.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119159,1.81698,2.45584,5,NA,NA,430.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119259,4.14922,3.91282,4.1145,NA,NA,NA,205.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119474,4.87962,2.6938,4.80321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444.831,NA,NA,NA
119732,5,3.56194,3.64238,NA,NA,NA,NA,NA,NA,NA,NA,2.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119895,4.58376,1.43221,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288.013,NA,NA,NA,NA,NA
120029,3.65571,2.30156,4.87133,NA,NA,1046.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120213,3.69689,2.13963,3.32588,NA,NA,NA,NA,30.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120572,4.33543,2.42406,3.45181,NA,NA,NA,NA,NA,NA,33.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120622,5,2.64501,4.34503,NA,NA,NA,NA,NA,NA,219.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120987,5,1.00313,4.22811,NA,NA,NA,NA,NA,NA,259.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121185,2.90349,0.446235,4.24838,NA,NA,NA,NA,108.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121332,0.647054,1.48896,3.71825,NA,NA,NA,NA,NA,NA,-0.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121534,0.886337,-0.176703,3.91174,141.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121618,1.63379,-1.13914,3.20098,-9.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121803,2.47353,1.12948,4.77369,NA,NA,NA,NA,NA,39.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122069,2.32801,1.11934,3.70589,NA,NA,NA,NA,NA,17.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122210,1.22759,2.28643,5,NA,NA,NA,NA,NA,192.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122421,0.886427,2.64409,4.36639,NA,NA,NA,NA,NA,NA,NA,57.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122676,0.670089,2.27529,4.12639,NA,NA,NA,NA,NA,NA,NA,-12.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122993,-0.949702,4.49675,4.49928,-12.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123089,0.0110256,5,2.49934,NA,NA,NA,NA,NA,NA,NA,90.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123302,0.278653,5,3.13506,NA,NA,NA,NA,NA,123.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123436,0.63127,5,1.85868,NA,NA,NA,NA,NA,96.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123668,0.159658,4.95602,0.881678,NA,NA,NA,NA,NA,-125.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123911,-0.787112,2.64714,1.34768,NA,NA,NA,NA,NA,187.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124011,-2.07789,2.89013,2.22852,NA,NA,NA,NA,NA,84.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124200,1.22538,2.18126,2.85832,21.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124460,1.23827,3.67817,3.18235,NA,NA,NA,NA,NA,62.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124649,0.017162,5,2.13442,NA,NA,NA,NA,NA,NA,147.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124927,0.174164,2.66001,0.969364,NA,20.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125076,1.29857,2.58466,1.10366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.585,NA,NA,NA
125210,2.61337,3.2418,0.0667322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.159,NA,NA,NA,NA
125475,1.90155,2.95248,1.80169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.993,NA,NA,NA,NA,NA
125751,2.05371,2.84616,1.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125804,0.978383,2.39554,0.715364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.642,NA,NA,NA,NA,NA,NA
126003,0.683148,2.53625,0.876437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126304,0.647952,3.98237,0.430715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.78,NA,NA,NA,NA,NA,NA,NA
126464,0.618166,4.60544,-1.25594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.7
126691,-0.756012,3.97613,0.670749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.162
126943,-0.151935,2.05203,0.355535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.175,NA
127109,1.01925,0.554507,-0.361453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.225,NA
127369,0.0225417,0.845638,-0.394284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-232.433,NA,NA
127529,-0.306721,1.04263,1.29702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.469,NA
127689,0.575098,1.1054,1.39216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,NA
127856,0.651277,2.93115,2.01781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.442
128183,0.332847,2.61869,-0.230606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356.253,NA
128223,1.85034,3.36618,-1.66703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.992,NA
128573,1.7707,3.98246,-0.934122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.436
128626,2.62188,3.70273,-1.8641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.126,NA,NA
128942,3.59829,2.4114,-1.96879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.675,NA,NA
129093,3.15622,2.87793,-0.766186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.311,NA,NA,NA,NA,NA,NA,NA,NA,NA
129240,2.50513,3.63676,0.0238187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.731,NA,NA,NA,NA,NA,NA
129502,1.69329,3.38405,-0.128283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.351,NA,NA,NA,NA,NA,NA,NA
129725,2.70952,3.22776,-0.104146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.761,NA,NA,NA,NA,NA,NA,NA,NA,NA
129832,2.69909,3.83157,-0.311902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.544
130166,3.48754,3.94823,0.423534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.464
130225,4.09278,3.94122,-0.479604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.018,NA,NA,NA,NA,NA,NA,NA,NA,NA
130583,2.28347,4.64861,-0.431534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-81.288,NA,NA,NA,NA,NA,NA,NA,NA
130618,1.4072,5,-0.0543126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.703,NA,NA,NA,NA
130876,2.10471,4.94854,-1.17117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.604,NA,NA,NA,NA,NA
131078,2.92342,5,-0.203137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371.755,NA,NA,NA,NA,NA,NA,NA,NA
131256,3.07121,5,-0.316903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.241,NA,NA,NA,NA,NA,NA
131586,2.73326,5,-0.293692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429.258,NA,NA,NA,NA,NA
131753,4.50321,4.67849,-1.21667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.332,NA,NA,NA,NA
131890,2.53355,4.1899,1.22553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.207,NA,NA,NA,NA,NA,NA,NA
132112,1.89241,2.94698,1.07783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132241,3.01566,3.72614,0.160643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.194,NA,NA,NA,NA,NA,NA
132480,3.75706,2.13643,0.377554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.661,NA,NA,NA,NA
132793,3.06954,1.96356,0.206524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.043,NA,NA,NA,NA
132938,3.36293,1.9822,-0.107995,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133024,4.74383,3.8464,0.157251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58.674,NA,NA,NA,NA
