id,x0,x1,x2,fitness-4,fitness-5,fitness-3,fitness-2,fitness-1,fitness0,fitness-1.5,fitness-2.5,fitness-3.5,fitness-0.5,fitness1.5,fitness1,fitness2.5,fitness4.5,fitness3,fitness5,fitness2,fitness3.5,fitness4,fitness0.5,fitness-4.5
98772,-1.20199,-0.617858,-4.05691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362.801,NA,NA,NA,NA
98871,0.785721,-1.67112,-1.76994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.884,NA,NA,NA,NA,NA,NA,NA,NA
99006,1.89805,-0.164642,-2.35044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.163,NA,NA,NA,NA,NA,NA,NA,NA
99305,-0.0849175,-0.652752,-2.91429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.336,NA,NA,NA,NA,NA,NA,NA,NA
99442,1.27216,-0.435247,-3.56435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.687,NA,NA,NA
99656,-0.267841,0.816436,-4.45017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.642,NA,NA
99966,0.322037,2.30891,-4.17131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.064,NA,NA,NA,NA,NA,NA,NA
100170,0.223489,1.09007,-4.76066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.741,NA,NA,NA,NA,NA,NA,NA
100277,-0.914276,0.233631,-4.90559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.981,NA,NA
100460,-1.79049,-0.642879,-4.65242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.085,NA,NA,NA
100639,-0.243536,-2.34881,-4.87354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.198,NA,NA,NA,NA,NA,NA,NA,NA
100872,-0.455901,-1.25129,-4.98669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.307,NA,NA,NA
101193,0.882873,-1.03492,-4.53929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-169.823,NA,NA,NA
101305,1.31276,-2.05309,-3.97387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-106.763,NA,NA,NA,NA,NA,NA,NA,NA
101436,1.58855,-1.03953,-4.31614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.931,NA,NA,NA,NA,NA,NA,NA,NA
101761,2.8729,-0.985882,-4.87388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.968,NA,NA,NA,NA,NA,NA,NA
101980,2.86618,-1.01238,-2.97939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.96,NA,NA,NA
102062,3.72695,-1.13957,-2.52796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.487,NA,NA,NA,NA,NA,NA,NA,NA
102307,3.02225,-0.438931,-4.79691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.813,NA,NA,NA,NA,NA,NA,NA
102500,3.8434,-2.03606,-3.88096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.878,NA,NA,NA
102726,2.83644,-2.16217,-2.88816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.521,NA,NA
102873,2.80382,-1.81627,-3.14002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.073,NA,NA
103200,1.49539,-0.280101,-3.58129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.202,NA,NA,NA,NA,NA
103298,1.57982,-0.0829604,-3.32359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.595,NA,NA,NA,NA,NA,NA,NA
103495,1.76077,-0.228785,-2.14021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.029,NA,NA,NA,NA,NA,NA,NA
103721,2.09396,-0.783474,-3.35095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.509,NA,NA,NA
103955,1.49555,0.0317974,-2.34866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.35,NA,NA
104047,3.71659,0.884173,-3.26967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.145,NA,NA,NA,NA,NA,NA,NA
104314,3.54184,0.203325,-3.54401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.748,NA,NA,NA,NA,NA,NA,NA
104476,3.14111,-1.45171,-3.59055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,810.594,NA,NA,NA,NA,NA
104615,2.11473,-2.48497,-2.59663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.446,NA,NA,NA
104921,3.37772,-3.90945,-4.07428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.771,NA,NA
105119,4.15126,-2.93433,-4.85784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.797,NA,NA,NA,NA,NA,NA,NA
105330,4.55208,-3.19913,-4.88366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.695,NA,NA
105468,4.81807,-3.40772,-4.23186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.019,NA,NA,NA
105605,4.16702,-3.36623,-4.4618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94.906,NA,NA
105873,4.76037,-3.86064,-4.61621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.635,NA,NA,NA,NA,NA,NA,NA
106046,3.93906,-3.70952,-4.44062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.454,NA,NA,NA,NA,NA,NA,NA
106385,4.56481,-2.40456,-3.09512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58.186,NA,NA,NA
106507,3.26169,-2.12113,-1.46479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-208.445,NA,NA,NA,NA,NA,NA,NA
106663,3.39672,-2.20823,-0.937311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.274,NA,NA,NA
106949,3.64714,-2.93056,-1.84655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.529,NA,NA,NA,NA,NA,NA,NA,NA
107096,2.9185,-3.28666,-1.21339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.646,NA,NA,NA,NA,NA,NA
107325,0.956984,-1.55434,-1.34205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.525,NA,NA,NA
107499,0.79468,-0.0276289,-0.696727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.841,NA,NA
107694,-1.24006,-1.85745,0.219655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-888.681,NA,NA,NA,NA,NA
107806,-3.32005,-2.69296,0.445319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.26,NA,NA,NA,NA,NA,NA,NA,NA
108121,-1.94333,-1.71308,0.0175627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.85,NA,NA,NA,NA,NA,NA
108212,-2.00368,-1.26898,-0.723169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1818.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108429,-2.35714,-1.01292,-0.2995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.709,NA,NA,NA,NA,NA,NA
108778,-3.82077,-2.18943,0.215899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.388,NA,NA,NA,NA,NA,NA,NA
108878,-4.98967,-2.38991,0.266493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.642,NA,NA,NA,NA,NA,NA
109040,-4.82779,-0.22481,1.32159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109331,-4.64925,-1.81496,0.43063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.913,NA,NA,NA,NA
109511,-4.64611,-2.60802,1.76266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.542,NA,NA,NA
109604,-4.84041,-1.31962,1.03279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.379,NA,NA,NA,NA,NA,NA,NA
109871,-4.11704,-0.819289,1.23098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.048,NA,NA
110195,-4.28298,-1.12116,1.70029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153,NA,NA
110297,-3.24826,0.639449,2.00342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.014,NA,NA,NA,NA,NA
110565,-2.43715,-0.21816,2.13361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499.581,NA,NA,NA,NA,NA
110789,-1.16938,-1.17295,1.55515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.459,NA,NA
110945,-1.9249,-1.81688,0.73691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.197,NA,NA,NA,NA
111105,-4.32488,0.426681,0.667199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.56,NA,NA,NA,NA
111288,-3.57374,-0.888551,1.4977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.258,NA,NA,NA,NA,NA,NA,NA,NA,NA
111562,-2.62638,-1.5317,0.151855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.501,NA,NA,NA,NA,NA,NA,NA,NA,NA
111692,-3.39785,-1.43168,0.90704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
111816,-4.28114,-1.11771,1.37102,NA,NA,NA,NA,NA,NA,NA,-0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112159,-3.78573,-0.445878,0.954206,NA,NA,NA,NA,-17.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112202,-3.63556,0.889536,1.72299,NA,NA,NA,NA,181.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112449,-4.97915,1.4873,1.23214,NA,NA,NA,NA,NA,NA,99.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112671,-4.0789,3.40008,0.626851,NA,NA,12.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112913,-4.54449,4.81647,0.426169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.128
113178,-4.70571,4.13899,-0.0737419,NA,-4.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113292,-4.75645,3.75164,-0.779074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.58
113471,-4.7546,4.11908,-4.71299,-0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113750,-4.41069,3.91862,-4.24419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.738
113932,-4.99619,3.56221,-4.97192,15.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114174,-4.74382,3.62599,-4.56027,-4.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114223,-4.35261,4.32851,-3.66123,NA,-35.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114453,-3.71744,4.06151,-3.81976,NA,NA,2.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114739,-3.47637,3.83244,-3.06593,NA,NA,NA,NA,NA,NA,NA,102.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114814,-2.6179,4.86353,-2.41092,NA,NA,NA,NA,304.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115164,-3.50619,4.60957,-2.88243,NA,NA,NA,NA,NA,NA,355.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115307,-3.30374,3.91911,-2.44244,NA,NA,NA,NA,NA,NA,-39.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115521,-2.70101,2.635,-2.02734,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115614,-2.59416,3.1727,0.219853,NA,NA,NA,NA,24.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115965,-2.33585,2.39885,-0.284326,NA,NA,NA,NA,NA,NA,250.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116026,-1.75205,2.58368,-0.666364,NA,NA,NA,NA,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116221,-0.0978369,2.01965,-0.0126159,NA,NA,36.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116451,-0.536415,3.52862,1.4464,NA,NA,-1.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116763,0.763303,3.48852,0.47245,NA,NA,15.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116955,0.725964,4.17493,0.462572,NA,NA,NA,NA,NA,NA,NA,NA,-105.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117042,1.75891,4.21319,1.56207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.319
117253,0.460857,3.72627,4.20092,141.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117405,0.215168,2.72518,4.68543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.011
117619,0.742746,4.12162,3.3028,132.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117915,0.974923,0.914236,2.71876,NA,NA,38.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118161,-0.294438,0.165069,1.58813,NA,NA,NA,NA,NA,NA,29.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118340,0.317089,0.18982,2.87683,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118581,1.22133,0.239194,2.81852,NA,NA,NA,NA,212.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118634,0.481715,0.77184,2.8996,NA,NA,NA,NA,NA,NA,172.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118978,-0.683202,0.42342,1.46106,NA,NA,NA,NA,NA,NA,97.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119096,-1.95856,0.80135,0.660215,NA,NA,NA,NA,NA,NA,383.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119279,-2.74557,0.837224,0.481727,NA,NA,NA,NA,NA,NA,NA,2.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119523,-3.44122,1.2585,-0.657979,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119683,-4.09031,0.967546,-0.209073,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119885,-3.64531,0.980342,-0.359946,NA,NA,NA,NA,NA,-123.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120109,-1.42989,2.13958,-0.57485,NA,NA,NA,NA,NA,NA,NA,-132.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120205,0.138674,0.667442,0.242299,NA,NA,NA,NA,1.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120416,1.24686,0.97673,1.41468,NA,NA,NA,NA,NA,-90.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120727,0.649135,-0.418079,1.86883,NA,NA,NA,NA,NA,NA,NA,-24.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120992,0.196139,-0.778527,3.18433,NA,NA,NA,NA,NA,NA,351.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121110,0.0366449,0.436737,3.18684,NA,NA,NA,NA,NA,0.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121231,-0.767534,1.26719,3.83128,NA,NA,NA,771.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121567,-0.831209,2.41876,4.41768,NA,NA,NA,NA,NA,NA,NA,NA,225.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121664,-0.48903,4.57169,4.86648,NA,NA,NA,73.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121933,-0.167919,4.43337,4.93719,NA,NA,NA,NA,NA,NA,NA,167.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122118,-0.63761,4.36767,4.16064,NA,NA,NA,NA,NA,NA,NA,149.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122305,1.05207,4.08727,4.57772,NA,NA,NA,NA,NA,NA,89.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122574,0.75605,4.0145,4.73525,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122703,-0.682593,4.56478,4.0944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.743,NA
122825,-1.50882,4.65012,4.35967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1185.475,NA,NA,NA,NA
123001,-2.83075,3.37837,4.64968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.737,NA,NA,NA
123371,-3.47818,4.99195,4.11505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.309,NA,NA,NA,NA,NA,NA
123470,-2.9129,4.26998,4.04114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.064,NA
123741,-3.02646,4.51696,4.8109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.031,NA
123907,-3.19277,4.31366,4.46871,NA,NA,NA,NA,NA,151.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124135,-2.68118,4.31137,3.99094,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124396,-1.88139,4.86743,3.79915,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124567,-2.46923,3.24375,4.62884,NA,NA,NA,NA,NA,NA,502.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124780,-2.71917,2.71164,3.28525,NA,NA,NA,NA,-25.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124857,-3.48843,1.62517,3.20821,NA,NA,NA,NA,NA,50.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125126,-2.25571,-0.438683,4.14542,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125214,-2.95244,-0.796082,4.96011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998.314,NA
125600,-1.67943,-2.7512,3.63704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125740,-0.75801,-2.08062,4.95998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2441.639,NA,NA,NA,NA
125927,1.34158,-3.45598,4.79297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.157,NA,NA,NA,NA
126129,-0.365336,-2.37103,2.94035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.742,NA,NA,NA,NA,NA,NA
126337,-0.943039,-2.59033,2.76255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.366,NA,NA,NA,NA,NA,NA,NA,NA
126502,-2.58293,-1.84592,3.54659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.84,NA,NA,NA,NA,NA,NA,NA,NA
126613,-4.1267,-0.275074,4.51512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126944,-4.83304,-1.0269,2.90829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127128,-4.99753,-1.46167,3.35504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-153.806,NA,NA,NA,NA,NA,NA,NA,NA
127222,-4.5223,-0.974296,2.9273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56.976,NA
127444,-3.95976,-0.834482,3.15977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.727,NA,NA,NA,NA,NA,NA,NA,NA,NA
127763,-3.93422,0.216817,3.86068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.554,NA
127931,-2.81963,-0.794684,4.89168,NA,NA,NA,NA,2524.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128145,-4.96043,-1.08938,3.47326,NA,NA,NA,NA,-9.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128212,-3.49272,-1.82215,3.59638,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128542,-4.7895,-1.56432,3.57596,NA,NA,NA,NA,NA,104.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128797,-3.59124,-1.80239,2.74433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128862,-4.80022,-0.362055,2.33406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129116,-3.91327,0.597438,2.0983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129351,-3.73276,0.895904,-0.615273,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129594,-3.34877,0.0644911,-0.436961,NA,NA,NA,NA,NA,-6.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129704,-2.15666,0.665715,-1.62376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.672,NA
129945,-1.03001,0.630936,0.975782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.54,NA,NA,NA,NA
130061,-1.89825,-0.333622,1.52753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.933,NA,NA,NA
130384,-2.04833,1.0638,1.59716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.437,NA,NA,NA,NA,NA,NA,NA,NA
130439,-0.740334,2.20414,-0.343288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474.849,NA,NA,NA,NA,NA,NA,NA,NA
130688,-0.631196,2.11701,1.95654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69.153,NA,NA,NA,NA,NA,NA,NA,NA,NA
130846,-0.850136,0.862569,1.76462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.124,NA
131091,-0.856669,0.298255,3.84082,NA,NA,NA,NA,NA,NA,NA,NA,NA,875.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131396,-0.0138893,1.75561,4.86192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556.719,NA
131580,0.198609,3.57906,4.73941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.392,NA,NA,NA,NA
